,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,5,2,0,11.886100834756208,0.29365861415863037,21.934010032418186,6.4411109890614195,24.169264599704647,9.470347578133193,2,24.169263990248705,9.470347354771258,2,[1.00000423]
1,maxcut,5,502,0,2755.7975490636004,0.0625,11023.190196254402,688.9493872659001,1883.573153244006,972.0545523309294,18,976.2852321691654,725.6284184690844,5,[3.11114721]
2,maxcut,5,1002,0,5474.127079504784,0.0625,21896.508318019136,1368.531769876196,3139.7958337188593,1814.3743611724976,23,1730.1632362713003,1390.8083323160279,6,[12.14484919]
3,maxcut,5,1502,0,8192.424908231193,0.0625,32769.69963292477,2048.106227057798,4287.433863316282,2611.6240548290784,26,2390.592022684254,2079.5990534131843,6,[8.15686506]
4,maxcut,5,2002,0,10910.71475563351,0.0625,43642.85902253404,2727.6786889083774,5377.745452957883,3416.770078127475,29,3158.3777441697584,2746.977549643961,5,[11.83249357]
5,maxcut,5,2502,0,13629.001401494786,0.0625,54516.005605979146,3407.2503503736966,6429.716990938295,4190.222916026959,31,3828.6452048959486,3426.898389408329,5,[11.95625921]
6,maxcut,5,3002,0,16347.286444074425,0.0625,65389.1457762977,4086.8216110186063,7454.456339466229,4967.307681817649,33,4459.283112649961,4115.581882040129,5,[7.16235292]
7,maxcut,5,3502,0,19065.570569569,0.0625,76262.282278276,4766.39264239225,8458.151026956188,5748.529842800939,35,5178.942990235702,4786.522910478982,5,[12.15971734]
8,maxcut,5,4002,0,21783.854121480625,0.0625,87135.4164859225,5445.963530370156,9444.968472961582,6485.830044247534,36,5815.659205050984,5473.091905520425,4,[4.70088517]
9,maxcut,5,4502,0,24502.137290803556,0.0625,98008.54916321422,6125.534322700889,10417.178033047694,7273.488634162483,38,6537.9787014095255,6145.998495391985,5,[12.31720582]
10,maxcut,5,5002,0,27220.420192206293,0.0625,108881.68076882517,6805.105048051573,11378.004824100784,8013.397446692909,39,7219.783471745756,6825.704939380308,5,[12.38251161]
11,maxcut,5,5502,0,29938.702898695406,0.0625,119754.81159478163,7484.675724673852,12328.3680982813,8807.99575124879,41,7902.609565201063,7505.323172403025,5,[12.49823309]
12,maxcut,5,6002,0,32656.98545896106,0.0625,130627.94183584423,8164.246364740265,13269.511336967958,9551.018909668495,42,8585.453576012791,8184.839176622205,5,[12.68069994]
13,maxcut,5,6502,0,35375.26790672267,0.0625,141501.07162689068,8843.816976680668,14202.90993115896,10294.963786934977,43,9227.325484829895,8873.785902660376,5,[7.49408075]
14,maxcut,5,7002,0,38093.550266072016,0.0625,152374.20106428806,9523.387566518004,15129.274680942086,11039.901462917845,44,9954.993378970034,9543.722608533933,5,[13.13596458]
15,maxcut,5,7502,0,40811.832554680455,0.0625,163247.33021872182,10202.958138670114,16049.228819862168,11785.884591461603,45,10770.054191852087,10212.25816471759,3,[15.31576283]
16,maxcut,5,8002,0,43530.11478580409,0.0625,174120.45914321637,10882.528696451023,16963.324544872292,12532.952888562719,46,11438.342441931169,10891.880376211795,3,[15.34183664]
17,maxcut,5,8502,0,46248.396969581685,0.0625,184993.58787832674,11562.099242395421,17872.05513699311,13281.136769274506,47,11963.15901502829,11600.838553306829,5,[4.66738744]
18,maxcut,5,9002,0,48966.67911390011,0.0625,195866.71645560043,12241.669778475027,18775.86414931186,14030.459823263043,48,12793.250170071848,12251.110386396238,3,[15.39211957]
19,maxcut,5,9502,0,51684.961224986655,0.0625,206739.84489994662,12921.240306246664,19675.15256957469,14780.940539885576,49,13508.334200310259,12932.990000620215,7,[40.77206075]
20,maxcut,5,10002,0,54403.243307823774,0.0625,217612.9732312951,13600.810826955943,20570.284536315576,15532.593535498505,50,14190.421539563247,13612.543692657897,7,[41.0597315]
0,maxcut,5,2,1,8.39967573799995,0.5612291693687439,11.212240464605092,6.292636402712935,13.960995600626395,9.253632863785406,2,11.842252016908459,6.646217262904867,4,[1000.]
1,maxcut,5,502,1,1123.59643781143,0.375,1834.8252996312094,688.0594873617035,931.1768876620768,767.9360932530205,8,733.1181238050765,694.8721140321965,2,[5.59596137]
2,maxcut,5,1002,1,2233.3449672144025,0.375,3647.037059525407,1367.6388973220278,1735.4722708888662,1502.707340016641,11,1420.6287539421203,1376.2760356636954,3,[11.0092538]
3,maxcut,5,1502,1,3343.0837781739688,0.375,5459.232949267979,2047.2123559754923,2516.608091762261,2204.6141742151635,12,2097.6611664054767,2054.182524578429,2,[6.89107608]
4,maxcut,5,2002,1,4452.820143706026,0.375,7271.42484564415,2726.7843171165564,3286.33291612087,2930.4426485695326,14,2778.637428429015,2733.7799533157518,2,[7.25562694]
5,maxcut,5,2502,1,5562.555528518645,0.375,9083.615140512185,3406.3556776920695,4047.4769831255953,3635.8053260985907,15,3459.318261931873,3413.368748319563,2,[7.542303]
6,maxcut,5,3002,1,6672.290422261572,0.375,10895.80463346677,4085.926737550039,4803.047488536158,4342.371131263371,16,4147.67536835811,4104.343997312399,5,[11.98522546]
7,maxcut,5,3502,1,7782.0250351320055,0.375,12707.993667758496,4765.497625409436,5554.304830732357,5050.196469352389,17,4823.467105712059,4772.451934117995,2,[8.14525879]
8,maxcut,5,4002,1,8891.75947234271,0.375,14520.182415199084,5445.068405699656,6301.563785651424,5730.675955209935,17,5501.071298643028,5452.089392340461,2,[8.2043978]
9,maxcut,5,4502,1,10001.493792390385,0.375,16332.370971313248,6124.639114242468,7045.706237260875,6439.742240916783,18,6184.869169888698,6143.5627109459765,5,[12.21928726]
10,maxcut,5,5002,1,11111.228030393382,0.375,18144.559393449013,6804.20977254338,7787.655568256455,7150.127663615996,19,6864.677011453437,6823.215290254195,5,[12.31614375]
11,maxcut,5,5502,1,12220.962208709841,0.375,19956.74771811707,7483.780394293901,8527.632115484943,7830.385200839386,19,7544.402861911895,7492.36459817483,3,[14.5208828]
12,maxcut,5,6002,1,13330.696342250585,0.375,21768.935969666687,8163.350988625008,9264.930724719168,8542.09032467742,20,8224.361695441894,8171.930597227564,3,[14.71064769]
