,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,10,2,0,7.231991268945355,0.7415594458580017,8.398174755699314,6.227745818055042,11.37547381721103,9.159316458313707,2,8.850481550565476,6.563158194213803,3,[1000.]
1,maxcut,10,502,0,1387.4194189428492,0.24609375,2796.7746641253457,688.2687649995968,1059.8966731362095,802.2163952044349,10,860.993128206381,715.3392925754789,6,[7.68516685]
2,maxcut,10,1002,0,2757.3240767128104,0.24609375,5558.242888375528,1367.8488358111651,1923.9818218932223,1545.879755808752,13,1546.8081326430095,1406.176008124656,7,[7.09873518]
3,maxcut,10,1502,0,4127.215852974655,0.24609375,8319.6851459461,2047.422516385173,2756.268667594509,2275.343817441316,15,2240.7777776249327,2079.8495864574975,8,[12.16867906]
4,maxcut,10,2002,0,5497.104387484022,0.24609375,11081.120868757915,2726.994588795893,3570.7049141481116,3009.540550498592,17,2917.057490776635,2763.6040804384056,6,[6.13715928]
5,maxcut,10,2502,0,6866.991621847831,0.24609375,13842.553970722636,3406.566016232524,4372.975481791181,3719.6122598376514,18,3616.102246044025,3435.1920818779363,7,[12.17244557]
6,maxcut,10,3002,0,8236.878205179179,0.24609375,16603.98576032927,4086.137120706031,5166.84147485295,4430.701536178355,19,4298.344643755854,4115.161759533334,7,[12.26393273]
7,maxcut,10,3502,0,9606.76441613884,0.24609375,19365.416799305138,4765.708040453998,5953.868719772701,5142.938507615233,20,4970.788863630265,4803.646449810636,7,[8.75884677]
8,maxcut,10,4002,0,10976.650394211527,0.24609375,22126.847368824994,5445.278844671776,6735.277449159426,5856.388793425155,21,5696.949183648662,5469.7969296792435,6,[12.03276363]
9,maxcut,10,4502,0,12346.53621694979,0.24609375,24888.277625220082,6124.849571831504,7512.0432688440405,6571.088624134043,22,6374.852363449617,6149.5514709473955,6,[12.09364359]
10,maxcut,10,5002,0,13716.421930912653,0.24609375,27649.707662344576,6804.42024503011,8284.960472162868,7287.059271406894,23,7053.216874406977,6829.28562540516,6,[12.14799314]
11,maxcut,10,5502,0,15086.307565742227,0.24609375,30411.137539951356,7483.990878972404,9054.684580041741,8004.313737311316,24,7732.156536665667,7509.003807349066,6,[12.19690227]
12,maxcut,10,6002,0,16456.193141207223,0.24609375,33172.56729789039,8163.561483465213,9821.76241314134,8722.860149837667,25,8407.459675573815,8195.005007915195,5,[6.0061549]
13,maxcut,10,6502,0,17826.078670997813,0.24609375,35933.99696375848,8843.132065299938,10586.175867831204,9403.69459272316,25,9091.851502574269,8868.403929806882,6,[12.28162172]
14,maxcut,10,7002,0,19195.964164895173,0.24609375,38695.42655727262,9522.702629328809,11347.834621007729,10123.52130949332,26,9772.555682429678,9548.089923911657,6,[12.31862475]
15,maxcut,10,7502,0,20565.84963007371,0.24609375,41456.85609289505,10202.27317911089,12107.945413442263,10844.655806383891,27,10453.766963227861,10227.768454043005,6,[12.35267305]
16,maxcut,10,8002,0,21935.735071915213,0.24609375,44218.28558147444,10881.843717315975,12865.958585777755,11525.31612818807,27,11135.428038083232,10907.440586269084,6,[12.38411835]
17,maxcut,10,8502,0,23305.620494535844,0.24609375,46979.715031308195,11561.414245986001,13622.073735206975,12247.76470931956,28,11817.443862707869,11586.963561499213,6,[12.4983852]
18,maxcut,10,9002,0,24675.50590113749,0.24609375,49741.14444885072,12240.984766709356,14377.190816193164,12928.314178222663,28,12499.355674799364,12266.491652570776,6,[12.60492752]
19,maxcut,10,9502,0,26045.39129424829,0.24609375,52502.57383919824,12920.555280740191,15129.969616713315,13652.088710000187,29,13181.542459741768,12945.760472883525,6,[12.86695497]
20,maxcut,10,10002,0,27415.27667589098,0.24609375,55264.003206428235,13600.125789081949,15882.346205751217,14377.17557570124,30,13862.852201397916,13625.45447977224,6,[12.86340111]
0,maxcut,10,2,1,9.117957488326333,0.48165395855903625,13.138022340570922,6.327980467973039,16.197164403150285,9.305106624985902,2,13.895417911326831,6.692783042822704,5,[1000.]
1,maxcut,10,502,1,6980.9980477716335,0.009765625,70642.73335087138,689.8704428796033,6762.133554479337,1310.5498612997128,31,3409.476507809246,730.0029454331083,5,[2.99011638]
