,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,weighted_maxcut,13,2,0,287.06110324249244,0.13555251478970579,858.7811886884604,116.40994978081363,1497.2314567292074,169.3448345058866,2,1086.1860177739356,147.2352454067248,2,[50.55480135]
1,weighted_maxcut,13,502,0,2475407.082420667,8.990369339991458e-05,305381058.3257599,27454.88503786055,471945742.40871257,30610.453037007388,2,21937106.21606506,29879.85935717975,2,[6.01091066]
2,weighted_maxcut,13,1002,0,4936404.007790017,8.985910070478382e-05,609254472.1711065,54747.05896966337,942068857.4507139,60982.11500898712,2,25740789.019984346,59533.76579251208,2,[6.61024399]
3,weighted_maxcut,13,1502,0,7397398.752627487,8.984420001475612e-05,913127650.8697715,82039.22330374813,1412192399.1371787,91353.73647218358,2,28292209.52844478,89177.20397487574,2,[7.10295369]
4,weighted_maxcut,13,2002,0,9858393.147967698,8.983673944141638e-05,1217000817.9057925,109331.3853781933,1882316115.716257,121725.34789871573,2,30504413.095236216,118815.78359626891,2,[7.5010418]
5,weighted_maxcut,13,2502,0,12319387.403213713,8.983225981880145e-05,1520873980.268922,136623.5465471725,2352439902.4608355,152096.95530093554,2,31866164.321387015,148479.8476168968,2,[7.64072399]
6,weighted_maxcut,13,3002,0,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563724.349646,182468.56068833987,2,34007000.77923262,178103.3960302989,2,[8.00802486]
7,weighted_maxcut,13,3502,0,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687566.3439484,212840.16492341773,2,34499245.24633105,207780.29812097186,2,[8.03262422]
8,weighted_maxcut,13,4002,0,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811420.911888,243211.76843798853,2,35624877.693887696,237430.67366382436,2,[8.19228439]
9,weighted_maxcut,13,4502,0,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935283.8715177,273583.3714717615,2,36788232.60084173,267073.2757595303,2,[8.36990188]
10,weighted_maxcut,13,5002,0,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.704423,303954.97416906373,2,37600950.855267696,296754.2178944568,2,[8.3688463]
11,weighted_maxcut,13,5502,0,27085352.130958244,8.982247754974204e-05,3344112927.648518,300376.50836751115,5173183025.809657,334326.5766216316,2,38476339.0393986,326388.6537031788,2,[8.55721383]
12,weighted_maxcut,13,6002,0,29546346.207544986,8.982179778981662e-05,3647986084.054901,327668.6683820443,5643306902.123556,364698.17889041157,2,45236836.033008024,355936.7881012749,2,[9.00763106]
13,weighted_maxcut,13,6502,0,32007340.279215347,8.982122256422529e-05,3951859240.297235,354960.8283652282,6113430780.905852,395069.7810178125,2,43483573.03495311,385615.2496127888,2,[9.00759025]
14,weighted_maxcut,13,7002,0,34468334.347020805,8.982072948124402e-05,4255732396.4111524,382252.9883226125,6583554661.623692,425441.38303435757,2,42537964.654947475,415294.0537150089,2,[9.00758402]
15,weighted_maxcut,13,7502,0,36929328.41173694,8.982030211877901e-05,4559605552.421641,409545.1482609741,7053678543.89877,455812.9849617226,2,42193908.03974963,444973.2235223266,2,[9.0073523]
16,weighted_maxcut,13,8002,0,39390322.473938584,8.981992815813465e-05,4863478708.348674,436837.30818249536,7523802427.427297,486184.5868173006,2,42308901.660200804,474652.59356730664,2,[9.0072362]
17,weighted_maxcut,13,8502,0,41851316.53407268,8.981959817871107e-05,5167351864.206592,464129.46809104964,7993926311.998015,516556.18861319765,2,42772073.61500039,504332.1474995579,2,[9.00716614]
18,weighted_maxcut,13,9002,0,44312310.59248297,8.981930485230406e-05,5471225020.007415,491421.62798759935,8464050197.435254,546927.790359475,2,43500763.25974547,534011.7016119285,2,[9.00757163]
19,weighted_maxcut,13,9502,0,46773304.649438925,8.981904239351712e-05,5775098175.759632,518713.7878752778,8934174083.594759,577299.3920643893,2,44054233.60014517,563630.8544435452,2,[9.17039953]
20,weighted_maxcut,13,10002,0,49234298.70516283,8.981880617344983e-05,6078971331.470576,546005.947755314,9404297970.38037,607670.9937334546,2,45148941.51210534,593253.830992332,2,[9.30930446]
0,weighted_maxcut,13,2,1,297.85344215488277,0.12673092953000556,921.6547396527343,116.8021618619263,1594.6238731830688,169.84711595600197,2,1165.4199322444867,147.69475046167727,2,[50.52317662]
1,weighted_maxcut,13,502,1,2475323.0425925804,8.990939502959863e-05,305360982.9216206,27454.82124012651,471915132.90648896,30610.389112627377,2,21520931.7677011,29883.507575577947,2,[5.93853607]
2,weighted_maxcut,13,1002,1,4936404.007790017,8.985910070478382e-05,609254472.1711065,54747.05896966337,942068861.2203617,60982.11500898712,2,27647456.899081886,59501.2049927982,2,[7.00837907]
3,weighted_maxcut,13,1502,1,7397398.752627487,8.984420001475612e-05,913127650.8697715,82039.22330374813,1412192399.1787913,91353.73647218358,2,31771575.72404949,89133.91170715218,2,[7.497731]
4,weighted_maxcut,13,2002,1,9858393.147967698,8.983673944141638e-05,1217000817.9057925,109331.3853781933,1882316115.716257,121725.34789871573,2,30908344.706356723,118826.79840501072,2,[7.41380505]
5,weighted_maxcut,13,2502,1,12319387.403213713,8.983225981880145e-05,1520873980.268922,136623.5465471725,2352439902.4608355,152096.95530093554,2,35747621.471565835,148422.92133088876,2,[8.00759132]
6,weighted_maxcut,13,3002,1,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563724.349646,182468.56068833987,2,34966308.791478746,178103.47510342917,2,[8.00757393]
7,weighted_maxcut,13,3502,1,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687566.3439484,212840.16492341773,2,40485497.501617126,207701.39651840887,2,[8.42522255]
8,weighted_maxcut,13,4002,1,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811420.911888,243211.76843798853,2,37316976.0214813,237436.9043320733,2,[8.16149894]
9,weighted_maxcut,13,4502,1,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935283.8715177,273583.3714717615,2,38633303.83518298,267099.84813315957,2,[8.24945241]
10,weighted_maxcut,13,5002,1,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.704423,303954.97416906373,2,39735808.382270224,296741.74212334416,2,[8.421986]
11,weighted_maxcut,13,5502,1,27085352.130958244,8.982247754974204e-05,3344112927.648518,300376.50836751115,5173183025.809657,334326.5766216316,2,40873263.35050804,326388.9608703415,2,[8.55602392]
12,weighted_maxcut,13,6002,1,29546346.207544986,8.982179778981662e-05,3647986084.054901,327668.6683820443,5643306902.123556,364698.17889041157,2,49805504.29300554,356197.7116085121,2,[8.00759291]
13,weighted_maxcut,13,6502,1,32007340.279215347,8.982122256422529e-05,3951859240.297235,354960.8283652282,6113430780.905852,395069.7810178125,2,46000495.254406996,385615.35399842524,2,[9.00727647]
14,weighted_maxcut,13,7002,1,34468334.347020805,8.982072948124402e-05,4255732396.4111524,382252.9883226125,6583554661.623692,425441.38303435757,2,56603613.01143677,415564.0708589535,2,[8.00755232]
15,weighted_maxcut,13,7502,1,36929328.41173694,8.982030211877901e-05,4559605552.421641,409545.1482609741,7053678543.89877,455812.9849617226,2,56241155.08861499,444826.49515557283,2,[9.39525459]
16,weighted_maxcut,13,8002,1,39390322.473938584,8.981992815813465e-05,4863478708.348674,436837.30818249536,7523802427.427297,486184.5868173006,2,45804139.70424134,474652.6618932428,2,[9.00703889]
17,weighted_maxcut,13,8502,1,41851316.53407268,8.981959817871107e-05,5167351864.206592,464129.46809104964,7993926311.998015,516556.18861319765,2,46425617.28324212,504332.03350625973,2,[9.00749153]
18,weighted_maxcut,13,9002,1,44312310.59248297,8.981930485230406e-05,5471225020.007415,491421.62798759935,8464050197.435254,546927.790359475,2,47262656.054717086,534011.8213492141,2,[9.0072335]
19,weighted_maxcut,13,9502,1,46773304.649438925,8.981904239351712e-05,5775098175.759632,518713.7878752778,8934174083.594759,577299.3920643893,2,48223181.631122746,563624.1756820703,2,[9.18752697]
20,weighted_maxcut,13,10002,1,49234298.70516283,8.981880617344983e-05,6078971331.470576,546005.947755314,9404297970.38037,607670.9937334546,2,48814654.7180812,593298.7311059406,2,[9.19956558]
0,weighted_maxcut,13,2,2,292.0861975996288,0.13133083431710063,887.79119630261,116.59435850979864,1542.1652222987532,169.5809952165556,2,1122.74695629333,147.45129366699206,2,[50.56697058]
1,weighted_maxcut,13,502,2,2475407.5563526396,8.990366124786749e-05,305381171.54027367,27454.885397633676,471945906.26987886,30610.45339749471,2,21689478.204955187,29885.539795974175,2,[5.89979937]
2,weighted_maxcut,13,1002,2,4936404.007790017,8.985910070478382e-05,609254472.1711065,54747.05896966337,942068857.4298872,60982.11500898712,2,25829454.878696714,59524.06293512263,2,[6.73381923]
3,weighted_maxcut,13,1502,2,7397398.752627487,8.984420001475612e-05,913127650.8697715,82039.22330374813,1412192399.1371787,91353.73647218358,2,28574209.77954596,89186.72065300323,2,[7.00856496]
4,weighted_maxcut,13,2002,2,9858393.147967698,8.983673944141638e-05,1217000817.9057925,109331.3853781933,1882316115.716257,121725.34789871573,2,30505904.686105352,118829.53021167582,2,[7.39173685]
5,weighted_maxcut,13,2502,2,12319387.403213713,8.983225981880145e-05,1520873980.268922,136623.5465471725,2352439902.4608355,152096.95530093554,2,35717056.57242391,148422.89607005083,2,[8.00774228]
6,weighted_maxcut,13,3002,2,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563724.349646,182468.56068833987,2,33805585.81089484,178119.83831308008,2,[7.91236415]
7,weighted_maxcut,13,3502,2,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687566.3439484,212840.16492341773,2,35014344.400427654,207784.87383552443,2,[8.00765119]
8,weighted_maxcut,13,4002,2,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811420.911888,243211.76843798853,2,46641822.65473386,237312.28254264858,2,[8.70778712]
9,weighted_maxcut,13,4502,2,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935283.8715177,273583.3714717615,2,37453229.64055891,267108.72642600565,2,[8.20773999]
10,weighted_maxcut,13,5002,2,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.704423,303954.97416906373,2,38325560.60167022,296755.18977041286,2,[8.36465284]
11,weighted_maxcut,13,5502,2,27085352.130958244,8.982247754974204e-05,3344112927.648518,300376.50836751115,5173183025.809657,334326.5766216316,2,39247407.95987201,326392.71427663096,2,[8.54143034]
12,weighted_maxcut,13,6002,2,29546346.207544986,8.982179778981662e-05,3647986084.054901,327668.6683820443,5643306902.123556,364698.17889041157,2,45962660.033518925,355936.85174996743,2,[9.00743662]
13,weighted_maxcut,13,6502,2,32007340.279215347,8.982122256422529e-05,3951859240.297235,354960.8283652282,6113430780.905852,395069.7810178125,2,44411427.127102114,385615.297131171,2,[9.00744742]
14,weighted_maxcut,13,7002,2,34468334.347020805,8.982072948124402e-05,4255732396.4111524,382252.9883226125,6583554661.623692,425441.38303435757,2,43585401.58179317,415294.0654791791,2,[9.00754918]
