,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,weighted_maxcut,5,2,0,369.17230282639196,0.08565138137130708,1390.352682230524,119.08562782634633,2292.6720256279327,172.77140781525418,2,1755.6050641987697,150.3699977484079,2,[49.71634937]
1,weighted_maxcut,5,502,0,124385.46144707748,0.023015331792171374,950516.0663331082,21876.44264044606,1542165.207931078,25020.93677854313,2,98575.92669941453,24253.585360645953,2,[6.6765062]
2,weighted_maxcut,5,1002,0,248050.9799308422,0.02300392978042466,1896347.1109817228,43623.435780334716,3078359.1804580046,49847.40974665313,2,159262.53794318228,48328.69392581655,2,[7.41697529]
3,weighted_maxcut,5,1502,0,371716.4313295703,0.023000115203777566,2842178.0139435786,65370.42175034603,4614555.418690693,74673.85009309808,2,220264.70902577357,72387.41452595973,2,[8.01010749]
4,weighted_maxcut,5,2002,0,495381.8658694822,0.022998205297002593,3788008.881335709,87117.40591982777,6150752.227840979,99500.28223534982,2,275318.6442806085,96493.82963156507,2,[8.16243071]
5,weighted_maxcut,5,2502,0,619047.29365179,0.02299705851361317,4733839.7344761295,108864.38936781458,7686949.266084944,124326.71108803934,2,333047.1629280577,120564.15655423097,2,[8.48459043]
6,weighted_maxcut,5,3002,0,742712.7180513648,0.022996293641297204,5679670.580484161,130611.37245465071,9223146.419076694,149153.1382937737,2,403017.5197808795,144566.28390406136,2,[9.00927151]
7,weighted_maxcut,5,3502,0,866378.1405165131,0.022995747132373474,6625501.422414039,152358.35533501403,10759343.637714008,173979.5645575709,2,449795.5623059646,168693.77764204238,2,[9.00882876]
8,weighted_maxcut,5,4002,0,990043.5617719634,0.022995337156829675,7571332.261793887,174105.33808633225,12295540.897405019,198805.9902324081,2,502726.8226171511,192823.05721876308,2,[9.00867981]
9,weighted_maxcut,5,4502,0,1113708.9822207307,0.022995018231308784,8517163.099473532,195852.3207514243,13831738.18449537,223632.41551423253,2,559174.9028307314,216953.74550904895,2,[9.00823729]
10,weighted_maxcut,5,5002,0,1237374.402104573,0.022994763055843186,9462993.935962353,217599.3033563352,15367935.490762357,248458.84052101726,2,615096.5017325126,241029.0011830846,2,[9.17941734]
11,weighted_maxcut,5,5502,0,1361039.821577449,0.022994554252733963,10408824.771585068,239346.28591741403,16904132.81097878,273285.26532774925,2,672020.5366118907,265066.9829467815,2,[9.42877121]
12,weighted_maxcut,5,6002,0,1484705.2407421158,0.022994380234193056,11354655.606558312,261093.2684455138,18440330.14167169,298111.6899842505,2,734836.6264172078,289073.4735713769,2,[9.71212518]
13,weighted_maxcut,5,6502,0,1608370.659669651,0.022994232976441674,12300486.441031083,282840.2509486306,19976527.480424058,322938.11452518636,2,783344.1641581513,313275.4356267159,2,[9.5513459]
14,weighted_maxcut,5,7002,0,1732036.0784107503,0.02299410674719847,13246317.275112506,304587.23343119613,21512724.825496133,347764.53897550364,2,856244.8136626378,337176.19836942916,2,[10.00811899]
15,weighted_maxcut,5,7502,0,1855701.4970028682,0.022993997342407427,14192148.10887815,326334.2158985968,23048922.175652646,372590.9633529276,2,905179.7850112601,361303.44838735973,2,[10.00837224]
16,weighted_maxcut,5,8002,0,1979366.9154736665,0.02299390160848247,15137978.942389484,348081.19835258333,24585119.52990182,397417.38767166575,2,956378.9888791969,385431.4891003262,2,[10.00860588]
17,weighted_maxcut,5,8502,0,2103032.3338447586,0.022993817133750035,16083809.775689887,369828.1807962344,26121316.887553785,422243.8119416223,2,1009272.6981916744,409560.5388266708,2,[10.00824613]
18,weighted_maxcut,5,9002,0,2226697.75213271,0.02299374204218984,17029640.608816482,391575.1632303269,27657514.248034976,447070.2361710194,2,1063483.574738669,433690.02316360996,2,[10.00811433]
19,weighted_maxcut,5,9502,0,2350363.170350481,0.022993674852740384,17975471.441794645,413322.14565734647,29193711.6108745,471896.6603666006,2,1118681.0808577265,457819.80436520954,2,[10.00829881]
20,weighted_maxcut,5,10002,0,2474028.588508858,0.022993614380403156,18921302.274646815,435069.12807827396,30729908.97575823,496723.08453288284,2,1174620.9899819216,481950.40203070105,2,[10.00783134]
