,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,4,2,0,696.294646685186,0.02680568675186885,4695.13597916926,125.85634431504022,28944.099601390953,191.7896823880984,2,8839.390492712124,167.76859371045057,2,[57.70329911]
1,heisenberg_fully_connected,4,27,0,14580.652392011367,0.0058983426742813165,219316.85676640496,1293.6059754545295,1438619.7176049405,1594.3773219674736,2,231812.9177023062,1532.544285039088,2,[5.51634935]
2,heisenberg_fully_connected,4,52,0,27765.909454115204,0.00580312611804687,422341.25388643146,2450.8995611570144,2792611.339760635,2975.661136515354,2,329565.4611048884,2877.6355894880267,2,[5.45488643]
3,heisenberg_fully_connected,4,77,0,40888.74850346452,0.005785089249921953,623610.5528375553,3607.642705358427,4136263.9470373685,4355.945004482979,2,408468.08161809016,4210.597439264094,2,[6.03661888]
4,heisenberg_fully_connected,4,102,0,54009.655510049706,0.005776088242717414,824838.9749214014,4764.34270517859,5479918.02825795,5736.063827193743,2,461422.1189639672,5554.408031030981,2,[6.02829165]
5,heisenberg_fully_connected,4,127,0,67130.2765726147,0.005770614103247858,1026065.5746232409,5921.028475777991,6823651.063573322,7116.117340505924,2,508364.6386944823,6898.831216484592,2,[6.02373315]
6,heisenberg_fully_connected,4,152,0,80250.76356908433,0.0057669318906729515,1227291.601873993,7077.707078002221,8167421.929243757,8496.137445414814,2,553125.3749388779,8243.671717272005,2,[6.02087744]
7,heisenberg_fully_connected,4,177,0,93371.17283516482,0.005764285488846406,1428517.2981618438,8234.38153236039,9511213.965131676,9876.138142158008,2,595042.9138473219,9583.526803874005,2,[6.17636402]
8,heisenberg_fully_connected,4,202,0,106491.53302042201,0.005762291726439037,1629742.7858907161,9391.05337136178,10855019.295845557,11256.126566955996,2,634579.9338756014,10927.850391290394,2,[6.19406997]
9,heisenberg_fully_connected,4,227,0,119611.8602353904,0.005760735679141005,1830968.1337287778,10547.72345534159,12198833.573591221,12636.10673937912,2,671891.8525486961,12264.602640947754,2,[6.40657366]
10,heisenberg_fully_connected,4,252,0,132732.16423499834,0.005759487458943633,2032193.3831800006,11704.392304573446,13542654.16622772,14016.081096332873,2,706265.9829044867,13609.57346372356,2,[6.40471384]
11,heisenberg_fully_connected,4,277,0,145852.4512713468,0.005758463943062356,2233418.5608075904,12861.060252176729,14886479.384048628,15396.051201209622,2,739864.0091007894,14951.048091407187,2,[6.48477457]
