,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,weighted_maxcut,6,2,0,12.261029253969884,0.3619695007801056,20.379378679045928,7.376713526662982,23.600783362698404,10.863874458185698,2,21.42033579724931,7.753508255072558,6,[1000.]
1,weighted_maxcut,6,502,0,3912.144000018108,0.03125,22130.428411128552,691.5758878477673,2910.7776562378617,1130.668377889104,23,1398.9936405302683,750.473339941824,6,[2.83850015]
2,weighted_maxcut,6,1002,0,7756.506134868166,0.03125,43877.424690242704,1371.1695215700845,4607.896214516133,2055.350993217475,29,2130.405704838616,1432.5493584007008,6,[3.05130986]
3,weighted_maxcut,6,1502,0,11600.781201203867,0.03125,65623.92843546142,2050.7477636081694,6108.4275704694055,2928.851328593247,33,2868.6045765673434,2101.4064942161167,6,[5.17887997]
4,weighted_maxcut,6,2002,0,15445.034311995165,0.03125,87370.30798136548,2730.322124417671,7503.884329371039,3770.803296034152,36,3676.4074235744984,2767.2835431792414,6,[9.04016526]
5,weighted_maxcut,6,2502,0,19289.278610139216,0.03125,109116.6376754085,3409.894927356516,8830.23275947246,4619.25422627221,39,4325.370473743802,3447.6967259779826,5,[6.24652113]
6,weighted_maxcut,6,3002,0,23133.51849347393,0.03125,130862.94239551858,4089.4669498599555,10107.261200162196,5475.858539793864,42,5273.413966109865,4114.296363066253,5,[11.8867256]
7,weighted_maxcut,6,3502,0,26977.755850936283,0.03125,152609.23282713685,4769.038525848026,11345.910408838088,6287.19590141954,44,5943.725826013039,4794.163359584276,5,[11.97393629]
8,weighted_maxcut,6,4002,0,30821.991628359574,0.03125,174355.51432070445,5448.609822522014,12554.226540529127,7101.638174795596,46,6618.766061305948,5473.978676311284,5,[12.05292047]
9,weighted_maxcut,6,4502,0,34666.22635174683,0.03125,196101.78985174382,6128.180932866994,13737.4194700608,7919.664458920352,48,7297.472320903019,6153.756777992614,5,[12.12458316]
10,weighted_maxcut,6,5002,0,38510.46033694317,0.03125,217848.06120694475,6807.7519127170235,14899.552205350385,8741.567877316342,50,7867.322305760862,6841.79015345814,4,[4.76923564]
11,weighted_maxcut,6,5502,0,42354.693785061696,0.03125,239594.32952397477,7487.3227976242115,16042.950294431781,9503.621728500892,51,8480.018527082451,7525.060342256659,5,[7.07154595]
12,weighted_maxcut,6,6002,0,46198.92683024244,0.03125,261340.5955616445,8166.893611301391,17170.524293186598,10331.367587421273,53,9348.36540672857,8192.9488987447,5,[12.30309748]
13,weighted_maxcut,6,6502,0,50043.159565388305,0.03125,283086.8598454921,8846.464370171629,18284.074752463534,11095.420613571978,54,10035.375982023967,8872.648142274988,5,[12.35248871]
14,weighted_maxcut,6,7002,0,53887.39205688042,0.03125,304833.12275102595,9526.03508596956,19385.040902974357,11929.523016539919,56,10723.58792838821,9552.336540055068,5,[12.39766607]
15,weighted_maxcut,6,7502,0,57731.62435341197,0.03125,326579.3845536963,10205.60576730301,20474.38587441717,12696.138936173105,57,11412.802802021899,10232.002324745396,5,[12.44763507]
