,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,11,2,0,235.8094449006814,0.1939550658501998,589.4242253333313,114.32181443822928,1070.5435172718123,166.670690341497,2,746.5071397581604,144.7888413682855,2,[57.20859965]
1,maxcut,11,502,0,810854.4387829731,0.0007192291185053554,35264102.71917402,25362.96951359384,55068390.32902842,28514.384815590965,2,3607083.865460981,27809.62415316604,2,[5.49400406]
2,maxcut,11,1002,0,1616997.0738999413,0.0007188728056382706,70354170.97014837,50575.70027366513,109924499.76393065,56806.60053561187,2,4402315.909675993,55384.20844007001,2,[6.26205399]
3,maxcut,11,1502,0,2423139.2594159977,0.0007187536001180489,105444233.89152384,75788.42272122235,164780690.78634915,85098.77908002652,2,5532702.0564780105,82932.00776492365,2,[7.00690972]
4,maxcut,11,2002,0,3229281.3319403897,0.000718693915531331,140534295.47491854,101001.14308130623,219636902.36627272,113390.94827495352,2,5356301.828362509,110539.72324286532,2,[7.00762154]
5,maxcut,11,2502,0,4035423.359173004,0.0007186580785504116,175624356.5222231,126213.86260491329,274493122.19532734,141683.11372109945,2,5683050.054534936,138122.54166752758,2,[7.21890509]
6,maxcut,11,3002,0,4841565.363733182,0.0007186341762905376,210714417.30123565,151426.58170981408,329349346.1561732,169975.27729037756,2,5954659.904078844,165723.02312339682,2,[7.26883387]
7,maxcut,11,3502,0,5647707.355327971,0.000718617097886671,245804477.92684466,176639.3005753374,384205572.480754,198267.43978622518,2,6220961.294761568,193296.42542956307,2,[7.49880726]
8,maxcut,11,4002,0,6453849.338814845,0.0007186042861509274,280894538.4565323,201852.01929125062,439061800.28357536,226559.6016108959,2,10981034.75586946,221062.0326008005,2,[6.40649344]
9,maxcut,11,4502,0,7259991.316894864,0.0007185943197283995,315984598.9222637,227064.73790719523,493918029.0729778,254851.76298768813,2,7027836.981239685,248417.76034456654,2,[8.00712046]
10,maxcut,11,5002,0,8066133.291188508,0.0007185863454950996,351074659.3432021,252277.45645336862,548774258.5528817,283143.9240510464,2,7018091.321326503,276020.92394118174,2,[8.00728123]
11,maxcut,11,5502,0,8872275.262727678,0.0007185798203979363,386164719.7315612,277490.1749487246,603630488.5350691,311436.08488642576,2,7128928.422118471,303624.3047487752,2,[8.00738455]
12,maxcut,11,6002,0,9678417.23220102,0.000718574382318533,421254780.09548885,302702.89340584533,658486718.8944873,339728.24555060116,2,7325389.538955751,331227.8641563656,2,[8.00738459]
13,maxcut,11,6502,0,10484559.200084953,0.0007185697805138023,456344840.4405945,327915.6118340041,713342949.5441056,368020.40608307766,2,7512702.095289526,358789.9346983497,2,[8.19522766]
