,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,8,2,0,287.46422260729963,0.13520616601622504,861.0913571515439,116.42486099016817,1491.5643251306667,169.3639303578969,2,1089.097631817764,147.25271459874844,2,[51.41917283]
1,maxcut,8,502,0,211880.5125955165,0.008630749422064266,2649034.837640698,22863.15589399556,4221277.004491984,26009.608773384083,2,272529.88354477123,25279.334746956192,2,[6.00950145]
2,maxcut,8,1002,0,422533.1431012832,0.008626473667659246,5285007.585874785,45590.978772928196,8426283.429547401,51816.912932855645,2,370316.92941376904,50372.64759606262,2,[6.55951496]
3,maxcut,8,1502,0,633185.6583297991,0.008625043201416587,7920979.937513584,68318.79415860873,12631296.12602381,77624.18318186264,2,455521.74083597254,75457.35002061725,2,[7.00849727]
4,maxcut,8,2002,0,843838.1445881681,0.008624326986375972,10556952.189588895,91046.60766255241,16836310.402771734,103431.4449025495,2,530017.3125867468,100558.85369914568,2,[7.19840551]
5,maxcut,8,2502,0,1054490.6192342248,0.00862389694260494,13192924.401772091,113774.42041246043,21041325.313637123,129238.70320371178,2,602054.2708436057,125650.67493189433,2,[7.4320843]
6,maxcut,8,3002,0,1265143.0880673546,0.00862361011548645,15828896.593990922,136502.23278492913,25246340.542116776,155045.95979285188,2,709939.5523484543,150681.0259710741,2,[8.00772479]
7,maxcut,8,3502,0,1475795.5535763367,0.008623405174640053,18464868.774794538,159230.04494161275,29451355.95229874,180853.21540284122,2,752420.747814543,175798.03829197737,2,[8.00787344]
8,maxcut,8,4002,0,1686448.0170065565,0.008623251433811128,21100840.948460344,181957.85696343123,33656371.47611441,206660.47040060256,2,804124.86386913,200933.5192261601,2,[7.91116093]
9,maxcut,8,4502,0,1897100.479050552,0.008623131836740794,23736813.117367063,204685.6688951344,37861387.075769335,232467.7249898237,2,868909.9310017072,226033.66982522083,2,[8.00773304]
10,maxcut,8,5002,0,2107752.9401237727,0.008623036145941194,26372785.28294054,227413.48076394224,42066402.72850375,258274.97929313927,2,932321.2082409962,251124.67396796594,2,[8.14093027]
11,maxcut,8,5502,0,2318405.400490782,0.008622957844775236,29008757.44608969,250141.29258694113,46271418.41984919,284082.2333884989,2,995801.4521712881,276228.3525101804,2,[8.20574151]
12,maxcut,8,6002,0,2529057.8603281546,0.008622892587822395,31644729.607420888,272869.10437547346,50476434.14019264,309889.4873276921,2,1059776.4785706627,301291.6341866576,2,[8.43542345]
13,maxcut,8,6502,0,2739710.319758033,0.008622837366165627,34280701.76735128,295596.91613789665,54681449.88284402,335696.741146754,2,1119187.821071917,326405.01272823766,2,[8.44899308]
14,maxcut,8,7002,0,2950362.7788675413,0.008622790030199426,36916673.92618607,318324.72787884035,58886465.64298792,361503.9948716178,2,1183194.3378493425,351479.2578287581,2,[8.60804872]
15,maxcut,8,7502,0,3161015.237721026,0.008622749003402786,39552646.08413715,341052.5396039367,63091481.41720498,387311.2485207075,2,1306663.8283854038,376471.6193386482,2,[9.00739172]
16,maxcut,8,8002,0,3371667.6963660447,0.008622713103180926,42188618.24137627,363780.351315013,67296497.20275041,413118.50210879405,2,1346905.9775179375,401586.6485596558,2,[9.00722886]
17,maxcut,8,8502,0,3582320.1548397196,0.008622681425156263,44824590.39802504,386508.1630152883,71501512.99771436,438925.75564617105,2,1391440.1854746307,426701.7686337812,2,[9.00738153]
18,maxcut,8,9002,0,3792972.6131705204,0.008622653265821189,47460562.55418712,409235.9747055724,75706528.80050936,464733.00914138614,2,1439577.5178761256,451817.0695995679,2,[9.00749693]
19,maxcut,8,9502,0,4003625.0713807344,0.008622628069777644,50096534.70993384,431963.78638846555,79911544.6098322,490540.2626014503,2,1490835.752957623,476932.533233433,2,[9.00755745]
20,maxcut,8,10002,0,4214277.529488873,0.008622605392651184,52732506.86532794,454691.5980649923,84116560.42481303,516347.516031057,2,1544783.2112693125,502048.24736814294,2,[9.00726534]
0,maxcut,8,2,1,375.90022991435643,0.08287175349773429,1439.3072294081398,119.27791392301826,2370.994590000188,173.01765657740202,2,1817.2087632206712,150.59527531138824,2,[49.20219351]
1,maxcut,8,502,1,181268.80717154287,0.011507665896085687,1961626.9901226482,22573.748015075613,3138769.469107273,25719.626385952703,2,160083.5395954435,24969.863038127063,2,[6.37396363]
2,maxcut,8,1002,1,361487.5016775038,0.01150196489021233,3913582.514697612,45013.88867900081,6265431.438492982,51239.24790444487,2,234311.57155278724,49744.326957347745,2,[7.16849224]
3,maxcut,8,1502,1,541706.0978053644,0.011500057601888783,5865537.745953774,67454.0219445213,9392098.062865892,76758.83589048378,2,301975.87751727767,74523.31400290893,2,[7.62985662]
