,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,10,2,0,177.86570810380329,0.3238654667081685,343.7648698095102,111.3335699987298,668.2817358548537,162.84383282575413,2,436.25491113365644,141.2878984965328,2,[48.01714289]
1,maxcut,10,502,0,58906.87649139715,0.09062286893167479,226186.55714924115,20497.67472264245,391769.81978912704,23639.43184505416,2,104653.45734112794,22959.644011148328,2,[4.98900015]
2,maxcut,10,1002,0,117473.45455266432,0.09057797351042209,451258.94955606357,40874.121179230024,781983.773083989,47095.35610049039,2,168965.0533812098,45764.046779650605,2,[5.00749258]
3,maxcut,10,1502,0,176040.00127624997,0.09056295361487417,676331.30847604,61250.560917802766,1172198.262641124,70551.24953514492,2,231195.77417701448,68526.09379743997,2,[5.43238996]
4,maxcut,10,2002,0,234606.54012467765,0.09055543335694771,901403.6589893571,81626.99896931954,1562412.887334388,94007.13521851975,2,295667.16959992494,91439.68234782822,3,[9.86431446]
5,maxcut,10,2502,0,293173.0758164928,0.09055091789735185,1126476.006134387,102003.43634481171,1952627.566255327,117463.01779393316,2,351053.4428742734,114042.25238650432,2,[6.00750252]
6,maxcut,10,3002,0,351739.6099281726,0.09054790621260773,1351548.3515937321,122379.87338191384,2342842.272338003,140918.8988133118,2,409229.2987754132,136826.2984513142,2,[6.00773962]
7,maxcut,10,3502,0,410306.1431362501,0.09054575433372056,1576620.6960892375,142756.3102255556,2733056.9939596476,164374.7789427531,2,466916.9966248539,159579.9024099577,2,[6.22024691]
8,maxcut,10,4002,0,468872.6757792571,0.09054414005501685,1801693.03998206,163132.7469482847,3123271.7252991353,187830.65851574752,2,524497.5666998411,182333.81319090343,2,[6.40190945]
9,maxcut,10,4502,0,527439.2080454528,0.09054288428577834,2026765.3834730585,183509.1835902223,3513486.4631244377,211286.53771742622,2,582679.2672733398,205077.54845642854,2,[6.62797702]
10,maxcut,10,5002,0,586005.740047763,0.09054187953238255,2251837.726682611,203885.62017577112,3903701.205489074,234742.41665924844,2,647103.2297379852,227984.4885781478,3,[11.71698147]
11,maxcut,10,5502,0,644572.2718581036,0.09054105737013998,2476910.0696874647,224262.05672025017,4293915.951155704,258198.2954120615,2,701625.0306101944,250566.3943937847,2,[7.00751791]
12,maxcut,10,6002,0,703138.8035244768,0.09054037217213516,2701982.412538825,244638.49323382886,4684130.699302304,281654.1740229378,2,755223.858225599,273339.72501803696,2,[7.00730908]
13,maxcut,10,6502,0,761705.335080084,0.09053979234473909,2927054.7552718907,265014.92972399807,5074345.449356715,305110.0525246287,2,810073.877384465,296113.07499886607,2,[7.00718494]
14,maxcut,10,7002,0,820271.8665486021,0.09053929531709398,3152127.0979124894,285391.3661949133,5464560.200907041,328565.930940703,2,866003.0407583156,318886.3354499748,2,[7.00767119]
15,maxcut,10,7502,0,878838.3979475336,0.09053886453572925,3377199.440478428,305767.802651617,5854774.95366103,352021.8092879092,2,922836.1096891676,341659.7745633716,2,[7.00732084]
16,maxcut,10,8002,0,937404.9292897895,0.09053848758339972,3602271.7829842824,326144.23909575364,6244989.707383694,375477.6875796679,2,979152.927171624,364394.53375305305,2,[7.19640678]
17,maxcut,10,8502,0,995971.4605854744,0.09053815496414076,3827344.12544027,346520.67553020496,6635204.461911914,398933.5658253388,2,1035404.7544155072,387170.52183626173,2,[7.17762971]
18,maxcut,10,9002,0,1054537.9918423246,0.0905378592911225,4052416.4678552058,366897.11195570225,7025419.217109879,422389.4440326897,2,1092062.3659653477,409936.9345927386,2,[7.20428785]
19,maxcut,10,9502,0,1113104.5230663868,0.09053759473266526,4277488.810235048,387273.54837457126,7415633.972865985,445845.32220808987,2,1150138.2707928584,432644.6169405485,2,[7.49440323]
20,maxcut,10,10002,0,1171671.0542627107,0.09053735662283742,4502561.152585103,407649.9847877314,7805848.729106103,469301.20035581006,2,1204076.378794341,455438.7983873313,2,[7.38916109]
0,maxcut,10,2,1,225.57527466147556,0.2102664791296989,541.4613603919025,113.85117383438235,992.3888753145462,166.06797039387885,2,685.9745622232762,144.237454341382,2,[48.53859889]
1,maxcut,10,502,1,308399.09848498285,0.004315374711032133,5459655.961831883,23560.46126862512,8634118.675193505,26708.298380793654,2,692851.7319721397,26006.251359076043,2,[5.43960898]
2,maxcut,10,1002,1,615009.5197182526,0.004313236833829623,10892383.952374011,46981.43167159428,17234984.03818158,53208.75109064739,2,880828.2247386986,51804.40818833352,2,[6.00798442]
3,maxcut,10,1502,1,921619.7722003614,0.004312521600708294,16325111.123204809,70402.39435278397,25835862.24617931,79709.16897924832,2,1024786.8315188113,77601.06800328229,2,[6.36987197]
4,maxcut,10,2002,1,1228229.9822735183,0.004312163493187986,21757838.08825032,93823.35509484811,34436743.69085391,106209.57811047025,2,1216393.0038882876,103358.49342723264,2,[7.00682185]
5,maxcut,10,2502,1,1534840.1753475314,0.00431194847130247,27190564.970843747,117244.31505988017,43037626.434312716,132709.9837303238,2,1264703.9958637585,129175.19349513404,2,[7.00744916]
6,maxcut,10,3002,1,1841450.3599120448,0.004311805057743225,32623291.81217326,140665.2746359618,51638509.82830119,159210.38759217266,2,1363223.425679059,154992.3276111998,2,[7.00770487]
7,maxcut,10,3502,1,2148060.5396103575,0.0043117025873200265,38056018.62990893,164086.23398967745,60239393.59444775,185710.79044857208,2,1455800.0235331336,180781.77687655468,2,[7.21038543]
8,maxcut,10,4002,1,2454670.716265584,0.004311625716905564,43488745.432891615,187507.19320441489,68840277.5933359,212211.19267630007,2,1546231.634881629,206573.77282082915,2,[7.37008924]
9,maxcut,10,4502,1,2761280.8908915156,0.004311565918370397,48921472.22603781,210928.15232628857,77441161.74755606,238711.59448451485,2,1636568.8383157079,232355.63643513707,2,[7.57312685]
10,maxcut,10,5002,1,3067891.0640963353,0.004311518072970597,54354199.01229465,234349.11138334894,86042046.01049222,265211.9959991451,2,1850617.7996865113,258089.06510253507,2,[8.0071514]
11,maxcut,10,5502,1,3374501.236267338,0.004311478922387618,59786925.79354069,257770.0703932033,94642930.35251042,291712.3973002341,2,1872870.548703217,283900.67221005127,2,[8.00730884]
12,maxcut,10,6002,1,3681111.407663002,0.0043114462939111975,65219652.5710292,281191.02936753974,103243814.75392169,318212.7984409623,2,1914170.0162802516,309712.4733921329,2,[8.00728934]
13,maxcut,10,6502,1,3987721.578462133,0.004311418683082813,70652379.34562255,304611.9883149714,111844699.20102334,344713.19945833227,2,1970377.622783839,335524.3462476616,2,[8.00751366]
14,maxcut,10,7002,1,4294331.748792281,0.004311395015099713,76085106.11795117,328032.94724026736,120445583.68395281,371213.6003789746,2,2038127.520439321,361336.3346775014,2,[8.00764985]
15,maxcut,10,7502,1,4600941.918747626,0.004311374501701393,81517832.88845356,351453.90614923387,129046468.19570644,397714.00122180686,2,2115068.9231355833,387148.5746022739,2,[8.00701018]
16,maxcut,10,8002,1,4907552.088397813,0.004311356551590463,86950559.65748423,374874.86504375207,137647352.73066255,424214.4020019984,2,2193266.2718730276,412916.98882501706,2,[8.19359416]
17,maxcut,10,8502,1,5214162.257797159,0.004311340712578131,92383286.42529482,398295.82392714015,146248237.2849095,450714.802730118,2,2274820.7198538235,438701.88667361747,2,[8.29950576]
18,maxcut,10,9002,1,5520772.426987353,0.0043113266329105945,97816013.19209921,421716.7828002314,154849121.85519573,477215.20341494307,2,2337072.678911,464538.61199414067,2,[8.19886699]
19,maxcut,10,9502,1,5827382.59600103,0.004311314034888822,103248739.95804529,445137.74166570697,163450006.43885204,503715.6040636739,2,2412759.3991567525,490343.1703074149,2,[8.22616523]
20,maxcut,10,10002,1,6133992.764865265,0.004311302696325592,108681466.72326264,468558.70052462234,172050891.03409705,530216.0046811285,2,2485210.609212512,516097.01242245623,2,[8.43954891]
0,maxcut,10,2,2,212.5033246486841,0.23438635869745164,483.04105811799127,113.21823471364009,897.9739648614672,165.25740489956945,2,612.2196183288993,143.49592349007335,2,[46.25456845]
1,maxcut,10,502,2,383982.41686728614,0.0028769164740214217,8331266.820142049,23968.358764334727,13129771.875057703,27117.005600771834,2,1192132.4368319209,26436.164479339775,2,[5.00805822]
2,maxcut,10,1002,2,765736.7701524891,0.0028754912225530823,16621436.40066377,47794.79447633297,26208977.291232266,54022.92422002838,2,1556279.050803823,52618.70629227677,2,[6.00603336]
3,maxcut,10,1502,2,1147490.9126593638,0.0028750144004721957,24911604.728348028,71621.22233287182,39288202.233858645,80928.80748525515,2,1738388.4794025945,78851.93475696865,2,[6.00790346]
4,maxcut,10,2002,2,1529245.002195166,0.002874775662125324,33201772.74151205,95447.64821671484,52367432.09674573,107834.68185911205,2,1905997.6525069866,105043.6205710906,2,[6.42734226]
5,maxcut,10,2502,2,1910999.0704980784,0.0028746323142016463,41491940.62865708,119274.07331007381,65446663.933989994,134740.55266787542,2,2214026.6292543537,131205.86870282982,2,[7.00647218]
6,maxcut,10,3002,2,2292753.128172134,0.0028745367051621505,49782108.45273466,143100.4980077487,78525896.76014206,161646.42169173603,2,2241119.2469359706,157428.41251752648,2,[7.00724212]
7,maxcut,10,3502,2,2674507.17976802,0.002874468391546684,58072276.24075162,166926.92247920803,91605130.15203314,188552.2896947635,2,2334521.759880735,183651.25410189354,2,[7.0074491]
8,maxcut,10,4002,2,3056261.227562914,0.0028744171446037094,66362444.00622027,190753.34680928322,104684363.89772813,215458.15705950075,2,2457567.7388393916,209851.07829353304,2,[7.16718285]
9,maxcut,10,4502,2,3438015.272823094,0.002874377278913598,74652611.75665486,214579.77104488687,117763597.8795523,242364.0239983059,2,2571783.7855371092,236065.96349325942,2,[7.21252271]
10,maxcut,10,5002,2,3819769.316308222,0.002874345381980398,82942779.49655986,238406.19521455528,130842832.02664195,269269.8906390347,2,2680032.365541205,262267.5714293846,2,[7.33519913]
11,maxcut,10,5502,2,4201523.358502053,0.0028743192815917453,91232947.22880639,262232.6193362004,143922066.29394877,296175.7570629552,2,2795301.974335911,288451.92812432494,2,[7.54461732]
12,maxcut,10,6002,2,4583277.399727435,0.002874297529274132,99523114.95530991,286059.0434217127,157001300.6515423,323081.6233240609,2,3246285.1503519807,314581.41182093066,2,[8.00670785]
13,maxcut,10,6502,2,4965031.440207711,0.0028742791220552092,107813282.67738864,309885.4674798547,170080535.07859257,349987.48945992114,2,3224415.056976307,340798.77421192854,2,[8.00683384]
