,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg,15,2,0,18.390671800682604,0.16764652729034424,44.91592140442584,7.529998243498033,45.96363175698362,11.096504124064474,2,45.96363160929036,11.096504124064474,2,[1.]
1,heisenberg,15,27,0,2410.8678697679875,0.00038159970426931977,123415.41113283609,47.09528439056677,42610.677702219655,117.81711162380822,9,34831.459122583314,63.58829424815958,3,[2.49280408]
2,heisenberg,15,52,0,7160.679798648375,0.00013130165461916476,624912.4174691777,82.05203440576528,153429.39692100754,236.42950854282012,15,129308.00268348957,91.06819158653569,2,[3.51804286]
3,heisenberg,15,77,0,12612.319166235804,8.523637370672077e-05,1366099.932949285,116.44140440559144,272246.79371205816,344.41354974734804,19,212942.4918432008,125.63861622152547,2,[4.06791117]
4,heisenberg,15,102,0,17936.355080146408,7.052253931760788e-05,2135847.4083769647,150.6253828336754,366207.6510121891,459.2508302062426,23,225476.81598946243,171.90913887332073,3,[3.19858793]
5,heisenberg,15,127,0,22911.39863910173,6.499892333522439e-05,2841832.785529525,184.71607135816078,433276.93871753634,564.5977900443913,26,256617.28553974262,239.441200129441,6,[3.14991259]
6,heisenberg,15,152,0,27613.912445568934,6.276056228671223e-05,3485656.050444445,218.76173366397393,482712.86678139033,673.8409425800204,29,311049.8016601753,251.83971105106667,5,[5.72401337]
7,heisenberg,15,177,0,32153.281183485204,6.180867057992145e-05,4089786.124651192,252.78424332089912,522128.64023382746,787.0890294555124,32,324617.78334903496,304.19785071117633,7,[5.78820433]
8,heisenberg,15,202,0,36603.46201347636,6.13896845607087e-05,4671694.799278633,286.7938700916186,555897.2352788597,904.3594004064398,35,261635.46642126315,364.6180791235198,7,[2.56794757]
9,heisenberg,15,227,0,41006.36835295619,6.120043690316379e-05,5241722.764275739,320.79572329893466,586199.3534585842,1004.1244772579201,37,322235.27293419425,356.410076916361,5,[5.70687394]
10,heisenberg,15,252,0,45384.42164188502,6.111324182711542e-05,5805493.51621448,354.7925291821661,614261.2450109338,1105.6177516329287,39,293494.19031510886,424.43323028274983,7,[3.68766209]
11,heisenberg,15,277,0,49749.39995513516,6.107243098085746e-05,6365979.609826516,388.78585034667583,640687.2389635649,1208.8914445460455,41,265207.7624148241,470.6905442057366,7,[2.56895051]
12,heisenberg,15,302,0,54107.45805635709,6.105309876147658e-05,6924736.873182468,422.7766442156477,665832.1834743436,1313.975622436349,43,278698.23586367944,472.7336331909429,5,[3.23874509]
13,heisenberg,15,327,0,58461.81732698739,6.104386557126418e-05,7482578.779146726,456.7655331206268,689921.8587511437,1420.8862211994503,45,269274.52533499687,508.71926945730803,5,[3.01822391]
14,heisenberg,15,352,0,62814.19393879645,6.103939813328907e-05,8039937.445150204,490.75294268126225,713112.3378722196,1529.6299159238417,47,341767.50368896005,515.966802938542,4,[6.85851403]
15,heisenberg,15,377,0,67165.47351110697,6.103722989792004e-05,8597034.570052465,524.7391754926585,735518.1907302102,1640.207168208574,49,332175.79333138943,568.5722360095903,6,[6.74380485]
16,heisenberg,15,402,0,71516.13339629042,6.103617488406599e-05,9153988.688209716,558.72445446033,757228.9182442203,1752.6142319290545,51,283724.36530153564,596.2579783149314,4,[3.5157775]
17,heisenberg,15,427,0,75866.4333549718,6.103565829107538e-05,9710863.5314511,592.7089482169149,778284.2880513035,1837.9624114968576,52,328423.8659974547,641.225547351293,5,[3.84703296]
18,heisenberg,15,452,0,80216.51418826001,6.103540363255888e-05,10267693.008043755,626.6927871211533,798759.7345751682,1953.1610494391584,54,286844.5821723424,664.6777699621214,4,[3.53669222]
19,heisenberg,15,477,0,84566.45175489759,6.103527994127944e-05,10824494.856399544,660.6760737832856,818705.060458725,2039.76583702186,55,288741.3906516917,698.5421765538781,4,[3.61415866]
20,heisenberg,15,502,0,88916.29556208407,6.103521445766091e-05,11381280.40493065,694.658890317716,838143.5041698904,2157.772913443722,57,323802.3632720624,734.2817998143676,5,[5.84472094]
21,heisenberg,15,527,0,93266.0645611049,6.103518535383046e-05,11938053.417568034,728.6413031051941,857127.9284128237,2245.6984801768763,58,381656.72551200655,759.1040257284878,6,[11.875211]
22,heisenberg,15,552,0,97615.7792934704,6.103517080191523e-05,12494818.260065893,762.623366642011,875683.9401055796,2366.5121439095637,60,324326.06982003356,802.6903630764953,5,[5.86253316]
23,heisenberg,15,577,0,101965.45004711833,6.103516352595761e-05,13051576.828096569,796.6051259744733,893828.5274944544,2455.799797531971,61,355791.07737863646,823.8989130905951,4,[6.82892993]
24,heisenberg,15,602,0,106315.08085406512,6.103516352595761e-05,13608329.538200712,830.5866186791997,911608.5414622006,2545.4669954577207,62,385749.7621355109,861.043627229326,6,[12.17080884]
25,heisenberg,15,627,0,110664.68819270824,6.103515625e-05,14165080.088666655,864.5678765055331,929030.3497543521,2670.0830878845636,64,338295.62025208364,903.8020946391288,5,[6.23475999]
26,heisenberg,15,652,0,115014.2625475658,6.103515625e-05,14721825.606088422,898.5489261528578,946110.1448112631,2761.1570632157354,65,388158.7300511242,929.1683368867742,6,[12.26835711]
27,heisenberg,15,677,0,119363.81319238975,6.103515625e-05,15278568.088625887,932.5297905655449,962880.8850708249,2852.640751464251,66,315932.34911348333,989.410619546027,6,[4.99513573]
28,heisenberg,15,702,0,123713.34264221009,6.103515625e-05,15835307.858202891,966.5104893922663,979357.2169078965,2944.5442607973446,67,327383.75903702463,1007.9287583541505,5,[5.84819677]
29,heisenberg,15,727,0,128062.85306849645,6.103515625e-05,16392045.192767546,1000.4910395976285,995552.0143134154,3073.9489685442477,69,284281.8852655506,1071.4793101527084,6,[3.12652763]
30,heisenberg,15,752,0,132412.346355885,6.103515625e-05,16948780.33355328,1034.4714559053516,1011465.6075449226,3167.290351904265,70,302203.38970968593,1073.3128486177416,4,[3.83365982]
31,heisenberg,15,777,0,136761.8241480252,6.103515625e-05,17505513.490947224,1068.4517511564468,1027125.780752118,3261.067661713307,71,317049.9285497715,1120.8066989771694,5,[3.79231925]
32,heisenberg,15,802,0,141111.28788490492,6.103515625e-05,18062244.84926783,1102.4319366008197,1042543.56778605,3355.287036050445,72,296426.8951753415,1156.180401776797,5,[3.59362277]
33,heisenberg,15,827,0,145460.73883344687,6.103515625e-05,18618974.5706812,1136.4120221363037,1057729.332959221,3449.9538347587595,73,333623.31839239737,1178.7390836925483,5,[5.83765064]
34,heisenberg,15,852,0,149810.17811275017,6.103515625e-05,19175702.798432022,1170.3920165058607,1072692.80916546,3545.0727345619257,74,322257.35355060105,1226.9268253436426,6,[5.31750836]
35,heisenberg,15,877,0,154159.60671503923,6.103515625e-05,19732429.659525022,1204.371927461244,1087443.1537255438,3640.6478108343836,75,400847.5442511635,1234.2142551048134,6,[13.30400656]
36,heisenberg,15,902,0,158509.0255231481,6.103515625e-05,20289155.266962957,1238.3517618995945,1101988.9837548237,3736.6826081739773,76,328562.7907123845,1290.8087811928704,5,[3.91111908]
37,heisenberg,15,927,0,162858.43532519136,6.103515625e-05,20845879.721624494,1272.3315259780575,1116338.4155080977,3833.180201535123,77,401288.4374611843,1302.3912652964727,6,[13.31530002]
38,heisenberg,15,952,0,167207.83682693535,6.103515625e-05,21402603.113847725,1306.3112252104324,1130499.1036506384,3930.1432493688167,78,314347.92683384434,1346.1093451472746,4,[3.83827482]
39,heisenberg,15,977,0,171557.2306622798,6.103515625e-05,21959325.524771813,1340.2908645490609,1144478.2716790286,4027.5740399654483,79,320551.97116579325,1425.6039731967421,7,[3.49175021]
40,heisenberg,15,1002,0,175906.61740217826,6.103515625e-05,22516047.027478818,1374.2704484545177,1158282.7409709408,4125.474531994508,80,291656.2458088297,1446.3266096357836,6,[3.27086597]
41,heisenberg,15,1027,0,180255.99756226217,6.103515625e-05,23072767.687969558,1408.2499809551732,1171918.962550566,4223.846390070967,81,411723.9425991699,1433.6653015817715,4,[8.37773945]
42,heisenberg,15,1052,0,184605.37160938262,6.103515625e-05,23629487.566000976,1442.2294656983017,1185393.0407943681,4322.691016044448,82,338415.33636410296,1484.114819168394,5,[6.23036662]
43,heisenberg,15,1077,0,188954.7399672459,6.103515625e-05,24186206.715807475,1476.2089059941086,1198710.7571245697,4422.009576597151,83,340671.459046036,1517.5682109199417,5,[6.38689259]
44,heisenberg,15,1102,0,193304.10302128474,6.103515625e-05,24742925.186724447,1510.188304853787,1211877.5921715782,4521.803027646151,84,358465.7614361812,1553.7742843372357,6,[8.46843955]
45,heisenberg,15,1127,0,197653.4611228847,6.103515625e-05,25299643.023729242,1544.1676650225368,1224898.7445378613,4622.072135970547,85,327390.20431105193,1601.861568550828,6,[5.43530004]
46,heisenberg,15,1152,0,202002.81459306218,6.103515625e-05,25856360.26791196,1578.1469890082983,1237779.151623742,4722.817498421644,86,406924.2641813413,1608.7404463956464,6,[13.51840469]
47,heisenberg,15,1177,0,206352.16372567613,6.103515625e-05,26413076.956886545,1612.1262791068448,1250523.5061549742,4824.0395590222615,87,341645.44963756076,1654.0445358036793,5,[6.35658878]
48,heisenberg,15,1202,0,210701.50879024024,6.103515625e-05,26969793.12515075,1646.105537423752,1263136.2694034365,4925.738624217542,88,342813.79536995036,1688.5477464749297,5,[6.25500703]
49,heisenberg,15,1227,0,215050.85003439305,6.103515625e-05,27526508.80440231,1680.0847658936957,1275621.6890873082,5027.914876503067,89,409061.67476346553,1710.7498765407822,6,[13.61840109]
50,heisenberg,15,1252,0,219400.18768607313,6.103515625e-05,28083224.02381736,1714.0639662974463,1287976.30130323,5082.599238417891,89,360484.8740546674,1758.1915460481896,6,[8.51094232]
51,heisenberg,15,1277,0,223749.5219554399,6.103515625e-05,28639938.81029631,1748.0431402768743,1300209.9154972595,5185.25644795674,90,324677.79373604764,1818.0605022983732,6,[3.72877765]
52,heisenberg,15,1302,0,228098.85303657386,6.103515625e-05,29196653.188681453,1782.0222893482332,1312327.4117598038,5288.393877672322,91,322874.00337867806,1852.246910395526,6,[3.71800709]
53,heisenberg,15,1327,0,232448.18110898547,6.103515625e-05,29753367.18195014,1816.001414913949,1324332.3339381774,5392.011231764026,92,365281.690479144,1856.2137227940773,5,[6.93690535]
54,heisenberg,15,1352,0,236797.50633895723,6.103515625e-05,30310080.811386526,1849.9805182731034,1336228.0648520421,5496.108144615551,93,345532.4898154043,1892.137971029149,5,[6.46231341]
55,heisenberg,15,1377,0,241146.82888074007,6.103515625e-05,30866794.09673473,1883.9596006307818,1348017.8374592364,5600.684187702744,94,346701.6543337343,1925.8276217237035,5,[6.55536255]
56,heisenberg,15,1402,0,245496.14887762224,6.103515625e-05,31423507.056335647,1917.9386631064237,1359698.7700990466,5655.124852633941,94,425964.03166866506,1945.5003495076296,5,[11.75311317]
57,heisenberg,15,1427,0,249845.46646288616,6.103515625e-05,31980219.70724943,1951.9177067412982,1371274.1224454232,5760.201655242028,95,425472.8100783076,1979.527433533062,5,[11.76221819]
58,heisenberg,15,1452,0,254194.7817606669,6.103515625e-05,32536932.065365363,1985.8967325052101,1382752.2163837603,5865.758602581424,96,364918.4278318128,2026.4007180795666,5,[6.96971895]
59,heisenberg,15,1477,0,258544.0948867236,6.103515625e-05,33093644.14550062,2019.875741302528,1394135.7842347359,5971.795000871019,97,424592.0849088745,2047.578455399391,5,[11.78022513]
60,heisenberg,15,1502,0,262893.40594913426,6.103515625e-05,33650355.961489186,2053.8547339776114,1405427.444623902,6078.31012220172,98,424200.32790737256,2081.6024681419613,5,[11.78912917]
61,heisenberg,15,1527,0,267242.71504892234,6.103515625e-05,34207067.52626206,2087.833711319706,1416621.7882652422,6132.586335201218,98,423839.4415831976,2115.6255316025417,5,[11.79796698]
62,heisenberg,15,1552,0,271592.0222806234,6.103515625e-05,34763778.85191979,2121.81267406737,1427723.8614497967,6239.613188620161,99,423508.2412879445,2149.6476817169305,5,[11.80673808]
63,heisenberg,15,1577,0,275941.32773279725,6.103515625e-05,35320489.94979805,2155.7916229124785,1438741.1763603704,6347.11870566769,100,389134.2121087776,2208.326380817467,5,[4.39198822]
64,heisenberg,15,1602,0,280290.6314884931,6.103515625e-05,35877200.83052712,2189.7705585038525,1449675.968145189,6455.101998061,101,391891.11875163467,2217.094442433659,4,[8.24840168]
65,heisenberg,15,1627,0,284639.9336256716,6.103515625e-05,36433911.504085965,2223.7494814505594,1460525.2876620982,6509.23695041142,101,350933.71986574354,2266.115628545729,5,[6.62744421]
66,heisenberg,15,1652,0,288989.2342175885,6.103515625e-05,36990621.97985133,2257.72839232491,1471287.133301559,6617.738667078219,102,351396.808961465,2300.084122859086,5,[6.64775064]
67,heisenberg,15,1677,0,293338.53333314456,6.103515625e-05,37547332.2666425,2291.707291665192,1481972.6283056256,6726.7174807590545,103,407473.43311724544,2320.9222276044684,5,[11.29793676]
68,heisenberg,15,1702,0,297687.83103720413,6.103515625e-05,38104042.37276213,2325.6861799781573,1492583.6901154497,6836.172399486426,104,400399.3303922824,2352.448155615119,4,[8.5540371]
69,heisenberg,15,1727,0,302037.1273908867,6.103515625e-05,38660752.3060335,2359.6650577413025,1503114.2581204232,6890.203851870908,104,421938.7868321314,2387.7796526693037,5,[11.86632702]
70,heisenberg,15,1752,0,306386.42245183326,6.103515625e-05,39217462.07383466,2393.6439254049474,1513566.8776418008,7000.181781813106,105,314142.21590622276,2449.48487947405,5,[3.90360082]
71,heisenberg,15,1777,0,310735.7162744502,6.103515625e-05,39774171.68312962,2427.622783394142,1523950.428060842,7110.634694791107,106,421703.3073833216,2455.8107426525858,5,[11.88278168]
72,heisenberg,15,1802,0,315085.0089101332,6.103515625e-05,40330881.14049705,2461.6016321104157,1534266.5662219827,7221.561534652392,107,421616.8584210025,2489.8253027813666,5,[11.89091574]
73,heisenberg,15,1827,0,319434.30040747265,6.103515625e-05,40887590.4521565,2495.58047193338,1544501.5326437845,7275.521241605266,107,421550.20793453744,2523.8392347028635,5,[11.89898782]
74,heisenberg,15,1852,0,323783.5908124422,6.103515625e-05,41444299.6239926,2529.5593032222046,1554671.9465693058,7386.974069461135,108,354885.8500861723,2571.960307823474,5,[6.76884868]
75,heisenberg,15,1877,0,328132.880168573,6.103515625e-05,42001008.661577344,2563.5381263169766,1564779.6375152045,7498.8993849070675,109,355205.96484243276,2606.0738442122924,5,[6.75056973]
76,heisenberg,15,1902,0,332482.1685171133,6.103515625e-05,42557717.570190504,2597.5169415399478,1574815.5610788548,7552.7573833619945,109,355606.997839643,2640.052904647507,5,[6.76573777]
77,heisenberg,15,1927,0,336831.45589717664,6.103515625e-05,43114426.35483861,2631.4957491966925,1584785.9250488768,7665.210971199855,110,421468.3235746759,2659.889052827918,5,[11.93066863]
78,heisenberg,15,1952,0,341180.7423458778,6.103515625e-05,43671135.02027236,2665.4745495771704,1594697.8266664206,7778.135404631276,111,421490.70271849126,2693.9001179333136,5,[11.9384393]
79,heisenberg,15,1977,0,345530.0278984592,6.103515625e-05,44227843.571002774,2699.4533429567123,1604544.5364186445,7831.907697717743,111,357880.3927847638,2741.6192334037596,5,[6.90389264]
80,heisenberg,15,2002,0,349879.3125884071,6.103515625e-05,44784552.011316106,2733.4321295969303,1614326.7959175084,7945.36201019909,112,357165.9659155553,2776.024412431633,5,[6.81048699]
0,heisenberg,15,2,1,18.45956842025639,0.16645945608615875,45.24465776431798,7.53140112225277,46.35423914837752,11.098638447659624,2,46.3542382561344,11.098638413618644,2,[1.00000079]
1,heisenberg,15,27,1,2702.3699671032728,0.00030489693745039403,154763.40444650923,47.18688804513736,53144.20174958314,118.17487132506413,9,45320.115784137975,88.90410365259423,6,[1.96526496]
2,heisenberg,15,52,1,6905.513771830979,0.00014107445895206183,581395.678112222,82.02008072674882,141919.57368772008,236.24259339400922,15,98329.22572818627,122.86553225037835,5,[2.11223449]
3,heisenberg,15,77,1,11460.100147048404,0.00010308236232958734,1128746.01874112,116.3538060819513,223732.75197889944,343.7757850780005,19,172885.9381539396,125.48157535108004,2,[4.08456277]
