,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,weighted_maxcut,3,2,0,7.213446262551441,0.5091578364372253,10.109195249853952,5.147175981537114,11.724562264734548,7.624990117210669,2,10.875827351759536,5.5375127238866835,3,[1000.]
1,weighted_maxcut,3,502,0,969.6202271734115,0.5,1371.2500756199202,685.6250378099601,843.8166259321499,737.1399895120791,7,700.6917371599644,690.9157835459995,3,[12.5043198]
2,weighted_maxcut,3,1002,0,1930.6822175910024,0.5,2730.396976749759,1365.1984883748794,1607.852167635579,1445.2440890847924,9,1378.790744200336,1369.485472373824,2,[8.18054674]
3,weighted_maxcut,3,1502,0,2891.7413920583394,0.5,4089.5398955245573,2044.7699477622787,2357.3944190242287,2158.496758983696,11,2058.7543447270614,2049.0927715275275,2,[8.69495935]
4,weighted_maxcut,3,2002,0,3852.7998589994263,0.5,5448.681813706137,2724.3409068530686,3098.403920487936,2857.283554041695,12,2740.79650595844,2729.62841789079,3,[15.5886418]
5,weighted_maxcut,3,2502,0,4813.858042360768,0.5,6807.823330845396,3403.911665422698,3834.323324796129,3557.331775475753,13,3422.629229961519,3410.456735736222,6,[35.45341058]
6,weighted_maxcut,3,3002,0,5774.916083773759,0.5,8166.9646472393715,4083.4823236196858,4566.5608669232315,4258.684216190029,14,4099.95237580794,4088.843554365758,3,[16.32093626]
7,weighted_maxcut,3,3502,0,6735.9740440151145,0.5,9526.10584883932,4763.05292441966,5295.204442330922,4938.728983651324,14,4779.757678941197,4768.395700014205,3,[16.7174043]
8,weighted_maxcut,3,4002,0,7697.031953498671,0.5,10885.2469786569,5442.62348932845,6021.517372903658,5641.385262010754,15,5457.518262240047,5447.029031340549,2,[9.9425654]
9,weighted_maxcut,3,4502,0,8658.089829131088,0.5,12244.38806060174,6122.19403030087,6746.337028756027,6345.381127742208,16,6139.142205673773,6127.540593415928,3,[17.27968231]
10,weighted_maxcut,3,5002,0,9619.147681060891,0.5,13603.52910902602,6801.76455451301,7468.781483818972,7025.312637470158,16,6819.503646081602,6807.054301933872,3,[17.66696393]
11,weighted_maxcut,3,5502,0,10580.205515748485,0.5,14962.670133066134,7481.335066533067,8190.115326777827,7730.655311144458,17,7499.446962008239,7486.613602347291,3,[17.91438536]
12,weighted_maxcut,3,6002,0,11541.263337502014,0.5,16321.81113881472,8160.90556940736,8910.000996799901,8410.533889744156,17,8180.446919462383,8166.135975179509,3,[18.237803]
13,weighted_maxcut,3,6502,0,12502.32114930472,0.5,17680.952130490718,8840.476065245359,9628.802113153943,9117.231199640624,18,8858.29195793055,8845.788245996964,3,[18.21092761]
14,weighted_maxcut,3,7002,0,13463.378953287898,0.5,19040.093111108232,9520.046555554116,10346.43025611384,9797.077743161974,18,9537.212503169954,9525.430644137039,3,[18.19098504]
15,weighted_maxcut,3,7502,0,14424.43675101476,0.5,20399.234082877978,10199.617041438989,11063.431980410933,10505.13197285425,19,10216.693604962296,10205.053955704943,3,[18.20625979]
16,weighted_maxcut,3,8002,0,15385.494543657871,0.5,21758.375047458216,10879.187523729108,11779.049586069925,11184.95817711713,19,10896.313416788938,10884.62574705016,3,[18.35029182]
17,weighted_maxcut,3,8502,0,16346.552332114004,0.5,23117.516006117174,11558.758003058587,12494.634885667492,11864.754889245378,19,11576.234922720498,11564.127594836198,3,[18.67548081]
18,weighted_maxcut,3,9002,0,17307.610117080738,0.5,24476.656959841373,12238.328479920687,13208.63890010321,12574.182562252867,20,12256.042622545025,12243.68220872192,3,[18.84959577]
19,weighted_maxcut,3,9502,0,18268.667899108823,0.5,25835.7979094097,12917.89895470485,13922.425439573632,13253.970563465035,20,12935.346869708184,12923.287306308996,3,[18.88059381]
20,weighted_maxcut,3,10002,0,19229.725678638923,0.5,27194.938855445336,13597.469427722668,14635.827380889245,13964.754945162704,21,13615.47007478726,13602.813002027831,3,[19.11973251]
0,weighted_maxcut,3,2,1,8.572865373084092,0.3727904260158539,14.040857396684363,5.234297210537816,15.569801888283903,7.746176153952561,2,15.139838245857687,5.643986749484405,5,[1000.]
1,weighted_maxcut,3,502,1,1371.9406061790537,0.25,2743.8812123581074,685.9703030895269,1025.4038242192173,781.6300903899095,10,758.5856059633978,704.7267507695276,9,[18.19491962]
2,weighted_maxcut,3,1002,1,2731.0888102205704,0.25,5462.177620441141,1365.5444051102852,1882.047049447303,1518.433781706675,13,1435.760975022854,1381.6998862449996,6,[12.39080796]
3,weighted_maxcut,3,1502,1,4090.2321656923586,0.25,8180.464331384717,2045.1160828461793,2707.801781541469,2243.259912514639,15,2125.2462890986117,2050.386872216031,2,[6.96845669]
4,weighted_maxcut,3,2002,1,5449.374302673865,0.25,10898.74860534773,2724.6871513369324,3516.118283980997,2972.985569389495,17,2807.0831897775543,2738.521716509691,5,[12.08982853]
5,weighted_maxcut,3,2502,1,6808.51595123789,0.25,13617.03190247578,3404.257975618945,4313.963652793216,3680.5953290606594,18,3486.686738957609,3418.320073241788,5,[12.21985022]
6,weighted_maxcut,3,3002,1,8167.657355308793,0.25,16335.314710617586,4083.8286776543964,5103.086009045193,4417.936333425573,20,4165.947270133576,4098.07183651905,5,[12.32427645]
7,weighted_maxcut,3,3502,1,9526.798619564735,0.25,19053.59723912947,4763.399309782368,5885.84636072931,5129.251700543436,21,4841.651240546019,4777.085456182084,4,[8.75497464]
8,weighted_maxcut,3,4002,1,10885.939796390523,0.25,21771.879592781046,5442.9698981952615,6663.599246887724,5841.785175007082,22,5524.399012077364,5457.49565879586,5,[12.47770421]
9,weighted_maxcut,3,4502,1,12245.080914906906,0.25,24490.161829813813,6122.540457453453,7437.19965495823,6555.571618864918,23,6203.849071294612,6137.181964786526,5,[12.53463403]
10,weighted_maxcut,3,5002,1,13604.221992594481,0.25,27208.443985188962,6802.1109962972405,8207.110627608909,7236.486180985892,23,6883.4628297746185,6816.871637687945,5,[12.56481611]
11,weighted_maxcut,3,5502,1,14963.363040581293,0.25,29926.726081162586,7481.681520290646,8973.485609268842,7951.492077680304,24,7579.815739637498,7488.353091967429,3,[14.53421951]
12,weighted_maxcut,3,6002,1,16322.504066288215,0.25,32645.00813257643,8161.252033144107,9737.308956091783,8667.800619135121,25,8260.004214248835,8167.934976469824,3,[14.66137793]
13,weighted_maxcut,3,6502,1,17681.64507485399,0.25,35363.29014970798,8840.822537426995,10499.029330984802,9385.41517459634,26,8940.335734200264,8847.50352093396,3,[14.82489276]
14,weighted_maxcut,3,7002,1,19040.786069949885,0.25,38081.57213989977,9520.393034974943,11258.326092191855,10066.04572883733,26,9603.522103288466,9534.138208323877,4,[9.54112872]
15,weighted_maxcut,3,7502,1,20399.927054268628,0.25,40799.854108537256,10199.963527134314,12015.409323876587,10784.965916050003,27,10300.929315231539,10206.632034418653,3,[15.15348394]
16,weighted_maxcut,3,8002,1,21759.068029830047,0.25,43518.13605966009,10879.534014915023,12771.309982913826,11505.199742670386,28,10989.480479980286,10886.106482716452,3,[15.65105264]
17,weighted_maxcut,3,8502,1,23118.208998178914,0.25,46236.41799635783,11559.104499089457,13524.84410860128,12185.710850690688,28,11661.191534206795,11565.775439358418,3,[15.38997805]
18,weighted_maxcut,3,9002,1,24477.349960516858,0.25,48954.699921033716,12238.674980258429,14277.31762869475,12907.270172190461,29,12336.351308692203,12244.067976468881,2,[9.08881813]
