,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,13,2,0,397.3251413654426,0.07488916267390659,1600.6087179873498,119.86824665862773,2629.006272468206,173.77365874248403,2,2020.1440136640954,151.28689260075453,2,[49.94642738]
1,heisenberg_fully_connected,13,502,0,2414413.490877187,9.419231563577522e-05,290979213.35201573,27408.005907502644,449788137.7602433,30563.48084608907,2,15705810.27539079,29806.68017936949,2,[6.49164584]
2,heisenberg_fully_connected,13,1002,0,4930328.909296764,9.006603588490131e-05,607803420.641086,54742.444694425816,939837553.6873354,60977.49613671008,2,19612749.381489825,59496.49289714844,2,[7.0094525]
3,heisenberg_fully_connected,13,1502,0,7396958.330389672,8.985419269037212e-05,913022381.3922474,82038.88898824142,1412031213.9990313,91353.40193435557,2,25140987.738587767,89186.36951725389,2,[7.00873204]
4,heisenberg_fully_connected,13,2002,0,9858364.836517617,8.983722136324117e-05,1216994050.2314882,109331.36388839365,1882305962.6353295,121725.32639819129,2,23858930.975890566,118743.28948799656,2,[8.01064031]
5,heisenberg_fully_connected,13,2502,0,12319385.830809934,8.98322812364812e-05,1520873604.3782668,136623.5453536493,2352439397.5183396,152096.95410693565,2,25064605.07636477,148422.84351867894,2,[8.00804915]
6,heisenberg_fully_connected,13,3002,0,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563743.8468504,182468.56068833987,2,26505326.544777595,178025.3927986258,2,[8.41422292]
7,heisenberg_fully_connected,13,3502,0,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687571.3387885,212840.16492341773,2,27557684.05401919,207713.6305555977,2,[8.36871438]
8,heisenberg_fully_connected,13,4002,0,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811422.1587343,243211.76843798853,2,32218784.104143854,237228.81575321735,2,[9.00769204]
9,heisenberg_fully_connected,13,4502,0,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935284.1832027,273583.3714717615,2,31215802.37575972,266903.42008803587,2,[9.0114785]
10,heisenberg_fully_connected,13,5002,0,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.773683,303954.97416906373,2,30987997.557508145,296581.37086072704,2,[9.00750654]
11,heisenberg_fully_connected,13,5502,0,27085352.130958244,8.982247754974204e-05,3344112927.648518,300376.50836751115,5173183025.809657,334326.5766216316,2,31388340.653060947,326258.7423404383,2,[9.00775056]
12,heisenberg_fully_connected,13,6002,0,29546346.207544986,8.982179778981662e-05,3647986084.054901,327668.6683820443,5643306902.123556,364698.17889041157,2,32175231.79531224,355936.8643774283,2,[9.00739805]
13,heisenberg_fully_connected,13,6502,0,32007340.279215347,8.982122256422529e-05,3951859240.297235,354960.8283652282,6113430780.905852,395069.7810178125,2,33058362.817596488,385549.5566979881,2,[9.19580236]
14,heisenberg_fully_connected,13,7002,0,34468334.347020805,8.982072948124402e-05,4255732396.4111524,382252.9883226125,6583554661.623692,425441.38303435757,2,33743383.62489569,415212.5531798519,2,[9.2353346]
15,heisenberg_fully_connected,13,7502,0,36929328.41173694,8.982030211877901e-05,4559605552.421641,409545.1482609741,7053678543.89877,455812.9849617226,2,34576130.24827014,444901.85047276405,2,[9.20568905]
16,heisenberg_fully_connected,13,8002,0,39390322.473938584,8.981992815813465e-05,4863478708.348674,436837.30818249536,7523802427.427297,486184.5868173006,2,35259315.1304292,474498.04870182136,2,[9.40930482]
17,heisenberg_fully_connected,13,8502,0,41851316.53407268,8.981959817871107e-05,5167351864.206592,464129.46809104964,7993926311.998015,516556.18861319765,2,35906695.40659884,504192.25706526486,2,[9.3707368]
18,heisenberg_fully_connected,13,9002,0,44312310.59248297,8.981930485230406e-05,5471225020.007415,491421.62798759935,8464050197.435254,546927.790359475,2,36538944.0914764,533829.297126347,2,[9.4649241]
19,heisenberg_fully_connected,13,9502,0,46773304.649438925,8.981904239351712e-05,5775098175.759632,518713.7878752778,8934174083.594759,577299.3920643893,2,37292684.45988554,563444.01746232,2,[9.59990931]
20,heisenberg_fully_connected,13,10002,0,49234298.70516283,8.981880617344983e-05,6078971331.470576,546005.947755314,9404297970.38037,607670.9937334546,2,52020051.086681716,592746.7231139959,2,[10.24079692]
0,heisenberg_fully_connected,13,2,1,432.2482026593356,0.06419947417343287,1881.1043014767858,120.7659070201924,3051.5626351491514,174.92323615182534,2,2372.894348425767,152.33856791466619,2,[48.9341199]
1,heisenberg_fully_connected,13,502,1,2472867.0688562854,9.007626415399818e-05,304774583.23419535,27452.955866828084,471013932.74687964,30608.520036344635,2,15164571.987950731,29845.4162966304,2,[6.59870677]
2,heisenberg_fully_connected,13,1002,1,4936394.556806182,8.985942206597047e-05,609252213.4792975,54747.051795662934,942065493.1170579,60982.107827839485,2,17950128.995006528,59484.96040015335,2,[7.18939559]
3,heisenberg_fully_connected,13,1502,1,7397398.752627487,8.984420001475612e-05,913127650.8697715,82039.22330374813,1412192406.4194033,91353.73647218358,2,21736566.213582914,89067.04778321419,2,[8.00907495]
4,heisenberg_fully_connected,13,2002,1,9858393.147967698,8.983673944141638e-05,1217000817.9057925,109331.3853781933,1882316116.1460435,121725.34789871573,2,22220745.041406754,118712.31926989813,2,[8.19910604]
5,heisenberg_fully_connected,13,2502,1,12319387.403213713,8.983225981880145e-05,1520873980.268922,136623.5465471725,2352439902.4781604,152096.95530093554,2,22773684.51401643,148393.4113971028,2,[8.17749385]
6,heisenberg_fully_connected,13,3002,1,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563724.349646,182468.56068833987,2,23917209.848197743,178032.29810659867,2,[8.38112035]
7,heisenberg_fully_connected,13,3502,1,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687566.3439484,212840.16492341773,2,25132091.786249466,207639.16187723662,2,[8.69162005]
8,heisenberg_fully_connected,13,4002,1,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811420.911888,243211.76843798853,2,27422682.700304702,237228.66895032107,2,[9.0081829]
9,heisenberg_fully_connected,13,4502,1,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935283.8715177,273583.3714717615,2,27189412.85298436,266904.53969518165,2,[9.00784161]
10,heisenberg_fully_connected,13,5002,1,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.704423,303954.97416906373,2,27596481.88833201,296581.3182932549,2,[9.00767345]
11,heisenberg_fully_connected,13,5502,1,27085352.130958244,8.982247754974204e-05,3344112927.648518,300376.50836751115,5173183025.809657,334326.5766216316,2,28425531.838395815,326260.4683940447,2,[9.00237466]
12,heisenberg_fully_connected,13,6002,1,29546346.207544986,8.982179778981662e-05,3647986084.054901,327668.6683820443,5643306902.123556,364698.17889041157,2,29075886.152838103,355876.70025960216,2,[9.18318122]
13,heisenberg_fully_connected,13,6502,1,32007340.279215347,8.982122256422529e-05,3951859240.297235,354960.8283652282,6113430780.905852,395069.7810178125,2,46424376.7708392,389561.7160759437,3,[6.50617348]
14,heisenberg_fully_connected,13,7002,1,34468334.347020805,8.982072948124402e-05,4255732396.4111524,382252.9883226125,6583554661.623692,425441.38303435757,2,30489016.994936664,415153.2342429176,2,[9.38583422]
15,heisenberg_fully_connected,13,7502,1,36929328.41173694,8.982030211877901e-05,4559605552.421641,409545.1482609741,7053678543.89877,455812.9849617226,2,33694799.55877965,444973.02515557915,2,[9.00793208]
16,heisenberg_fully_connected,13,8002,1,39390322.473938584,8.981992815813465e-05,4863478708.348674,436837.30818249536,7523802427.427297,486184.5868173006,2,31683344.95444118,474472.5883703282,2,[9.46819384]
17,heisenberg_fully_connected,13,8502,1,41851316.53407268,8.981959817871107e-05,5167351864.206592,464129.46809104964,7993926311.998015,516556.18861319765,2,47953964.8261404,503720.6376880789,2,[10.25006366]
18,heisenberg_fully_connected,13,9002,1,44312310.59248297,8.981930485230406e-05,5471225020.007415,491421.62798759935,8464050197.435254,546927.790359475,2,37069943.820387706,533547.4999063485,2,[10.00776774]
19,heisenberg_fully_connected,13,9502,1,46773304.649438925,8.981904239351712e-05,5775098175.759632,518713.7878752778,8934174083.594759,577299.3920643893,2,36432347.52295383,563222.6901973494,2,[10.00759508]
20,heisenberg_fully_connected,13,10002,1,49234298.70516283,8.981880617344983e-05,6078971331.470576,546005.947755314,9404297970.38037,607670.9937334546,2,36049110.86872077,592898.2086016902,2,[10.00757589]
0,heisenberg_fully_connected,13,2,2,435.94784679522076,0.06320660768945477,1912.090433399697,120.8567498906542,3100.874642948126,175.03957292701787,2,2411.8521958022347,152.444995102322,2,[52.502412]
1,heisenberg_fully_connected,13,502,2,2475407.872307432,8.990363981316943e-05,305381247.016662,27454.8856374825,471946010.3885771,30610.453637819664,2,14499202.769758461,29848.348332191825,2,[6.58195672]
2,heisenberg_fully_connected,13,1002,2,4936404.007790017,8.985910070478382e-05,609254472.1711065,54747.05896966337,942068857.4160026,60982.11500898712,2,16975732.74663057,59483.958233878926,2,[7.20027746]
3,heisenberg_fully_connected,13,1502,2,7397398.752627487,8.984420001475612e-05,913127650.8697715,82039.22330374813,1412192399.1371787,91353.73647218358,2,24005699.735218182,89187.66910880948,2,[6.99900635]
4,heisenberg_fully_connected,13,2002,2,9858393.147967698,8.983673944141638e-05,1217000817.9057925,109331.3853781933,1882316115.716257,121725.34789871573,2,19856270.495234452,118743.59217904187,2,[8.00885797]
5,heisenberg_fully_connected,13,2502,2,12319387.403213713,8.983225981880145e-05,1520873980.268922,136623.5465471725,2352439902.4608355,152096.95530093554,2,20922170.287532263,148377.39171190775,2,[8.26464706]
6,heisenberg_fully_connected,13,3002,2,14780381.588330232,8.98292720363172e-05,1824747140.2934494,163915.70726291212,2822563724.349646,182468.56068833987,2,24937687.147307448,178103.37074815924,2,[8.00816902]
7,heisenberg_fully_connected,13,3502,2,17241375.733342595,8.982713723583388e-05,2128620298.980815,191207.8677195314,3292687566.3439484,212840.16492341773,2,25290075.806952022,207554.1186445931,2,[9.00849925]
8,heisenberg_fully_connected,13,4002,2,19702369.85327582,8.982553576886592e-05,2432493456.8320723,218500.0280142016,3762811420.911888,243211.76843798853,2,24231542.67476568,237228.65391145527,2,[9.00823318]
9,heisenberg_fully_connected,13,4502,2,22163363.956484582,8.982428996604994e-05,2736366614.1258407,245792.18820065778,4232935283.8715177,273583.3714717615,2,24215712.26302019,266904.4160398071,2,[9.00824361]
10,heisenberg_fully_connected,13,5002,2,24624358.047981426,8.982329318688744e-05,3040239771.0291696,273084.34831158863,4703059152.704423,303954.97416906373,2,24824291.830919724,296581.15906033624,2,[9.00817897]
