,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,6,2,0,348.663604040432,0.09507476877550344,1246.1483547912753,118.47726669175454,2075.539696844664,171.99231780861854,2,1574.1007167354126,149.65725973239697,2,[48.17083424]
1,heisenberg_fully_connected,6,502,0,263927.03947226575,0.005754140921784574,4044217.8704690705,23270.999545078543,6414111.051520902,26418.262041847756,2,346667.99935319345,25677.59238793548,2,[6.20704079]
2,heisenberg_fully_connected,6,1002,0,526339.0951397014,0.005750982445106165,8068941.614863553,46404.34157766688,12803801.595023647,52631.08606223663,2,495078.4641663026,51150.746556361264,2,[7.00446915]
3,heisenberg_fully_connected,6,1502,0,788743.3580139643,0.0057500288009443914,12093438.92804078,69537.62213869655,19193353.043614067,78843.82168786945,2,624058.8930965815,76652.5137868141,2,[7.24573961]
4,heisenberg_fully_connected,6,2002,0,1051147.5846782138,0.005749551324250648,16117936.088951627,92670.90078441914,25582910.01340213,105056.5486511913,2,781438.2377270743,102075.87697949183,2,[8.00346107]
5,heisenberg_fully_connected,6,2502,0,1313551.7968281135,0.0057492646284032925,20142433.188853864,115804.17866265406,31972467.979079876,131269.2721412634,2,867052.9969549903,127596.11694232057,2,[8.0034798]
6,heisenberg_fully_connected,6,3002,0,1575956.001712367,0.005749073410324301,24166930.25822377,138937.45615671607,38362026.42794271,157481.99389241525,2,975554.7838868195,153122.12193120611,2,[7.97856984]
7,heisenberg_fully_connected,6,3502,0,1838360.2024417259,0.005748936783093368,28191427.31013593,162070.7334311434,44751585.15322836,183694.71464903263,2,1086018.1742562552,178606.43295607803,2,[8.18281948]
8,heisenberg_fully_connected,6,4002,0,2100764.4005728145,0.005748834289207419,32215924.351131942,185204.01056829956,51141144.051384345,209907.43478380318,2,1196792.0638469388,204115.6003397311,2,[8.24509181]
9,heisenberg_fully_connected,6,4502,0,2363168.5969712394,0.005748754557827196,36240421.38484967,208337.2876137327,57530703.06491421,236120.15450361476,2,1303470.9900974878,229603.37007803764,2,[8.39984771]
10,heisenberg_fully_connected,6,5002,0,2625572.792156279,0.005748690763960796,40264918.413469754,231470.56459514858,63920262.159193605,262332.8739330289,2,1432124.125049837,255014.37990859288,2,[8.82505767]
11,heisenberg_fully_connected,6,5502,0,2887976.986458618,0.005748638563183491,44289415.43838222,254603.8415299383,70309821.31221174,288545.59315121983,2,1555464.7172819742,280479.4165985257,2,[9.00313831]
