,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,7,2,0,13.517897958965339,0.23088614642620087,28.132622988950974,6.495432910780039,29.475974433548547,9.549950676741359,2,29.473643229843063,9.54788740723247,2,[1.03255313]
1,heisenberg_fully_connected,7,502,0,5517.098586992659,0.015625,44136.78869594127,689.6373233740824,4648.537271864274,1253.7743534872193,29,1930.004247177681,728.0064698767587,6,[5.3133315]
2,heisenberg_fully_connected,7,1002,0,10953.778361878316,0.015625,87630.22689502653,1369.2222952347895,7077.234607054679,2251.0854727220535,36,2593.8840371639135,1421.0113789859324,6,[3.32064725]
3,heisenberg_fully_connected,7,1502,0,16390.38098167078,0.015625,131123.04785336624,2048.7976227088475,9165.79217710289,3239.467310531958,42,3539.157710705421,2102.4756175197217,9,[8.90331999]
4,heisenberg_fully_connected,7,2002,0,21826.964168556766,0.015625,174615.71334845413,2728.3705210695957,11071.580592871904,4162.886181651238,46,4248.3774375406,2758.7627092144025,5,[6.76791438]
5,heisenberg_fully_connected,7,2502,0,27263.53955903249,0.015625,218108.31647225993,3407.9424448790614,12858.266796373573,5097.560178095281,50,4782.998488281063,3462.9171555960556,7,[5.49487396]
6,heisenberg_fully_connected,7,3002,0,32700.11104482364,0.015625,261600.88835858912,4087.513880602955,14558.244265936239,5990.325029183867,53,5702.604304217297,4117.787495126303,5,[7.2477592]
7,heisenberg_fully_connected,7,3502,0,38136.68029698168,0.015625,305093.4423758534,4767.08503712271,16192.251701760648,6889.783027538208,56,6182.351190936743,4822.475525386646,7,[5.72225515]
8,heisenberg_fully_connected,7,4002,0,43573.24815207435,0.015625,348585.9852165948,5446.656019009294,17772.70618042758,7734.781707279269,58,7173.307100360671,5483.424540143245,9,[16.55780951]
9,heisenberg_fully_connected,7,4502,0,49009.815075273786,0.015625,392078.5206021903,6126.226884409223,19309.89024366445,8646.713769307882,61,7972.698847576122,6154.842634461659,4,[4.87484753]
10,heisenberg_fully_connected,7,5002,0,54446.381345868926,0.015625,435571.0507669514,6805.797668233616,20809.431498655616,9499.069486663539,63,8633.026860483784,6852.429343197124,12,[20.14255593]
11,heisenberg_fully_connected,7,5502,0,59882.94714168125,0.015625,479063.57713345,7485.3683927101565,22277.29243247106,10354.413104533065,65,8978.635458405857,7558.479828615189,9,[6.84162635]
12,heisenberg_fully_connected,7,6002,0,65319.512581307754,0.015625,522556.10065046203,8164.939072663469,23717.4239045591,11213.069572041199,67,9974.962576500426,8195.337048835512,5,[7.94211058]
13,heisenberg_fully_connected,7,6502,0,70756.07774688203,0.015625,566048.6219750562,8844.509718360254,25133.113935941496,12075.267968888716,69,10653.8107371117,8875.671016904611,5,[7.73798513]
14,heisenberg_fully_connected,7,7002,0,76192.64269708768,0.015625,609541.1415767014,9524.08033713596,26526.56884151004,12863.509728057084,70,11300.506969548456,9572.241745193154,11,[17.68301502]
15,heisenberg_fully_connected,7,7502,0,81629.20747496976,0.015625,653033.6597997581,10203.65093437122,27900.226884496613,13730.89876910663,72,12232.007616142499,10233.007969807571,4,[4.99870589]
16,heisenberg_fully_connected,7,8002,0,87065.7721128188,0.015625,696526.1769025504,10883.22151410235,29256.4410412112,14602.247343417197,74,12692.023329207379,10916.36607466872,6,[10.41681269]
17,heisenberg_fully_connected,7,8502,0,92502.33663533196,0.015625,740018.6930826557,11562.792079416495,30595.825792836345,15393.604865222149,75,13340.153046917841,11632.461364391766,12,[13.39422965]
18,heisenberg_fully_connected,7,9002,0,97938.90106172125,0.015625,783511.20849377,12242.362632715156,31920.681624154084,16270.81669047615,77,14121.817542502538,12297.03607267722,13,[20.35113477]
19,heisenberg_fully_connected,7,9502,0,103375.46540715612,0.015625,827003.723257249,12921.933175894515,33231.269301023276,17064.302727563994,78,14692.367312487082,12963.5480305093,7,[10.29046417]
20,heisenberg_fully_connected,7,10002,0,108812.02968377371,0.015625,870496.2374701897,13601.503710471714,34529.62224701979,17858.194623858406,79,15530.307715057068,13643.74776950231,11,[21.36823986]
0,heisenberg_fully_connected,7,2,1,14.86632012598149,0.19325502216815948,33.81723426829715,6.5353503581856085,34.87378069638696,9.608551985396694,2,34.87377999324885,9.608551733855666,2,[1.00000486]
1,heisenberg_fully_connected,7,502,1,5517.098586992659,0.015625,44136.78869594127,689.6373233740824,4633.514354235971,1253.7743534872193,29,1862.8359264953829,717.9997292315824,5,[5.87788102]
2,heisenberg_fully_connected,7,1002,1,10953.778361878316,0.015625,87630.22689502653,1369.2222952347895,7073.825224630858,2286.061077553531,37,2835.944049477028,1392.5777304818716,6,[12.29637502]
3,heisenberg_fully_connected,7,1502,1,16390.38098167078,0.015625,131123.04785336624,2048.7976227088475,9165.86044769706,3239.467310531958,42,3331.3101687112244,2079.0869029906908,5,[6.49043338]
4,heisenberg_fully_connected,7,2002,1,21826.964168556766,0.015625,174615.71334845413,2728.3705210695957,11073.155678416177,4162.886181651238,46,4269.069885015876,2747.7752338053624,4,[8.5155776]
5,heisenberg_fully_connected,7,2502,1,27263.53955903249,0.015625,218108.31647225993,3407.9424448790614,12860.401315945215,5097.560178095281,50,4728.342067440347,3436.111285066662,4,[4.57062121]
