,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,12,2,0,7.764001827505542,0.4458935260772705,11.627063531471823,5.184432355972412,14.21973731010204,7.676761361685095,2,12.531771841037331,5.587835934195984,4,[1000.]
1,maxcut,12,502,0,7780.377440235646,0.0078125,88024.92237090332,687.6947060226822,7896.231927318789,1323.4081070080092,33,3779.1978222224043,718.3194465435267,6,[5.8796845]
2,maxcut,12,1002,0,15468.928390140876,0.0078125,175010.9465977235,1367.2730202947148,11659.402458871105,2522.289601856822,45,5242.612399725618,1390.9016355967167,7,[12.66408139]
3,maxcut,12,1502,0,23157.420243149914,0.0078125,261996.30221948694,2046.8461110897417,14829.757892921727,3605.087033845816,52,6152.600935093191,2067.8495770629456,6,[11.99736714]
4,maxcut,12,2002,0,30845.89722904098,0.0078125,348981.48963901144,2726.417887804777,17673.3516692496,4672.596304889465,58,6147.216675508144,2764.778202577614,6,[5.13281178]
5,maxcut,12,2502,0,38534.368253121094,0.0078125,435966.60960834473,3405.9891375651932,20301.26425502037,5657.524764560543,62,7834.399242880076,3426.7137558506583,6,[13.0903604]
6,maxcut,12,3002,0,46222.83629212739,0.0078125,522951.6958054229,4085.5601234798664,22772.72801728498,6651.859087620712,66,7896.7117393641365,4115.26019395876,6,[8.3377531]
7,maxcut,12,3502,0,53911.30262384351,0.0078125,609936.7626867178,4765.130958489983,25123.792735558338,7657.761972609144,70,8763.612114378848,4792.491857444861,5,[6.53912069]
8,maxcut,12,4002,0,61599.76788783156,0.0078125,696921.8174880485,5444.701699125379,27378.75004898991,8609.460978768318,73,10207.118860446717,5464.186499020983,5,[10.9745921]
9,maxcut,12,4502,0,69288.23243966895,0.0078125,783906.8642323143,6124.272376814955,29554.244283857723,9567.173654106937,76,11423.96232336948,6142.831360030037,5,[11.9342522]
10,maxcut,12,5002,0,76976.69649282153,0.0078125,870891.9053346055,6803.843010426605,31662.72954577464,10531.64876232232,79,10957.559008829998,6831.550616008557,5,[6.72843791]
11,maxcut,12,5502,0,84665.16018319041,0.0078125,957876.9423324676,7483.4136119724035,33713.81929452326,11426.828772070014,81,11685.919990141061,7511.1749788127745,5,[6.7942268]
12,maxcut,12,6002,0,92353.6236014081,0.0078125,1044861.9762512904,8162.984189463206,35714.241767874475,12403.031326720777,84,13218.10836389668,8182.371067151303,5,[11.63254902]
