,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,rbm,2,2,0,10.35080498036815,0.38019436597824097,16.78693031786826,6.382296328922835,18.895273239258888,9.384350175138543,2,18.884803877001403,9.372461247364827,2,[1.12699965]
1,rbm,2,502,0,1376.5218827237293,0.25,2753.0437654474586,688.2609413618646,1051.886846501851,802.1469800761752,10,759.7401544404189,696.7338132484233,3,[10.19703745]
2,rbm,2,1002,0,2735.6819740902833,0.25,5471.363948180567,1367.8409870451417,1915.5299102507095,1545.786888526203,13,1438.3765832572178,1374.6616402352429,2,[6.82368102]
3,rbm,2,1502,0,4094.8293183602664,0.25,8189.658636720533,2047.4146591801332,2745.9991968005775,2275.2350878451716,15,2120.8617880856264,2054.326338642831,2,[7.265381]
4,rbm,2,2002,0,5453.973454718903,0.25,10907.946909437806,2726.9867273594514,3558.8058803825666,3009.41656856136,17,2802.566059930591,2733.9616482790057,2,[7.57612147]
5,rbm,2,2502,0,6813.116304506844,0.25,13626.232609013688,3406.558152253422,4359.169178663976,3719.479836002816,18,3486.88991407368,3424.771015720113,5,[12.13207617]
6,rbm,2,3002,0,8172.258510060458,0.25,16344.517020120917,4086.129255030229,5151.30839452413,4430.560963129763,19,4166.2144136520055,4104.586800933823,5,[12.2431002]
7,rbm,2,3502,0,9531.400347130973,0.25,19062.800694261947,4765.700173565487,5936.77171756678,5142.7899614646785,20,4846.120189331747,4784.358705422552,5,[12.33719708]
8,rbm,2,4002,0,10890.541953746604,0.25,21781.08390749321,5445.270976873302,6716.757678983703,5856.23239014986,21,5526.341876302529,5463.977453020721,5,[12.51803145]
9,rbm,2,4502,0,12249.683406650061,0.25,24499.366813300123,6124.841703325031,7492.22285828577,6570.924445539245,22,6206.500711819222,6143.540591710152,5,[12.71804058]
10,rbm,2,5002,0,13608.824751914151,0.25,27217.649503828303,6804.412375957076,8263.945599397857,7286.887378435688,23,6886.595012582951,6823.103482216513,5,[12.89804801]
11,rbm,2,5502,0,14967.966018871428,0.25,29935.932037742856,7483.983009435714,9032.568089145883,8004.134177444109,24,7576.133203075299,7492.360705309747,3,[15.36231143]
