,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,11.004377673424854,16.508432363229954,7.335422607969441,20.089009250820666,10.801407633379299,17.27990419919308,7.6782214772031026,[1000.],5,2,0.4443439841270447,2,maxcut,11,0
1,846.6789488141571,15500.33853407865,46.24836036896642,6867.393550140473,90.12862735033569,6294.913782144819,71.47042625571365,[1.80898698],4,6,0.002983700018376112,27,maxcut,11,0
2,2425.2428886473645,72530.45587912762,81.09425203030113,21725.756018492924,167.24605860781003,18938.32700933363,112.55800720295734,[1.63311888],4,9,0.0011180717265233397,52,maxcut,11,0
3,3651.953453044491,115665.98707705656,115.30411281856475,27232.948688517958,248.65844931794854,22686.906497290205,206.36137304775838,[1.59471258],9,12,0.0009968713857233524,77,maxcut,11,0
4,4771.873610536185,152429.09449403,149.3860330963488,30207.60544596968,335.17419087474855,22148.668389125152,207.08345242363708,[1.97414512],6,15,0.000980036216787994,102,maxcut,11,0
5,5867.758328912795,187709.2237440041,183.4251248808186,32570.389130641757,426.7472811715569,25600.51325853604,229.94210702369486,[3.8672828],6,18,0.0009771769400686026,127,maxcut,11,0
6,6957.8236736094905,222637.88386807145,217.4441718181608,34671.791655574,506.6707405291914,24903.79640942745,315.21244367182976,[2.23380525],9,20,0.0009766719304025173,152,maxcut,11,0
7,8046.3808474735115,257481.6088192899,251.45191937971947,36623.939284275875,588.8585864171656,25267.237619381973,317.98713022775064,[3.04160931],7,22,0.000976582057774067,177,maxcut,11,0
8,9134.466276523288,292302.41559431405,285.452564554736,38460.322737376795,673.3240918033995,24170.888834704434,333.74410820639866,[2.48212159],5,24,0.000976565876044333,202,maxcut,11,0
9,10222.346599133949,327114.9936844359,319.44842642594324,40201.65360323251,760.0550395902394,24141.10827888091,396.73772784755283,[2.25592454],7,26,0.0009765630820766091,227,maxcut,11,0
10,11310.109034298865,361923.48909756367,353.4409073218395,41863.2875903541,849.0273605799337,26159.50178795608,420.9324545735215,[3.38247201],7,28,0.0009765625,252,maxcut,11,0
11,12397.78907562714,396729.2504200685,387.43090861334815,43457.212646943204,940.2115263117813,29159.14813986727,439.1950423577563,[5.7843446],7,30,0.0009765625,277,maxcut,11,0
12,13485.409193953727,431533.09420651925,421.41903731105396,44993.02619676068,1033.5757955417246,25571.237687605597,551.1189665261348,[2.02751386],10,32,0.0009765625,302,maxcut,11,0
13,14572.98294723114,466335.45431139646,455.4057171009731,46475.69558675316,1105.4521200208492,30281.347757539585,517.3155570486374,[5.9088546],8,33,0.0009765625,327,maxcut,11,0
14,15660.520090130334,501136.6428841707,489.39125281657294,47908.87518046148,1202.1787251192027,25910.115090362968,599.9294454939829,[2.40574951],9,35,0.0009765625,352,maxcut,11,0
15,16748.027820271996,535936.8902487039,523.3758693834999,49303.45315434745,1301.0106521052987,26259.005150296896,574.3479617380087,[2.69292964],5,37,0.0009765625,377,maxcut,11,0
16,17835.5115645671,570736.3700661472,557.3597363927219,50656.42693903398,1375.7625987078998,29586.69522739019,612.3585480518816,[5.75579314],7,38,0.0009765625,402,maxcut,11,0
17,18922.975492192018,605535.2157501446,591.3429841310005,51977.272475940226,1477.8663354716182,30594.50191878163,655.0459821326467,[6.03301367],8,40,0.0009765625,427,maxcut,11,0
18,20010.422858998743,640333.5314879598,625.3257143437107,53263.4622113527,1554.3017387318814,29195.377448014653,666.2872703183314,[4.69625593],5,41,0.0009765625,452,maxcut,11,0
