,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,12.574155114501806,21.40570987083027,7.38631784685678,24.221778047779395,10.878416448170821,23.95278270458414,8.969323774166526,[0.001],2,2,0.3450629711151123,2,maxcut,4,0
1,126.35872659728186,357.3954485433908,44.674681371461716,195.80053439333037,77.27553055541313,167.3114451083692,56.07904810556129,[3.88170658],3,5,0.1250007003545761,27,maxcut,4,0
2,223.309506766242,631.6146661513318,78.95183326891647,286.0265181226068,127.49616939997114,206.76150796227742,86.59383055485462,[3.33096571],2,6,0.125,52,maxcut,4,0
3,319.735146822677,904.3475620079653,113.04344525099566,366.3054434377254,177.24707034787386,248.87020362137952,136.04570027128779,[3.46844455],4,7,0.125,77,maxcut,4,0
4,416.0091762065614,1176.6516381259557,147.08145476574447,440.75328894838134,227.4770895528357,289.9754321389462,155.1236883096088,[4.00618686],2,8,0.125,102,maxcut,4,0
5,512.2187376229483,1448.773371295999,181.09667141199986,511.72364033862,278.44550032816994,329.0359150901604,189.2214583361464,[4.25843768],2,9,0.125,127,maxcut,4,0
6,608.3949267815406,1720.800713466882,215.10008918336024,578.8357318012552,315.70813762182365,353.087184024795,233.09604642752583,[3.23871526],3,9,0.125,152,maxcut,4,0
7,704.5516107105007,1992.7728865171985,249.0966108146498,644.579767614986,352.2626774106685,401.5269219092701,270.3407861511734,[5.27991627],4,9,0.125,177,maxcut,4,0
8,800.6959082258512,2264.710025499284,283.0887531874105,707.6672852685537,404.04263244137746,437.6874537316485,304.58371584331746,[5.36562611],4,10,0.125,202,maxcut,4,0
9,896.8318496457656,2536.6235298743804,317.07794123429755,769.7811774190468,440.1909405460425,474.5148279230356,348.77396374463905,[4.72665179],5,10,0.125,227,maxcut,4,0
10,992.9618878415812,2808.5203374103125,351.06504217628907,830.6315000539618,493.0165344614247,509.83663910420245,383.1441102545483,[4.75898447],5,11,0.125,252,maxcut,4,0
11,1089.0876012134963,3080.4049124970147,385.05061406212684,890.0202589105246,528.9455057489027,549.859101511571,393.57969900433153,[5.02709948],2,11,0.125,277,maxcut,4,0
12,1185.2100514983797,3352.2802581798464,419.0350322724808,948.920451606593,564.6167559420774,586.1527661994149,427.5273185413633,[5.18865795],2,11,0.125,302,maxcut,4,0
13,1281.3299791810816,3624.1484688662426,453.01855860828033,1006.9155957733577,618.6352524067369,622.4820490153703,497.32907022583856,[4.34442308],6,12,0.125,327,maxcut,4,0
14,1377.4479164527768,3896.011049820158,487.00138122751974,1063.773566526825,654.2312301331519,657.0171838237785,495.59949393283557,[5.30864968],2,12,0.125,352,maxcut,4,0
15,1473.5642556387388,4167.869110705038,520.9836388381298,1120.309930987257,689.65339331125,695.6705899121177,550.1161265342563,[6.16286628],5,12,0.125,377,maxcut,4,0
16,1569.6792923136154,4439.723487532234,554.9654359415292,1176.5730719419753,724.9284374512366,735.5560500544899,563.8962000567674,[5.15645517],2,12,0.125,402,maxcut,4,0
17,1665.7932533939172,4711.5748221185595,588.9468527648199,1231.6136880814922,780.2729549528005,763.3496529155545,597.5777254565473,[5.55699924],2,13,0.125,427,maxcut,4,0
18,1761.906315979398,4983.423615377761,622.9279519222201,1286.2893972057304,815.550869714152,800.018053930412,652.9366516449521,[6.11694926],5,13,0.125,452,maxcut,4,0
19,1858.018620312631,5255.270263975738,656.9087829969673,1340.7615939692457,850.7164111094909,835.2800179097418,665.4999854943736,[5.75704508],2,13,0.125,477,maxcut,4,0
20,1954.130278893019,5527.115086108853,690.8893857636066,1395.0551797410399,885.7836002625677,868.8857560572211,725.1010155266999,[7.38909468],6,13,0.125,502,maxcut,4,0
0,9.728529778192192,12.98605072892193,7.288150463973226,16.192490466494732,10.729996619998218,13.59812266027125,7.631663085598327,[1000.],5,2,0.5612291693687439,2,maxcut,4,1
1,72.18266873922495,117.87369204257257,44.202718825799224,94.4660685907733,60.31068500537071,77.30948656409505,51.062254523506475,[2.72632452],2,3,0.3750007152557373,27,maxcut,4,1
2,128.10189443261135,209.18951762918329,78.44606911094374,150.87191473333877,96.71548549645377,115.4375425007748,85.89118845505389,[3.24585908],2,3,0.375,52,maxcut,4,1
3,183.75162804623895,300.06515207931466,112.524432029743,202.17357323833826,142.10847122820462,151.77578362946804,120.23791254870925,[3.59559958],2,4,0.375,77,maxcut,4,1
4,239.3239221894616,390.814328403817,146.55537315143138,251.9318005533488,177.19709707510896,187.3984706324868,154.42761417435597,[3.86488719],2,4,0.375,102,maxcut,4,1
5,294.86336269479733,481.50985496230794,180.56619561086546,299.6588354877888,223.71978126936094,223.0578464875331,188.38643684008426,[4.24228603],2,5,0.375,127,maxcut,4,1
6,350.3858188451891,572.1776461853168,214.5666173194938,346.1456141403083,258.549153131714,257.64273857167336,222.59032079571296,[4.3063878],2,5,0.375,152,maxcut,4,1
7,405.89835673898085,662.8292409631205,248.5609653611702,392.33888227442185,293.16645037747503,299.6662524153429,256.1039828171076,[4.99248857],2,5,0.375,177,maxcut,4,1
8,461.4046001459115,753.4705568869224,282.5514588325959,437.65053301434705,340.9967328201206,332.7533157635876,293.16169175117403,[7.83630679],3,6,0.375,202,maxcut,4,1
9,516.9065991524157,844.1049417338519,316.5393531501945,481.8933748858685,375.59160582128277,367.40780073908473,327.07133493446423,[8.13509487],3,6,0.375,227,maxcut,4,1
10,572.4056007547254,934.7344318402284,350.52541194008563,525.9906361540059,410.07743930050486,401.89069904930267,361.11885191457543,[8.27131214],3,6,0.375,252,maxcut,4,1
11,627.9024070317786,1025.360336995473,384.5101263733024,569.9777237999299,444.48083826742845,436.3610450062346,395.1160357709026,[8.43841813],3,6,0.375,277,maxcut,4,1
12,683.3975573243645,1115.9835379394062,418.49382672727734,613.757152762734,493.6866370130068,466.46947218439755,426.59704699586905,[5.23119043],2,7,0.375,302,maxcut,4,1
13,738.8914276740877,1206.6046487453973,452.476743279524,656.4214814177145,528.1220171392861,507.85353903374676,464.4620489483492,[12.3774396],4,7,0.375,327,maxcut,4,1
14,794.3842882783277,1297.2241106439192,486.4590414914697,699.0097971390105,562.4988958281741,534.9202008084067,494.6447190132323,[5.36857254],2,7,0.375,352,maxcut,4,1
15,849.8763382820346,1387.842248837313,520.4408433139924,741.5357874939974,596.8278412816451,569.8755453816548,528.6036687125387,[5.49228882],2,7,0.375,377,maxcut,4,1
16,905.3677276924558,1478.459308286389,554.4222406073959,784.0100376489814,631.1170191947301,605.6605823160481,562.5284502534961,[5.64419467],2,7,0.375,402,maxcut,4,1
17,960.8585716541128,1569.0754770213628,588.4033038830111,826.440862763529,665.372839145507,642.8784452576795,596.4236416844255,[5.81898311],2,7,0.375,427,maxcut,4,1
18,1016.3489600206054,1659.6909017725486,622.3840881647058,868.379345709646,716.0454295707609,679.3383413629625,634.3158828909508,[13.23221888],4,8,0.375,452,maxcut,4,1
19,1071.8389639369616,1750.3056987192906,656.364637019734,909.8434921175599,750.3425836211918,705.5408521815764,664.7940619031448,[5.54414921],2,8,0.375,477,maxcut,4,1
20,1127.3286404679102,1840.9199610479004,690.3449853929626,951.2707218117039,784.6107278155578,739.7873869376969,698.7876272079786,[5.6032519],2,8,0.375,502,maxcut,4,1
0,10.241555941323611,14.352902191929768,7.30789262663807,16.556211500543803,10.759806225101377,14.943963137950139,7.608835939116342,[1000.],3,2,0.5091578364372253,2,maxcut,4,2
1,62.336306103739766,88.15684952014954,44.07842476007477,78.16758709019865,52.114143921433794,60.993778810139034,48.620765429662285,[4.9394891],2,2,0.5,27,maxcut,4,2
2,110.75158816139621,156.62639803220605,78.31319901610303,128.67955431672416,96.38197815751741,93.04027627729589,83.97795520134149,[4.79114118],2,3,0.5,52,maxcut,4,2
