,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,12.87180105863718,22.40410272286165,7.395219730182111,25.78905972536692,10.89189894410394,25.78905939578072,10.891898938433066,[1.00000013],2,2,0.33008328080177307,2,maxcut,13,0
1,1469.4326774367064,46240.0229136519,46.696179142275405,18078.991279656795,99.80993988790864,16022.444290095917,81.44870549643292,[1.57227131],5,7,0.001009864965453744,27,maxcut,13,0
2,3466.078484732213,147568.240538129,81.41114929956372,39749.779018757,189.8315269088772,31441.01505130789,110.93180850845438,[2.24417977],4,11,0.0005516847595572472,52,maxcut,13,0
3,5168.51612894494,231038.78174292532,115.62370080745973,49545.317357542,287.7479973951635,47103.75748101304,124.67918825592166,[3.90124551],2,15,0.0005004514823667705,77,maxcut,13,0
4,6757.889142859307,305045.1050702043,149.71250122720463,55605.192078058004,379.4812734642779,40459.17761257104,170.85205999456997,[2.88400031],3,18,0.0004907880793325603,102,maxcut,13,0
5,8311.380417885677,375928.64328620955,183.7557357879241,60414.80843327941,475.8406121334702,38304.400717693614,243.48652032627385,[2.16187731],6,21,0.0004888048279099166,127,maxcut,13,0
6,9854.374352688767,445908.00496930676,217.77741776493662,64681.37233264434,576.789228469863,39744.91462951313,306.92620003164785,[2.01484063],8,24,0.000488390913233161,152,maxcut,13,0
7,11394.311114823631,515635.51810493803,251.78701082994692,68631.06399050221,682.2298138748926,43360.05437422013,295.420718896115,[3.22586407],5,27,0.0004883042420260608,177,maxcut,13,0
8,12933.271516924737,585290.1599909957,285.78903860791036,72331.4053474322,772.599430335556,40416.390657948345,334.44172834532833,[2.57280262],5,29,0.0004882860812358558,202,maxcut,13,0
9,14471.846006589521,654920.2859901411,319.78598207842634,75844.39666225344,864.9680594496159,45578.540762832046,342.22787492732175,[3.41517009],3,31,0.0004882822977378964,227,maxcut,13,0
10,16010.222184566155,724539.817642838,353.7793343547211,79194.60364267323,959.3578606861074,48161.367556035104,397.3603236653869,[5.62632349],6,33,0.0004882814246229827,252,maxcut,13,0
11,17548.46833990479,794152.9742701787,387.77005319364775,82402.66335728893,1055.7736333887503,44648.23358064387,456.7448101596765,[3.47099971],7,35,0.0004882813082076609,277,maxcut,13,0
12,19086.623722247565,863761.9880932657,421.7587832486649,85486.13368029812,1154.2099344457256,48721.96235110483,466.4716538231286,[5.65733058],6,37,0.00048828125,302,maxcut,13,0
13,20624.70841085815,933367.7553480334,455.7459742910319,88459.82818386094,1254.6551816641838,41951.94580921162,537.0770449800356,[2.40616622],7,39,0.00048828125,327,maxcut,13,0
14,22162.73810111923,1002971.0336616242,489.73195003008993,91336.31032552342,1357.0941385511621,42307.933966550394,555.8420544130174,[2.57801963],6,41,0.00048828125,352,maxcut,13,0
15,23700.723601766244,1072572.312181566,523.7169493074052,94126.2411311698,1461.5094500054938,50798.101805996135,577.4943929307802,[6.06734058],7,43,0.00048828125,377,maxcut,13,0
16,25238.673063358627,1142171.959760073,557.7011522265982,96838.70715706426,1567.8826187222073,43073.52569833731,657.8159389965614,[2.31008591],8,45,0.00048828125,402,maxcut,13,0
17,26776.5927481046,1211770.2597923388,591.6846971642279,99474.33573644656,1648.3348920212554,50275.9496005685,638.0634180483904,[5.8032285],6,46,0.00048828125,427,maxcut,13,0
18,28314.48754679698,1281367.4336103806,625.6676921925687,102044.68465365206,1757.7270109061685,58507.38711601524,659.7676412006753,[12.0257932],7,48,0.00048828125,452,maxcut,13,0
19,29852.361334749876,1350963.656590895,659.650222944773,104553.61811303927,1839.6489100834783,68899.48138999507,669.9752505085287,[5.73694407],2,49,0.00048828125,477,maxcut,13,0
20,31390.21722234971,1420559.069493903,693.6323581513199,107004.06502337613,1952.0395668142771,43992.97669865717,778.6305147959513,[2.47514935],7,51,0.00048828125,502,maxcut,13,0
0,12.008206220991983,19.568665756345514,7.368770995493751,23.030707485154505,10.851852048840467,20.477716414870972,7.711082842881955,[1000.],5,2,0.37655970454216003,2,maxcut,13,1
