,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
18,3527.6919658289785,19955.639287799786,623.6137277437433,2716.17738261378,1053.4741885514136,1229.1876507628508,645.3515214666937,[6.84383296],4,23,0.03125,452,maxcut,7,1
19,3719.918735112689,21043.038104488536,657.5949407652668,2811.638315852331,1092.2304590160145,1320.2247195221348,682.6436241350742,[11.83107457],6,23,0.03125,477,maxcut,7,1
20,3912.144000018108,22130.428411128552,691.5758878477673,2906.1373002758196,1130.668377889104,1264.107428395119,725.2245695276681,[5.61682596],5,23,0.03125,502,maxcut,7,1
0,12.858091131555966,22.357627683487458,7.394814418056767,25.24116033438368,10.891284986831938,25.24115986227489,10.891284949564536,[1.00000084],2,2,0.33075129985809326,2,maxcut,7,2
1,160.45586150325911,573.7312772813317,44.874812495412144,285.70699963049674,77.87052683994425,243.72411606272578,52.066905480322504,[2.74984356],2,5,0.07821573317050934,27,maxcut,7,2
2,283.23783449069583,1013.3420478745138,79.16741544007579,397.99589765364055,138.29879421913193,280.2280164558585,95.61583921238997,[2.61446017],3,7,0.07812506705522537,52,maxcut,7,2
3,405.228894390966,1449.790966888453,113.2649192881604,497.42086980714714,201.33079927518347,344.0813466114171,135.94817224838386,[3.68325602],4,9,0.078125,77,maxcut,7,2
4,527.0182469561569,1885.5178009227814,147.3060781970923,589.2612764569193,254.2952804824971,407.20779379285625,169.598098988132,[6.81248591],5,10,0.078125,102,maxcut,7,2
5,648.7217982037448,2320.9376628311593,181.3232549086843,675.5065564965297,293.68371226826844,433.0606942614014,201.98429132442453,[5.16302153],4,10,0.078125,127,maxcut,7,2
6,770.3809087246518,2756.198528762212,215.3280100595478,757.8078001709174,346.6626974271819,471.3962026202631,243.9897078013721,[5.16237507],5,11,0.078125,152,maxcut,7,2
7,892.0140351018056,3191.3664309944334,249.3255024214401,837.5217449359393,400.43968004197376,494.6548626145748,267.8704360841284,[3.31516736],3,12,0.078125,177,maxcut,7,2
8,1013.6306563865186,3626.4752828127794,283.3183814697484,913.9655076088908,438.35347044802074,550.2633000380773,305.2264692972509,[5.34316078],4,12,0.078125,202,maxcut,7,2
9,1135.2361408323723,4061.544290265135,317.30814767696364,989.0475408245446,492.9380236343702,592.0657642632544,345.0733381390453,[6.05467011],5,13,0.078125,227,maxcut,7,2
10,1256.8337563636558,4496.585145032869,351.2957144556929,1061.563401141618,530.2706109625478,633.6345168208233,377.4177633214053,[6.81736149],5,13,0.078125,252,maxcut,7,2
11,1378.425606253411,4931.605372014378,385.2816696886233,1133.1659088625383,567.1558587493831,664.2144016494848,414.085946406955,[5.99821747],5,13,0.078125,277,maxcut,7,2
12,1500.013105516645,5366.610033721254,419.266408884473,1202.9976002275316,622.7785231567793,731.7743067940692,447.0357134075352,[11.86001044],7,14,0.078125,302,maxcut,7,2
13,1621.597241147174,5801.60266132992,453.2502079164,1271.70667565413,659.4190326432961,726.8080120855723,521.7338435010145,[2.60743858],7,14,0.078125,327,maxcut,7,2
14,1743.1787225778933,6236.585792984668,487.2332650769272,1339.8083397567234,695.7725346544859,802.7733630847833,515.4955346344884,[11.95351438],7,14,0.078125,352,maxcut,7,2
15,1864.7580728412036,6671.561299943098,521.2157265580545,1406.1908785069022,752.5337893936362,804.7688166667251,559.4435978641864,[5.9998211],6,15,0.078125,377,maxcut,7,2
16,1986.335686015655,7106.530592103493,555.1977025080854,1472.0108924412434,788.7805673304085,840.2564913758148,593.8948601072844,[5.96968894],6,15,0.078125,402,maxcut,7,2
17,2107.9118646607003,7541.494751935461,589.1792774949579,1537.3945897626324,824.8222933680622,875.1247265362467,647.5743007855729,[4.12966011],7,15,0.078125,427,maxcut,7,2
18,2229.4868449264122,7976.454624315184,623.1605175246237,1601.5026840732307,882.7367685746785,910.6259347166078,654.3106072370479,[5.91701316],5,16,0.078125,452,maxcut,7,2
19,2351.060813826131,8411.41087832193,657.1414748689008,1665.0115922126483,918.7387944206561,979.4677341240703,686.3507678741341,[12.14175745],7,16,0.078125,477,maxcut,7,2
20,2472.6339213846645,8846.364050700771,691.1221914609978,1728.1885352041581,954.5834824371318,980.074703419825,750.1944181426554,[4.21069591],7,16,0.078125,502,maxcut,7,2
0,14.43288853009632,28.003469407979143,7.438659413495092,30.706060106398258,10.957747228720102,30.706059691875364,10.957747228720102,[1.],2,2,0.2656334936618805,2,maxcut,7,3
1,362.6124839372743,2886.518772413489,45.552384680048306,1143.556566358658,95.85751469578271,942.5109630536454,61.17125223014102,[2.21630674],3,7,0.015781080350279808,27,maxcut,7,3
2,639.2043206187753,5113.536728122742,79.90206880702448,1467.9273058498868,182.1448433162243,1055.392554666942,115.55402351493262,[2.23855084],5,11,0.015625597909092903,52,maxcut,7,3
3,912.1660012547921,7297.327575083732,114.02075695301512,1735.9120701859028,265.0058199809144,1169.0342170319623,132.03003609864723,[2.90078375],3,14,0.01562500186264515,77,maxcut,7,3
4,1184.5860922692373,9476.688738153898,148.07326153365466,1977.2553770863751,339.19803419032917,1186.524163178388,177.42567533988625,[2.59782396],4,16,0.015625,102,maxcut,7,3
5,1456.7800792931025,11654.24063434482,182.09750991163781,2201.010696724641,415.48903870569774,1350.3560682424322,201.81005136434226,[2.89016134],3,18,0.015625,127,maxcut,7,3
6,1728.856758419339,13830.854067354712,216.10709480241738,2410.897161291956,477.88645086552606,1381.095956011483,235.4202811112918,[3.25654599],3,19,0.015625,152,maxcut,7,3
7,2000.8647613090907,16006.918090472725,250.10809516363634,2610.5477793413847,540.3716859122098,1543.889267483539,268.47077812567824,[3.79483799],3,20,0.015625,177,maxcut,7,3
8,2272.8291016807266,18182.632813445813,284.1036377100908,2800.913859902056,621.360750108786,1788.1019534028114,311.8982087120119,[11.62416141],7,22,0.015625,202,maxcut,7,3
9,2544.763960725379,20358.111685803033,318.0954950906724,2983.9356835906574,685.4860792437835,1880.2903794410454,327.2243974006058,[4.77616475],2,23,0.015625,227,maxcut,7,3
10,2816.6779782744998,22533.423826195998,352.08474728431247,3160.6650648392533,750.0637845193099,1481.0833463878052,396.0871983888867,[2.78801723],5,24,0.015625,252,maxcut,7,3
11,3088.5767185794075,24708.61374863526,386.07208982242594,3331.6383773577136,794.2711991478631,1529.500906512161,430.01472731417374,[2.89393801],5,24,0.015625,277,maxcut,7,3
12,3360.4639270242687,26883.71141619415,420.0579908780336,3497.563894851955,859.10879866564,1819.9469557658908,462.6831395334066,[7.08485895],7,25,0.015625,302,maxcut,7,3
13,3632.3422171824227,29058.73773745938,454.04277714780284,3659.24761495264,924.565692334151,1624.3211415322867,526.5815513781776,[2.54268467],7,26,0.015625,327,maxcut,7,3
14,3904.213468313505,31233.70774650804,488.0266835391881,3817.237043771786,990.6600507788521,1827.9555555265024,528.8271732880985,[5.78],6,27,0.015625,352,maxcut,7,3
15,4176.079066331269,33408.63253065015,522.0098832914086,3971.152204168211,1033.552336831676,2081.0978846706007,551.9794012269513,[12.01154107],7,27,0.015625,377,maxcut,7,3
16,4447.940055725784,35583.52044580627,555.992506965723,4122.059347265829,1100.2368738526366,1734.7969631729334,615.2306549720095,[2.76930894],6,28,0.015625,402,maxcut,7,3
17,4719.797238602477,37758.37790881981,589.9746548253096,4270.022796953621,1142.4784440292717,1777.8242722818634,648.970700414519,[2.85733896],6,28,0.015625,427,maxcut,7,3
18,4991.651241136764,39933.20992909411,623.9564051420955,4415.021860569977,1209.8428562669965,1825.7772139050066,698.3572892865704,[2.65662457],7,29,0.015625,452,maxcut,7,3
19,5263.502559301349,42108.02047441079,657.9378199126686,4557.777614375863,1251.5818744703754,1855.4874086404175,717.8073296144588,[2.83990691],6,29,0.015625,477,maxcut,7,3
20,5535.351591035862,44282.812728286895,691.9189488794827,4697.811582472244,1319.6814592710812,2076.5191814624777,734.4065568675437,[5.86960097],6,30,0.015625,502,maxcut,7,3
0,12.661620879605072,21.696791483825923,7.388956261959779,24.894188235399,10.882412095613027,22.80295431356912,7.765665821696807,[1000.],6,2,0.34055525064468384,2,maxcut,7,4
1,356.3759995103802,2788.9609237411646,45.53805395618708,1182.6954047874735,87.85330449105244,1006.4849481875985,69.65819909873142,[1.82034513],4,6,0.016327964141964912,27,maxcut,7,4
2,639.0648038665245,5111.317304571928,79.90187249295867,1538.7037874611017,171.91672051088858,1164.738168278551,116.94301722374192,[1.97050815],5,10,0.015632344409823418,52,maxcut,7,4
3,912.1637538058475,7297.291762465346,114.0207546636554,1799.6036131831868,240.97855444630227,1246.133651150665,142.78950625285086,[2.36915658],4,12,0.015625078231096268,77,maxcut,7,4
4,1184.5860922692373,9476.688738153898,148.07326153365466,2033.5053053665322,325.63976381166196,1321.117401496273,177.81657761927767,[2.50334742],4,15,0.015625,102,maxcut,7,4
5,1456.7800792931025,11654.24063434482,182.09750991163781,2250.7874443754395,385.7538817498474,1375.0870452311617,235.9931869106265,[2.22669108],6,16,0.015625,127,maxcut,7,4
6,1728.856758419339,13830.854067354712,216.10709480241738,2454.9740239813923,461.8254845298412,1777.4845451407098,266.96800325077436,[5.79335136],8,18,0.015625,152,maxcut,7,4
7,2000.8647613090907,16006.918090472725,250.10809516363634,2649.797706628866,523.2539502634759,1733.789479315317,295.036792058496,[5.66268569],7,19,0.015625,177,maxcut,7,4
8,2272.8291016807266,18182.632813445813,284.1036377100908,2836.343563997585,603.1461941659447,1529.6530628655444,340.7366396245453,[2.419081],6,21,0.015625,202,maxcut,7,4
9,2544.763960725379,20358.111685803033,318.0954950906724,3015.6684333639782,666.3368331168085,1721.5240529345797,374.5624585704279,[4.042434],7,22,0.015625,227,maxcut,7,4
10,2816.6779782744998,22533.423826195998,352.08474728431247,3189.182878874301,730.0265843417471,1744.4239123238635,457.0207144155273,[1.90117145],9,23,0.015625,252,maxcut,7,4
11,3088.5767185794075,24708.61374863526,386.07208982242594,3357.6007735714115,794.2711991478631,1688.5597560078838,431.6530984759874,[2.60864295],5,24,0.015625,277,maxcut,7,4
12,3360.4639270242687,26883.71141619415,420.0579908780336,3521.159614243955,837.5365495554069,1738.1502104945955,464.31398587583067,[2.92464299],5,24,0.015625,302,maxcut,7,4
13,3632.3422171824227,29058.73773745938,454.04277714780284,3680.5402400405515,902.2099105884413,2057.085126795443,483.4099930169537,[6.57676131],5,25,0.015625,327,maxcut,7,4
14,3904.213468313505,31233.70774650804,488.0266835391881,3836.3770780004825,967.5453284648221,2063.6384436575217,545.5774541676587,[5.97425025],8,26,0.015625,352,maxcut,7,4
15,4176.079066331269,33408.63253065015,522.0098832914086,3989.109716701985,1033.552336831676,1919.0821541543396,589.4671892659393,[3.2390834],7,27,0.015625,377,maxcut,7,4
16,4447.940055725784,35583.52044580627,555.992506965723,4138.240021942642,1075.8117365352691,2111.6052424862587,589.0523478252851,[5.71509801],5,27,0.015625,402,maxcut,7,4
17,4719.797238602477,37758.37790881981,589.9746548253096,4284.782841173334,1142.4784440292717,2113.771730793282,630.1256048679228,[6.20693297],6,28,0.015625,427,maxcut,7,4
18,4991.651241136764,39933.20992909411,623.9564051420955,4428.837080996085,1184.1891281659284,2058.2214108479307,657.1377463990424,[3.24648411],4,28,0.015625,452,maxcut,7,4
19,5263.502559301349,42108.02047441079,657.9378199126686,4570.132823245334,1251.5818744703754,2227.356882963097,691.757776270131,[5.72137915],5,29,0.015625,477,maxcut,7,4
20,5535.351591035862,44282.812728286895,691.9189488794827,4709.63337595814,1292.8657162126058,2130.7564879013835,758.1047996137389,[3.68540039],7,29,0.015625,502,maxcut,7,4
0,15.984776209940463,34.172044189851476,7.477254479196819,35.67591894256751,11.01632929518583,35.67591791884838,11.01632929518583,[1.],2,2,0.21881203353405,2,maxcut,7,5
1,179.88063282562808,719.5204727408722,44.97028686687763,325.0926699597055,93.82237250242997,251.8388500889632,65.49749679133505,[2.68904074],4,7,0.06250035762786865,27,maxcut,7,5
2,317.0784119951708,1268.3136479806833,79.2696029987927,457.00785760559256,158.74452370348135,313.2521658304565,100.73518873834563,[3.52741815],4,9,0.0625,52,maxcut,7,5
3,453.47979942648436,1813.9191977059374,113.36994985662109,571.9111096450307,213.54236033957372,366.1144203738008,140.9352622523896,[4.47045913],5,10,0.0625,77,maxcut,7,5
4,589.6505204014467,2358.6020816057867,147.41263010036167,676.92356189469,267.9414300271357,405.54832450137417,167.20682256218697,[5.23842298],4,11,0.0625,102,maxcut,7,5
5,725.7230164092889,2902.8920656371556,181.43075410232223,775.1632589884897,322.58203239934534,459.1999523817924,189.4627261000352,[4.50498088],2,12,0.0625,127,maxcut,7,5
6,861.7446232310157,3446.9784929240627,215.43615580775392,867.8949882840317,362.5144862092275,501.4310187120318,223.57043860913862,[4.68482335],2,12,0.0625,152,maxcut,7,5
7,997.7364702890006,3990.9458811560025,249.43411757225016,956.746383625703,417.33332999090817,542.4151048940018,257.6604583641236,[4.83114039],2,13,0.0625,177,maxcut,7,5
8,1133.7094116108435,4534.837646443374,283.4273529027109,1042.5588611691674,455.98319839701674,582.5385719798289,291.6991824743167,[4.98615766],2,13,0.0625,202,maxcut,7,5
9,1269.669595054876,5078.678380219504,317.417398763719,1125.4179966747672,511.50232130272974,580.7834975803951,370.70545444214184,[2.67721188],6,14,0.0625,227,maxcut,7,5
10,1405.620763552992,5622.483054211968,351.405190888248,1206.2656709748599,549.4418312377375,660.6470631269676,359.808192051981,[5.19682811],2,14,0.0625,252,maxcut,7,5
11,1541.565326312479,6166.261305249916,385.3913315781198,1285.0955920404183,605.8393231016768,680.5855610869999,420.7481532368588,[6.38802991],6,15,0.0625,277,maxcut,7,5
12,1677.5049042873413,6710.019617149365,419.37622607183533,1362.1314504949237,643.3445958902926,746.6222032603571,442.55376212669944,[11.59758994],6,15,0.0625,302,maxcut,7,5
13,1813.4406281837157,7253.762512734863,453.36015704592893,1438.1864462041005,700.687824099996,725.0425345291246,508.1471438322237,[2.83783854],6,16,0.0625,327,maxcut,7,5
14,1949.3733107725725,7797.49324309029,487.3433276931431,1512.1593279396798,737.9114423090659,815.4302428979072,510.9636528125181,[11.67383634],6,16,0.0625,352,maxcut,7,5
15,2085.3035512980487,8341.214205192195,521.3258878245122,1585.3782861153193,774.8199373482919,814.6852175711906,563.6610324631324,[5.11389672],6,16,0.0625,377,maxcut,7,5
16,2221.2318012768333,8884.927205107333,555.3079503192083,1657.7300827639517,833.2595682890181,850.9764506224028,586.1506805592506,[5.93265685],5,17,0.0625,402,maxcut,7,5
17,2357.158407378321,9428.633629513284,589.2896018445803,1728.5481152254415,870.0306635272465,879.8536032894363,623.1513198595976,[5.14604262],5,17,0.0625,427,maxcut,7,5
18,2493.0836401882866,9972.334560753146,623.2709100470717,1798.8243491532726,906.5713166948807,953.9746748918927,647.5747526837368,[11.81571829],6,17,0.0625,452,maxcut,7,5
19,2629.007713995881,10516.030855983525,657.2519284989703,1868.606796122366,966.1342372335698,952.6783965038301,688.9394922091005,[5.89654096],5,18,0.0625,477,maxcut,7,5
20,2764.9308007107484,11059.723202842993,691.2327001776871,1936.9091697064518,1002.6121905637981,992.424192428362,722.5016149598907,[6.08981865],5,18,0.0625,502,maxcut,7,5
0,14.305643058035805,27.524278130825785,7.43530574466652,30.203967553024068,10.952660250986629,30.203964890182018,10.95266021177688,[1.00000089],2,2,0.2701362669467926,2,maxcut,7,6
1,255.40508991188307,1441.199263471922,45.26213800286746,604.5389529637376,94.84493033703473,519.1325117297424,84.80658859904776,[1.57812927],6,7,0.03140588477253914,27,maxcut,7,6
2,450.20404763713987,2546.714392769559,79.58634273411597,801.2210683410401,170.35843529734086,643.4421688450143,87.51678815019982,[3.38405687],2,10,0.031250596046447754,52,maxcut,7,6
3,643.1601121536323,3638.263013540271,113.69571917313347,969.6764364213253,239.00568252623327,628.5564688062389,131.43056303018287,[2.85219969],3,12,0.03125,77,maxcut,7,6
4,835.7619274997044,4727.7834111406455,147.74323159814517,1123.5342281372111,296.48059983476793,795.5392042239675,156.17152487546525,[4.0086761],2,13,0.03125,102,maxcut,7,6
5,1028.2145286583188,5816.459725830617,181.76436643220677,1266.2671934906825,368.3809591075899,810.4625211910691,215.57718546035863,[5.7519552],6,15,0.03125,127,maxcut,7,6
6,1220.5897594538997,6904.698367653676,215.77182398917736,1401.2018118019946,427.0926104663685,762.5907860100926,244.65759356179194,[3.02916287],4,16,0.03125,152,maxcut,7,6
7,1412.9197196206267,7992.680920127525,249.77127875398514,1529.912314806954,486.1789701461674,865.1779327612273,277.20375917910974,[3.58538593],4,17,0.03125,177,maxcut,7,6
8,1605.220909122327,9080.500721142658,283.76564753570807,1653.1538974366526,528.1088305054365,882.9778663285942,329.7301993322843,[3.82463094],6,17,0.03125,202,maxcut,7,6
9,1797.5026780725523,10168.210662928652,317.75658321652037,1771.936886963157,587.3912194284264,1078.4028398790538,326.658302369168,[4.79004558],2,18,0.03125,227,maxcut,7,6
10,1989.7707209940643,11255.84295857079,351.7450924553372,1887.2940644761723,647.3588519316627,923.0599015589933,382.5755245532026,[3.08391978],4,19,0.03125,252,maxcut,7,6
11,2182.028704282095,12343.418348332523,385.73182338539135,1999.1116040443246,687.9251438147485,962.5680002447971,441.4544969006584,[2.71368669],6,19,0.03125,277,maxcut,7,6
12,2374.2790952960954,13430.950789706641,419.71721217833255,2108.170877798115,748.5331630849801,1088.314367621712,450.522785426837,[5.77777526],5,20,0.03125,302,maxcut,7,6
13,2566.5236154731765,14518.450020611988,453.70156314412463,2214.7081365995923,788.3988527716201,1043.4650518817011,484.90794695543275,[3.24702355],4,20,0.03125,327,maxcut,7,6
14,2758.763502402404,15605.923041909522,487.68509505967256,2318.9265515320135,849.777622436589,1159.4025976361859,519.1987520150144,[5.77422825],5,21,0.03125,352,maxcut,7,6
15,2950.9996686597024,16693.375015908245,521.6679692471326,2421.0797192091363,889.1525143729315,1190.986244773309,559.3531439617805,[6.44006721],6,21,0.03125,377,maxcut,7,6
16,3143.2328019277625,17780.809832728904,555.6503072727783,2521.525433151311,951.3682192625339,1197.5460552827217,597.2953178728137,[3.50387595],5,22,0.03125,402,maxcut,7,6
17,3335.4634302535223,18868.23047945607,589.6322024830022,2619.9607047578356,990.3877290722857,1360.7118394844824,614.6647077808806,[11.60238939],6,22,0.03125,427,maxcut,7,6
18,3527.6919658289785,19955.639287799786,623.6137277437433,2717.3184674149766,1029.0370979414456,1395.709693026684,648.8104387601892,[11.63245702],6,22,0.03125,452,maxcut,7,6
19,3719.918735112689,21043.038104488536,657.5949407652668,2812.667511525785,1092.2304590160145,1339.2043277604607,690.1820264542085,[5.855163],5,23,0.03125,477,maxcut,7,6
20,3912.144000018108,22130.428411128552,691.5758878477673,2906.975455293608,1130.668377889104,1352.8780082899355,736.5252774659623,[5.12721124],6,23,0.03125,502,maxcut,7,6
0,11.470051465299687,17.896510981880603,7.351269794979819,21.246606611055974,10.825371971115523,18.730480055641543,7.693835542465079,[1000.],5,2,0.41076552867889404,2,maxcut,7,7
1,178.68575672031582,710.0810907829806,44.964723140994195,354.32076273011563,78.1371130123119,305.24520960876896,68.2628966933099,[1.80444349],4,5,0.06332336366176605,27,maxcut,7,7
2,317.05642902682507,1268.1387940795491,79.2695402558092,481.26111505223014,138.72636041369623,399.50146774060346,107.82393282473143,[3.53098887],5,7,0.06250856816768646,52,maxcut,7,7
3,453.479472380498,1813.9165921082065,113.3699491835441,589.5313244220134,201.89148675058172,478.775148389346,135.29905642925002,[6.49114377],5,9,0.06250008940696716,77,maxcut,7,7
4,589.6505204014467,2358.6020816057867,147.41263010036167,690.0895057266414,254.9485466817754,481.5653878353338,193.76928059792954,[2.70862312],6,10,0.0625,102,maxcut,7,7
5,725.7230164092889,2902.8920656371556,181.43075410232223,785.0715050918569,308.41904521399624,529.9928185946553,225.3351509626267,[3.40091993],6,11,0.0625,127,maxcut,7,7
6,861.7446232310157,3446.9784929240627,215.43615580775392,875.8927634993332,362.5144862092275,543.4619104889445,256.14331281947153,[2.49156702],5,12,0.0625,152,maxcut,7,7
7,997.7364702890006,3990.9458811560025,249.43411757225016,963.3234477642791,401.3021701578538,601.7071206219605,284.56610523746167,[3.76585635],5,12,0.0625,177,maxcut,7,7
8,1133.7094116108435,4534.837646443374,283.4273529027109,1047.4700136485028,455.98319839701674,624.1179218044952,313.8047602595402,[2.78440581],4,13,0.0625,202,maxcut,7,7
9,1269.669595054876,5078.678380219504,317.417398763719,1129.8784621711502,511.50232130272974,687.2433077991587,336.8895539351081,[3.26901203],3,14,0.0625,227,maxcut,7,7
10,1405.620763552992,5622.483054211968,351.405190888248,1209.5618329273962,549.4418312377375,756.6444287138828,376.5164268767411,[7.30334393],5,14,0.0625,252,maxcut,7,7
11,1541.565326312479,6166.261305249916,385.3913315781198,1288.2012997978238,605.8393231016768,828.6411143248706,413.4828671994319,[11.59705552],7,15,0.0625,277,maxcut,7,7
