,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,13.689962883862082,25.262765932460002,7.418628833540064,27.89045113681336,10.927372240156732,27.835872769902497,10.919061089220534,[0.80730467],2,2,0.29365861415863037,2,maxcut,5,0
1,179.8718174398025,719.450606072287,44.9702459571587,334.6821599052421,86.01618628959424,281.69128415489854,58.10174383562058,[3.08085398],3,6,0.06250637024641037,27,maxcut,5,0
2,317.0784119951708,1268.3136479806833,79.2696029987927,462.72059118087003,148.72976556612127,337.5637021553609,94.32023606796608,[3.24672283],3,8,0.0625,52,maxcut,5,0
3,453.47979942648436,1813.9191977059374,113.36994985662109,575.758967672665,213.54236033957372,368.98299670336866,150.42109347248822,[2.29823571],5,10,0.0625,77,maxcut,5,0
4,589.6505204014467,2358.6020816057867,147.41263010036167,679.3348529769285,267.9414300271357,451.5688799558841,182.73966144625885,[4.79611313],6,11,0.0625,102,maxcut,5,0
5,725.7230164092889,2902.8920656371556,181.43075410232223,776.6308431342203,308.41904521399624,457.1029544034227,199.39586063167323,[3.22388109],3,11,0.0625,127,maxcut,5,0
6,861.7446232310157,3446.9784929240627,215.43615580775392,868.7254730921629,362.5144862092275,498.0150905475708,233.71755664679762,[3.3082119],3,12,0.0625,152,maxcut,5,0
7,997.7364702890006,3990.9458811560025,249.43411757225016,957.3669533582522,417.33332999090817,528.6403474411853,289.8675707115113,[2.71093927],5,13,0.0625,177,maxcut,5,0
8,1133.7094116108435,4534.837646443374,283.4273529027109,1042.8837348976638,455.98319839701674,631.6446684603466,292.09545234706815,[4.63793726],2,13,0.0625,202,maxcut,5,0
9,1269.669595054876,5078.678380219504,317.417398763719,1125.681071587666,511.50232130272974,602.8815634645852,347.34653779668577,[3.02063015],4,14,0.0625,227,maxcut,5,0
10,1405.620763552992,5622.483054211968,351.405190888248,1206.407416383695,549.4418312377375,679.7156509893265,380.198785098597,[5.93675377],5,14,0.0625,252,maxcut,5,0
11,1541.565326312479,6166.261305249916,385.3913315781198,1285.2182064189353,605.8393231016768,677.922801632066,415.81732073618025,[3.09262556],4,15,0.0625,277,maxcut,5,0
12,1677.5049042873413,6710.019617149365,419.37622607183533,1362.1995047394134,643.3445958902926,789.2069268136844,447.2488859848797,[11.91370304],7,15,0.0625,302,maxcut,5,0
13,1813.4406281837157,7253.762512734863,453.36015704592893,1438.2463123805737,680.4583480776264,824.6803048002675,481.49050446672817,[11.96292517],7,15,0.0625,327,maxcut,5,0
14,1949.3733107725725,7797.49324309029,487.3433276931431,1512.1947991810584,737.9114423090659,806.5283652415403,527.4457300147883,[3.48818543],5,16,0.0625,352,maxcut,5,0
15,2085.3035512980487,8341.214205192195,521.3258878245122,1585.398446259511,774.8199373482919,904.4642029471454,530.2672450618396,[5.29185897],2,16,0.0625,377,maxcut,5,0
16,2221.2318012768333,8884.927205107333,555.3079503192083,1657.7499530434895,833.2595682890181,882.1675521884208,595.608344874057,[3.57936977],5,17,0.0625,402,maxcut,5,0
17,2357.158407378321,9428.633629513284,589.2896018445803,1728.5597370713585,870.0306635272465,930.1504252375864,620.4715244889819,[5.90749474],5,17,0.0625,427,maxcut,5,0
18,2493.0836401882866,9972.334560753146,623.2709100470717,1798.8311226159803,906.5713166948807,955.141207111589,675.7384005883234,[3.49218626],6,17,0.0625,452,maxcut,5,0
19,2629.007713995881,10516.030855983525,657.2519284989703,1868.613878292242,966.1342372335698,974.1002350644399,714.1134008192184,[2.89480175],6,18,0.0625,477,maxcut,5,0
20,2764.9308007107484,11059.723202842993,691.2327001776871,1936.9134269114334,1002.6121905637981,1073.6340576136045,720.7102506468284,[12.22915707],7,18,0.0625,502,maxcut,5,0
0,17.041299883881532,38.71373621917227,7.5013659257347145,39.97960278552066,11.052963968888871,39.97960273938727,11.052963895513574,[1.00000169],2,2,0.19376496970653534,2,maxcut,5,1
1,179.88115720116983,719.5246288046793,44.97028930029246,319.6492767419737,93.82238104734743,229.83246721430464,59.52716162935872,[2.41683428],3,7,0.0625,27,maxcut,5,1
2,317.0784119951708,1268.3136479806833,79.2696029987927,453.8605769317765,158.74452370348135,297.70923284109415,86.32038845671603,[3.95701631],2,9,0.0625,52,maxcut,5,1
3,453.47979942648436,1813.9191977059374,113.36994985662109,570.3112421899549,213.54236033957372,340.3607869974263,148.08578048172564,[2.74963266],5,10,0.0625,77,maxcut,5,1
4,589.6505204014467,2358.6020816057867,147.41263010036167,676.0413458503058,267.9414300271357,366.37041259657883,174.27370044887306,[2.90739738],4,11,0.0625,102,maxcut,5,1
5,725.7230164092889,2902.8920656371556,181.43075410232223,774.6366232466081,322.58203239934534,423.10501233191474,231.83269881146856,[2.40965316],6,12,0.0625,127,maxcut,5,1
6,861.7446232310157,3446.9784929240627,215.43615580775392,867.678679259466,362.5144862092275,465.81808171811235,223.2983823281221,[4.90880136],2,12,0.0625,152,maxcut,5,1
7,997.7364702890006,3990.9458811560025,249.43411757225016,956.600333664423,417.33332999090817,504.7538431633249,257.36707589995416,[5.07453893],2,13,0.0625,177,maxcut,5,1
8,1133.7094116108435,4534.837646443374,283.4273529027109,1042.496758866529,455.98319839701674,539.8454441984152,334.60670128392246,[2.8471693],6,13,0.0625,202,maxcut,5,1
9,1269.669595054876,5078.678380219504,317.417398763719,1125.3712456668923,511.50232130272974,596.1940809532899,379.5490440425213,[2.99148782],7,14,0.0625,227,maxcut,5,1
10,1405.620763552992,5622.483054211968,351.405190888248,1206.2449284338063,549.4418312377375,618.2628131327682,359.4677296548331,[5.48422387],2,14,0.0625,252,maxcut,5,1
