,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
5,4786.631737137685,125043.1270877296,183.23152915792735,20991.41598603712,440.3626187306728,15160.88141435575,204.49684512466814,[2.88742473],3,19,0.0014653466641902924,127,maxcut,12,1
6,5676.117366762032,148301.26101297833,217.24905197156772,22447.486882489717,537.9361028906297,14315.239883896384,292.3591371198985,[1.89559602],7,22,0.001464917091652751,152,maxcut,12,1
7,6564.759114474012,171522.69447876935,251.25574409865584,23802.66448383887,622.2846183711579,14222.950899880518,311.3467650224312,[2.32996688],6,24,0.0014648542273789644,177,maxcut,12,1
8,7453.124136200294,194734.33460154152,285.2555996520792,25081.43704949872,708.7910932230907,14569.202635549591,332.88213856940166,[2.49911396],5,26,0.0014648449141532183,202,maxcut,12,1
9,8341.351114697467,217941.90929498104,319.2508436938199,26296.056926332232,797.4672605835856,16153.008170995497,359.2772792023986,[3.96216585],5,28,0.00146484375,227,maxcut,12,1
10,9229.489927024033,241147.10301190428,353.24282667759417,27456.296156007098,888.3060809957828,14833.852277283782,429.6982156026849,[2.37402741],7,30,0.00146484375,252,maxcut,12,1
11,10117.566251415772,264350.66405090323,387.2324180433153,28570.08505630288,981.2906025858173,16143.463857123843,421.5101902230872,[3.12630691],4,32,0.00146484375,277,maxcut,12,1
12,11005.595383565293,287552.9920561608,421.2202032072668,29643.882114330438,1076.3986629148014,15379.391464358088,470.06204092576024,[2.72506604],5,34,0.00146484375,302,maxcut,12,1
13,11893.58800365107,310754.3660782117,455.2065909348804,30682.27478741078,1149.7581155835628,20541.64202958452,487.4482270915821,[11.64621979],7,35,0.00146484375,327,maxcut,12,1
14,12781.551795156176,333954.98687026097,489.19187529823387,31686.145038597715,1248.1313113065573,23291.3249351334,499.7604438048749,[4.83794282],2,37,0.00146484375,352,maxcut,12,1
15,13669.492427013885,357155.0025495769,523.1762732659818,32663.305843278853,1348.5720752816358,17881.877076431447,566.8262061739699,[5.91290775],6,39,0.00146484375,377,maxcut,12,1
16,14557.414173243944,380354.5247872799,557.1599484188671,33612.42514070214,1424.6767938940352,16528.277645572176,627.8629977662761,[3.47149901],7,40,0.00146484375,402,maxcut,12,1
17,15445.320317136087,403553.6393688049,591.1430264191479,34539.39737004631,1528.3210523326084,18291.959432006544,644.5268522203777,[6.02280207],7,42,0.00146484375,427,maxcut,12,1
18,16333.213422594048,426752.41328354814,625.1256053958225,35442.16831602126,1606.0423369051077,21081.497552374236,658.5478698706298,[11.86030155],7,43,0.00146484375,452,maxcut,12,1
19,17221.095520930816,449950.8996054331,659.1077630938962,36326.03810184998,1684.2364064433657,16004.961911675253,739.5780848768386,[2.62629014],7,44,0.00146484375,477,maxcut,12,1
20,18108.968242333365,473149.1409278068,693.089561905967,37190.98001882114,1792.1990408801134,16542.207532938282,786.9522956976225,[2.80073784],8,46,0.00146484375,502,maxcut,12,1
0,12.049229287581191,19.699120495477928,7.370071494208704,23.185568576753163,10.853820366906609,20.614019840570002,7.712364622720771,[1000.],5,2,0.3741320073604584,2,maxcut,12,2
1,1140.396807503003,27973.431874160553,46.490716062777246,11482.58092489586,99.1040738715068,10347.576338473425,63.65581397525323,[1.98270932],3,7,0.0016619596863165498,27,maxcut,12,2
2,3275.4723016690255,131865.58871690845,81.36101998553694,36995.22230318271,189.5789454525686,29730.673158622165,122.17093145865292,[1.8688211],5,11,0.0006169996340759099,52,maxcut,12,2
3,5127.126252489516,227367.7782111623,115.61631034874864,50525.472996245735,275.2423854274659,42928.4008866288,135.0667457951999,[3.0640473],3,14,0.0005084990989416838,77,maxcut,12,2
4,6752.031990206538,304518.21419662103,149.71168840276985,57280.64074823842,365.4073850383562,43828.433926924874,171.6268675454288,[2.62435362],3,17,0.0004916345933452249,102,maxcut,12,2
5,8311.058595991397,375899.6066288054,183.75569904283415,62143.04526352571,460.3050995485404,45871.335702406985,205.18445779982898,[3.0672111],3,20,0.0004888424882665277,127,maxcut,12,2
6,9854.531840072183,445922.2263000584,217.77743305768863,66378.75724931645,543.0816573823372,42576.46833283668,264.2350962130319,[2.58053634],5,22,0.0004883753717876971,152,maxcut,12,2
7,11394.395650097722,515643.15458545747,251.7870179724238,70265.6734491801,645.9283609570307,42966.80511788396,343.2772805428351,[2.03635292],8,25,0.0004882970242761075,177,maxcut,12,2
8,12933.299362763712,585292.6760343366,285.7890406902191,73922.72082407467,734.0499337435791,44030.962086777465,394.4323693898399,[1.99456338],9,27,0.0004882839857600629,202,maxcut,12,2
9,14471.854658732751,654921.0679036813,319.78598265873194,77390.35062228279,824.274659759126,51294.26223636523,362.441884216949,[5.66497053],6,29,0.0004882817156612873,227,maxcut,12,2
10,16010.224098399112,724539.9906248872,353.77933447108626,80695.38910312315,916.6065449262327,46531.92564015722,412.65893002057885,[3.10941824],6,31,0.0004882813082076609,252,maxcut,12,2
11,17548.469388513688,794153.0690600049,387.7700532519555,83859.75871531286,1011.0368636352812,60810.37827687315,420.3435008729404,[11.54745435],7,33,0.00048828125,277,maxcut,12,2
12,19086.623722247565,863761.9880932657,421.7587832486649,86901.64880363627,1107.5497932334324,60979.8437940405,454.68882374200837,[11.59714626],7,35,0.00048828125,302,maxcut,12,2
13,20624.70841085815,933367.7553480334,455.7459742910319,89836.20123175561,1206.1255974189962,44948.81944864772,537.4017266155643,[2.37576897],7,37,0.00048828125,327,maxcut,12,2
14,22162.73810111923,1002971.0336616242,489.73195003008993,92676.07305109633,1306.7424964881297,45673.59302942232,555.2396385137279,[2.64961626],6,39,0.00048828125,352,maxcut,12,2
15,23700.723601766244,1072572.312181566,523.7169493074052,95431.90376771154,1409.3777946615821,45830.771992030655,590.1086584631394,[2.61141437],6,41,0.00048828125,377,maxcut,12,2
16,25238.673063358627,1142171.959760073,557.7011522265982,98106.53167937204,1487.2729017668373,69274.40057599724,568.6575889705376,[5.01248977],2,42,0.00048828125,402,maxcut,12,2
17,26776.5927481046,1211770.2597923388,591.6846971642279,100709.03785662055,1593.0246756324427,53527.256439133984,637.3986864121666,[5.94350216],6,44,0.00048828125,427,maxcut,12,2
18,28314.48754679698,1281367.4336103806,625.6676921925687,103249.77726961613,1672.453702332692,47665.99672866613,677.7768745119804,[2.84725519],5,45,0.00048828125,452,maxcut,12,2
19,29852.361334749876,1350963.656590895,659.650222944773,105724.12563098644,1781.2927937733293,47975.11729767093,711.9021441191949,[2.87365341],5,47,0.00048828125,477,maxcut,12,2
20,31390.21722234971,1420559.069493903,693.6323581513199,108147.58234971583,1862.284349642828,57134.99142733422,731.3897022061855,[5.75188858],5,48,0.00048828125,502,maxcut,12,2
0,14.883080789260173,29.731232354885268,7.450282959537281,32.558381856256304,10.975382542855954,32.55838173931873,10.975382542855954,[1.],2,2,0.2505877614021301,2,maxcut,12,3
1,1137.8859419894545,27851.458880665385,46.48892621837033,10203.323374533142,107.26571330298748,8542.93779301465,71.8489620249666,[1.87313732],4,8,0.001669173827394843,27,maxcut,12,3
2,2105.7294653440626,54763.15505565504,80.96861067832708,14046.237282470178,208.6777712933985,10701.932338559896,140.84717702763646,[1.76047209],7,13,0.0014785234816372395,52,maxcut,12,3
3,3006.8362833008073,78532.61807461707,115.12495898180707,16234.738265442365,309.4215323215733,11557.49571271193,134.31846020733576,[2.95446618],3,17,0.0014659508597105742,77,maxcut,12,3
4,3898.0564351512357,101844.83547784979,149.1960186329594,18052.097916999148,403.6605185587459,11927.267203288873,169.30885872718085,[3.00967856],3,20,0.001464934553951025,102,maxcut,12,3
5,4787.445394850724,125085.5313722099,183.23169080584358,19687.60422987632,502.31275159064234,12801.928699967355,204.5828287811273,[2.85745063],3,23,0.001464851200580597,127,maxcut,12,3
6,5676.258957676683,148308.64353863135,217.24907588553435,21195.130361441614,605.3954261465531,14272.761226579463,239.46089873690715,[2.76848248],3,26,0.0014648443320766091,152,maxcut,12,3
7,6564.7826822879115,171523.923667892,251.25574756038867,22603.904094028407,694.4980289062441,11920.310931785069,323.98217437441247,[2.32415574],7,28,0.00146484375,177,maxcut,12,3
8,7453.127107894774,194734.48962610663,285.25560003824216,23932.177721387055,804.9840288015585,13380.72489616198,322.87333189752337,[4.31336662],5,31,0.00146484375,202,maxcut,12,3
9,8341.351114697467,217941.90929498104,319.2508436938199,25193.191591822386,899.0279126428474,12185.762711875039,366.1815523483348,[2.73693063],5,33,0.00146484375,227,maxcut,12,3
10,9229.489927024033,241147.10301190428,353.24282667759417,26398.17045305304,995.0197168249524,14485.815455662778,395.29723345400964,[5.67423619],6,35,0.00146484375,252,maxcut,12,3
11,10117.566251415772,264350.66405090323,387.2324180433153,27554.432832790004,1092.976047301289,16957.109183601053,397.0433458920102,[5.08424589],2,37,0.00146484375,277,maxcut,12,3
12,11005.595383565293,287552.9920561608,421.2202032072668,28668.206900779893,1192.9005428097914,12592.27069659572,469.53017005676816,[2.81077766],5,39,0.00146484375,302,maxcut,12,3
13,11893.58800365107,310754.3660782117,455.2065909348804,29742.217951521892,1270.2862390527966,12770.526717893898,549.122544114176,[2.36741622],8,40,0.00146484375,327,maxcut,12,3
14,12781.551795156176,333954.98687026097,489.19187529823387,30782.766645695287,1373.2126502440494,12984.233562388496,565.7487340356245,[2.71716764],7,42,0.00146484375,352,maxcut,12,3
15,13669.492427013885,357155.0025495769,523.1762732659818,31793.0592583336,1451.926626662929,17440.00253442222,554.6449226219661,[12.34461681],7,43,0.00146484375,377,maxcut,12,3
16,14557.414173243944,380354.5247872799,557.1599484188671,32774.24015967396,1557.8875866319868,15223.936289620648,599.0633231946998,[6.41027818],6,45,0.00146484375,402,maxcut,12,3
17,15445.320317136087,403553.6393688049,591.1430264191479,33730.382893872265,1638.0266674432262,14996.467322797422,624.5882100018034,[3.75230222],4,46,0.00146484375,427,maxcut,12,3
18,16333.213422594048,426752.41328354814,625.1256053958225,34663.0633031611,1747.01859913217,13259.024847581968,674.5009502206296,[3.02322142],5,48,0.00146484375,452,maxcut,12,3
19,17221.095520930816,449950.8996054331,659.1077630938962,35573.00743788226,1828.6380872938341,13851.27385128035,735.9070343554306,[2.99360151],7,49,0.00146484375,477,maxcut,12,3
20,18108.968242333365,473149.1409278068,693.089561905967,36463.250845662595,1910.6747349388243,14377.060504497067,761.209075076737,[4.01633034],7,50,0.00146484375,502,maxcut,12,3
0,11.444182794898419,17.817968052328094,7.350407154082673,21.373284420429414,10.824067151597582,18.64840507719486,7.692985512662582,[1000.],5,2,0.41252779960632324,2,maxcut,12,4
1,811.5874896513728,14252.752965735766,46.21382654579775,6098.312189070457,90.01855206831185,5513.908062522612,71.30639989066566,[1.83225623],4,6,0.0032424491364508867,27,maxcut,12,4
2,1985.9789949034407,48742.99973122825,80.9164924183113,14183.354716248308,176.87105447644834,11768.975476266409,131.50910873219183,[1.68470769],6,10,0.0016600638628005981,52,maxcut,12,4
3,2972.5009682299865,76756.37941666455,115.11436669210424,17648.96664465156,259.7645144547141,13670.458982138534,181.64467824001787,[1.73312589],7,13,0.0014997367979958653,77,maxcut,12,4
4,3889.0936188925093,101378.49965472023,149.1938549892142,19706.63962732325,347.59239398305994,17408.422744786665,184.7665413769888,[5.69832996],6,16,0.001471651834435761,102,maxcut,12,4
5,4785.23862050955,124970.54058490976,183.2312523258873,21338.642963733048,425.11793130177745,17590.878443159283,220.48865931015973,[5.6720603],6,18,0.0014661955647170544,127,maxcut,12,4
6,5675.736822741513,148281.42042253085,217.2489876967022,22786.311767414412,521.3404859038463,14778.536399564968,290.75754901533537,[2.05355525],7,21,0.0014651126693934202,152,maxcut,12,4
7,6564.66222723227,171517.6413306174,251.25572986734724,24128.988045482176,604.5109213088015,21021.617154248706,261.562288141313,[4.04607094],2,23,0.0014648973010480404,177,maxcut,12,4
8,7453.100362772129,194733.0944138986,285.25559656278637,25394.1005517581,689.902480082008,17289.132393196076,307.435017115911,[3.11389835],3,25,0.0014648542273789644,202,maxcut,12,4
9,8341.344465353248,217941.56235731955,319.25084291909724,26595.591200148796,777.5146060370605,15696.550276843738,366.69587676919537,[2.65461024],5,27,0.0014648460783064365,227,maxcut,12,4
10,9229.488455977984,241147.02624728958,353.24282652226276,27743.670616692612,867.3313961684782,15694.122063900702,445.4294226939045,[2.21886192],8,29,0.0014648442156612873,252,maxcut,12,4
11,10117.566251415772,264350.66405090323,387.2324180433153,28846.31683931392,959.3293004977318,18179.764108515606,430.2414935658541,[5.60588009],6,31,0.00146484375,277,maxcut,12,4
12,11005.595383565293,287552.9920561608,421.2202032072668,29909.94636561057,1053.4811099173005,23596.23102844223,431.81324397074445,[4.59319751],2,33,0.00146484375,302,maxcut,12,4
13,11893.58800365107,310754.3660782117,455.2065909348804,30935.75162697801,1126.0362047768745,18401.646378944803,499.2546656875877,[5.62303765],6,34,0.00146484375,327,maxcut,12,4
14,12781.551795156176,333954.98687026097,489.19187529823387,31930.81086532814,1223.505046031134,16375.196234573687,602.0500189797451,[2.17997488],9,36,0.00146484375,352,maxcut,12,4
15,13669.492427013885,357155.0025495769,523.1762732659818,32898.46317629426,1297.680062654601,16473.591060764797,601.4926922691291,[2.6127977],7,37,0.00146484375,377,maxcut,12,4
16,14557.414173243944,380354.5247872799,557.1599484188671,33838.516253777125,1398.4313336025411,17539.762843308883,616.5246295056407,[3.31213202],6,39,0.00146484375,402,maxcut,12,4
17,15445.320317136087,403553.6393688049,591.1430264191479,34756.42153151157,1474.2665322488272,25438.27457619828,601.9277472389311,[4.92954068],2,40,0.00146484375,427,maxcut,12,4
18,16333.213422594048,426752.41328354814,625.1256053958225,35651.94825466547,1578.249908130409,17150.66156565654,675.8694097552126,[2.79757339],5,42,0.00146484375,452,maxcut,12,4
19,17221.095520930816,449950.8996054331,659.1077630938962,36527.22165003985,1655.7599552420836,19038.648031486013,706.089971205101,[3.47735964],5,43,0.00146484375,477,maxcut,12,4
20,18108.968242333365,473149.1409278068,693.089561905967,37385.12106989448,1733.7734489349095,18284.463257715535,729.7560476102051,[3.15228995],4,44,0.00146484375,502,maxcut,12,4
0,9.254036888030718,11.781311031479852,7.268902289075408,15.366326969171855,10.700951793541279,12.338554278023851,7.612713491373043,[1000.],5,2,0.6169858574867249,2,maxcut,12,5
1,242.82673434165432,1303.9490773258365,45.2201883772628,750.489648560288,70.8347391331523,722.8198320052205,61.09786312993595,[1.94646229],3,4,0.034679412841796875,27,maxcut,12,5
2,673.7243812918996,5677.400601193622,79.9493595452334,2215.7801312860934,131.32655621699365,2026.3176825953751,117.62941830881499,[1.86783668],5,6,0.014082035981118679,52,maxcut,12,5
3,1083.742313676724,10286.293589547595,114.18081665944702,3134.243260296089,194.334539211128,2671.9100516829935,155.84614837494195,[1.82021106],5,8,0.011100287549197674,77,maxcut,12,5
4,1449.7666182267603,14176.20767376636,148.26414057224665,3617.37392007439,260.12214656701366,2965.7825647639424,190.53073885622618,[2.13124717],5,10,0.010458660311996937,102,maxcut,12,5
5,1795.830421010773,17690.91375707578,182.2973615332806,3941.426760822394,328.76050661391247,3104.526933210794,238.83503903906717,[1.96577427],6,12,0.01030457578599453,127,maxcut,12,5
6,2134.839045541249,21069.46876141535,216.31004568628327,4206.458549942037,384.5959059360194,3196.268433041754,274.3230262428257,[2.00211123],6,13,0.010266516357660294,152,maxcut,12,5
7,2471.5610082302737,24403.9546203671,250.31245601096583,4449.831988768732,441.0402419542497,3284.3601540369295,308.2893251804055,[2.18890116],6,14,0.010257044807076454,177,maxcut,12,5
8,2807.5604140083383,27724.763679907708,284.30884278444137,4676.478019009307,515.7299679777844,3356.5286933177836,343.27180753935517,[2.2116796],6,16,0.010254689492285252,202,maxcut,12,5
9,3143.3271569419753,31041.360820205948,318.3013036315515,4894.546859827612,574.4870765881008,3589.806283342465,370.4454438428452,[3.25523775],6,17,0.010254102759063244,227,maxcut,12,5
10,3479.011030244595,34356.58824418477,352.291026761431,5105.297254523933,633.9606489789928,3533.3239110389377,442.5782621051777,[1.99488154],8,18,0.010253958404064178,252,maxcut,12,5
11,3814.6613779657973,37671.34820766456,386.2787535059139,5309.606933960205,694.1695107187405,3640.2822412136456,433.1798819710099,[2.48704567],5,19,0.010253913700580597,277,maxcut,12,5
12,4150.29040671582,40985.83391400984,420.2649748743922,5508.201485469533,755.1239730499321,3862.8884900542557,469.5868694487066,[4.02692046],6,20,0.01025390811264515,302,maxcut,12,5
13,4485.907318182708,44300.19371616355,454.2500332223802,5701.73794348186,816.8289694922122,3786.555364875264,502.104423374307,[2.48040393],5,21,0.01025390625,327,maxcut,12,5
14,4821.514787494246,47614.45655053605,488.23417361389505,5890.787457835504,879.2858881857055,3890.34829446398,552.7865243875763,[2.03064175],6,22,0.01025390625,352,maxcut,12,5
15,5157.1149767609,50928.647491448486,522.2175768166104,6075.854578500246,942.4937524736242,4484.2935738296355,554.630408591802,[5.94462337],5,23,0.01025390625,377,maxcut,12,5
16,5492.709230788264,54242.77981941339,556.2003790076568,6257.380586052058,1006.4499777020058,4244.771137187015,591.4357901408778,[2.7251362],4,24,0.01025390625,402,maxcut,12,5
17,5828.298582367655,57556.86373367299,590.1826847691078,6435.75245994524,1071.1508793912706,4188.213156934006,634.8749303335378,[3.28661388],5,25,0.01025390625,427,maxcut,12,5
18,6163.883837805147,60870.907196833905,624.1645757487852,6611.308994087031,1136.592020043728,3962.9103437507333,718.3171329526633,[2.26523895],8,26,0.01025390625,452,maxcut,12,5
19,6499.465635778637,64184.91651610503,658.1461166202176,6783.717339776942,1176.8925795432797,4043.873283122605,769.7595354871959,[2.18293397],9,26,0.01025390625,477,maxcut,12,5
20,6835.044488747359,67498.89675223368,692.1273592758336,6953.124877173037,1243.145365652213,4270.2672620325875,740.503281213626,[2.77789035],5,27,0.01025390625,502,maxcut,12,5
0,16.581237814897325,36.702061127967916,7.491062872887857,38.65944182854122,11.037306171922928,38.65944163314165,11.037306170349517,[1.00000004],2,2,0.2041046917438507,2,maxcut,12,6
1,728.8668333375056,11517.290916717577,46.126026040405705,4146.876784200018,114.0162664650157,3367.1657619017146,69.8655407269813,[2.19242197],4,9,0.004004937130957842,27,maxcut,12,6
2,1288.3793841048805,20612.340361814502,80.5304690418157,5279.776881105769,206.25988502032527,3677.270927214019,118.70737701758907,[2.01827498],5,13,0.003906905651092529,52,maxcut,12,6
3,1834.6972406547636,29355.13660375514,114.66865272347623,6129.855143820833,306.2181507947643,4789.587166166677,123.1935741262088,[3.92495889],2,17,0.00390625512227416,77,maxcut,12,6
4,2379.7058520608784,38075.293632974055,148.7316157538049,6878.406107477632,399.8281754345896,4165.930795558828,199.09332961167306,[2.68038969],6,20,0.00390625,102,maxcut,12,6
5,2924.1983412093446,46787.17345934951,182.76239632558404,7559.068386381976,497.88724798849665,4423.172081495453,231.98272092813366,[3.15459253],6,23,0.00390625,127,maxcut,12,6
6,3468.423177655373,55494.77084248597,216.7764486034608,8189.297444236543,583.454030871631,4269.77641848153,287.7534005013364,[2.12220967],7,25,0.00390625,152,maxcut,12,6
7,4012.4911499023056,64199.85839843689,250.7806968688941,8780.653092275163,670.9033643478991,4395.859833766776,336.7551182563968,[2.113874],8,27,0.00390625,177,maxcut,12,6
8,4556.459314703315,72903.34903525304,284.77870716895717,9339.921340496834,760.3341137584397,4341.718070723722,329.66564192646763,[2.72718926],5,29,0.00390625,202,maxcut,12,6
9,5100.360049418173,81605.76079069077,318.7725030886358,9872.665860651612,851.793006613544,4423.221337593008,363.8724052443062,[2.81810572],5,31,0.00390625,227,maxcut,12,6
10,5644.21309360508,90307.40949768128,352.7633183503175,10383.333736077517,945.2981583334555,4494.154844598096,398.4413629165441,[2.83181569],5,33,0.00390625,252,maxcut,12,6
11,6188.03116697941,99008.49867167056,386.7519479362131,10873.484799443062,1018.6024177629905,4787.45409893757,430.7544162916753,[3.21643241],5,34,0.00390625,277,maxcut,12,6
12,6731.822835177094,107709.1653628335,420.7389271985684,11347.279235031772,1092.148769919416,4758.759627426436,453.826305829132,[3.25098893],4,35,0.00390625,302,maxcut,12,6
13,7275.594077587088,116409.5052413934,454.724629849193,11804.963704606793,1189.8965424466653,5130.922605372537,486.50996587564214,[3.64384114],4,37,0.00390625,327,maxcut,12,6
14,7819.349194940196,125109.58711904314,488.70932468376225,12249.123969100008,1264.904281740563,6310.458543789238,514.6961646584142,[11.56911867],6,38,0.00390625,352,maxcut,12,6
15,8363.09135976287,133809.4617562059,522.6932099851794,12681.034371970994,1340.3002451611176,4967.641889669983,556.2418279713318,[3.36058039],4,39,0.00390625,377,maxcut,12,6
16,8906.822963559993,142509.16741695988,556.6764352224995,13101.688772388137,1416.1201739310177,5631.8332748185485,590.8849594279559,[5.80695995],5,40,0.00390625,402,maxcut,12,6
17,9450.545843223901,151208.73349158242,590.6591152014938,13511.98930681788,1492.392429554696,5736.425408678043,641.6849858548062,[6.19225338],7,41,0.00390625,427,maxcut,12,6
18,9994.261432999247,159908.18292798795,624.6413395624529,13912.750264915432,1569.139653019319,5239.740327520301,670.263793024167,[3.42077064],5,42,0.00390625,452,maxcut,12,6
19,10537.97086907725,168607.533905236,658.6231793173281,14304.707226360191,1646.379995820622,5738.549233076986,693.5544073371273,[5.83353303],5,43,0.00390625,477,maxcut,12,6
20,11081.675063196044,177306.8010111367,692.6046914497527,14688.522996702815,1724.128047523871,5628.691130111034,737.5089662053686,[3.65193688],5,44,0.00390625,502,maxcut,12,6
0,11.0606375099048,16.673227393432185,7.337373817243297,20.25375390002288,10.804357603586574,17.452127623490426,7.680143817280926,[1000.],5,2,0.44006919860839844,2,maxcut,12,7
1,776.0332191945841,13041.648809365139,46.1772561197211,5764.624261603057,89.90192646455522,5269.678446441629,71.27951684181289,[1.81316342],4,6,0.0035407529212534428,27,maxcut,12,7
2,2302.239907901632,65397.17161134783,81.04797903240198,19583.190261092284,167.03376751102917,17044.69774623591,100.68785364522746,[2.25827107],3,9,0.0012393193319439888,52,maxcut,12,7
3,3605.9346494146916,112780.73124155717,115.29243118666915,26568.428786437034,248.58929398037995,24158.706675275007,139.2675953707103,[4.23796713],4,12,0.0010222706478089094,77,maxcut,12,7
4,4758.721570286793,151592.64478764587,149.38344149371494,30067.443230277782,335.15556999384415,24095.513597123034,170.7451814722201,[2.66386746],3,15,0.0009854267118498683,102,maxcut,12,7
5,5864.311141287666,187489.308693548,183.42456645376765,32564.176472272215,426.74259498344816,22580.992989220664,242.806750931266,[2.0751513],6,18,0.000978320138528943,127,maxcut,12,7
6,6956.964161551441,222583.00272662964,217.4440534641987,34702.68167342984,506.6696345921026,26406.939709654773,239.08464126303076,[3.0667775],3,20,0.0009769122116267681,152,maxcut,12,7
7,8046.173837455348,257468.38586773258,251.45189458642824,36667.45036126479,588.8583319135661,28478.4985275545,300.71929956044863,[5.5256524],7,22,0.0009766321163624525,177,maxcut,12,7
8,9134.41765555752,292299.3091422845,285.4525594022032,38510.28409634376,673.3240343107009,27340.512135487283,308.0852214758523,[3.05238814],3,24,0.0009765762370079756,202,maxcut,12,7
