,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,rbm,7,2,0,15.330688983185729,0.23687924444675446,31.499101692570193,7.461483409687512,33.94842113794156,10.99238217725135,2,33.84677115153246,10.980200789429084,2,[0.78385044]
1,rbm,7,502,0,7832.0486860071915,0.007812500931322575,88609.51050180374,692.2618833193792,8180.460244008528,1490.1326201280508,36,3671.4210726672345,715.2057346399575,4,[6.91631712]
2,rbm,7,1002,0,15520.813561707402,0.0078125,175597.96030424698,1371.8590648769296,12053.429644648044,2718.2476423611506,47,4206.254161041738,1408.8566932772428,5,[5.96400121]
3,rbm,7,1502,0,23209.37721421135,0.0078125,262584.1282445662,2051.4385019106735,15277.917877587935,3796.148491172598,53,4891.155180339933,2085.7605034791995,4,[4.19997732]
4,rbm,7,2002,0,30897.890222319525,0.0078125,349569.72320895456,2731.0134625699575,18157.26577453962,4891.275732773109,59,6177.990365031683,2755.4074280753734,4,[8.17252706]
5,rbm,7,2502,0,38586.38289907645,0.0078125,436555.08815036155,3410.5866261746996,20811.66309873475,5898.277479621476,63,6492.785440418762,3448.3562893107787,5,[6.76815386]
6,rbm,7,3002,0,46274.865389631355,0.0078125,523540.337848048,4090.158889437875,23305.075443653714,6912.9789095452725,67,7729.786745271109,4114.623616224942,4,[8.67744245]
7,rbm,7,3502,0,53963.342051941356,0.0078125,610525.5216066707,4769.730637552115,25675.183588947035,7873.310094212451,70,8302.567658527054,4805.650696701393,5,[7.69404813]
8,rbm,7,4002,0,61651.81506828658,0.0078125,697510.6641159107,5449.302063405552,27946.89961460466,8837.722493158535,73,9259.719434992467,5475.501835405193,5,[12.27808407]
9,rbm,7,4502,0,69340.28565235142,0.0078125,784495.7791070393,6128.873274273745,30137.292889195003,9807.58590423768,76,9998.516963827686,6155.082771158291,5,[12.47158454]
10,rbm,7,5002,0,77028.75453293516,0.0078125,871480.8748254795,6808.444334574058,32259.3187697593,10783.770117968794,79,10749.71125049907,6834.989808718487,5,[12.45730941]
11,rbm,7,5502,0,84717.22217411133,0.0078125,958465.9565216237,7488.015285325185,34323.138669531436,11766.845703324554,82,10794.235642558244,7523.415737929124,4,[4.94079098]
12,rbm,7,6002,0,92405.68888541868,0.0078125,1045451.0276975031,8167.586153886743,36335.567205028485,12675.826807830264,84,12235.442003021883,8193.364025987534,5,[13.21028322]
13,rbm,7,6502,0,100094.15488124208,0.0078125,1132436.0907786055,8847.156959207856,38303.326579551715,13586.640912603136,86,12840.766609969414,8883.073023623643,5,[8.38444695]
14,rbm,7,7002,0,107782.62031476667,0.0078125,1219421.1474980232,9526.727714828306,40231.0685069229,14499.71916615558,88,19791.920860974686,9539.499144088853,3,[14.17240117]
15,rbm,7,7502,0,115471.08529836127,0.0078125,1306406.1991270643,10206.29843068019,42122.70981856839,15504.535264830643,91,13279.12110582324,10275.184439442193,7,[6.00669593]
16,rbm,7,8002,0,123159.54991632378,0.0078125,1393391.2466194504,10885.869114214456,43981.676914113574,16333.905327196291,92,15345.083482155795,10917.360060991412,11,[34.72754616]
17,rbm,7,8502,0,130848.01423313149,0.0078125,1480376.2907046587,11565.439771130146,45810.84315603444,17255.46399408422,94,14920.996700586726,11616.934548425223,6,[7.16221813]
18,rbm,7,9002,0,138536.47829894297,0.0078125,1567361.331950169,12245.010405860696,47612.78868227683,18180.22142066564,96,16745.457848679,12276.850577304604,11,[34.79168892]
19,rbm,7,9502,0,146224.94215336393,0.0078125,1654346.3708040686,12924.581021906786,49389.77620428397,19108.30143738473,98,17248.854969385487,12949.37091215115,4,[10.03910131]
20,rbm,7,10002,0,153913.40582808372,0.0078125,1741331.4076248815,13604.151622069387,51143.81770418693,20039.803062270228,100,17522.377291041805,13650.950666167888,11,[23.33819329]
0,rbm,7,2,1,16.606546865135712,0.2035142481327057,36.81136531796164,7.491637335423321,38.70863732789098,11.038179061086574,2,38.64096867892184,11.034169774710728,2,[0.84391422]
1,rbm,7,502,1,7832.049153500801,0.0078125,88609.52107242843,692.2618833783471,8097.440212700043,1518.0561509699367,37,3203.897100321875,726.6193182680154,5,[5.84902163]
2,rbm,7,1002,1,15520.813561707402,0.0078125,175597.96030424698,1371.8590648769296,11985.966877753246,2718.2476423611506,47,4270.707962921355,1395.5492359663515,4,[7.55603912]
3,rbm,7,1502,1,23209.37721421135,0.0078125,262584.1282445662,2051.4385019106735,15220.08550031519,3841.2219121401013,54,4746.355193191897,2088.242658722994,5,[6.47703292]
4,rbm,7,2002,1,30897.890222319525,0.0078125,349569.72320895456,2731.0134625699575,18106.294614493483,4891.275732773109,59,6058.890717709814,2755.748189912692,5,[11.89527759]
5,rbm,7,2502,1,38586.38289907645,0.0078125,436555.08815036155,3410.5866261746996,20767.009554057928,5898.277479621476,63,6637.328865507428,3434.5788316051767,4,[8.65759424]
6,rbm,7,3002,1,46274.865389631355,0.0078125,523540.337848048,4090.158889437875,23265.218459214022,6912.9789095452725,67,7071.441212767251,4126.371168694192,5,[7.43016949]
7,rbm,7,3502,1,53963.342051941356,0.0078125,610525.5216066707,4769.730637552115,25639.57697500488,7938.062472168493,71,7831.628871741162,4810.6173678668865,7,[11.95383023]
8,rbm,7,4002,1,61651.81506828658,0.0078125,697510.6641159107,5449.302063405552,27914.654905120984,8906.196942541881,74,8906.50123483836,5475.177136733258,5,[12.4609546]
9,rbm,7,4502,1,69340.28565235142,0.0078125,784495.7791070393,6128.873274273745,30108.421959452764,9879.579256146548,77,9024.256129601501,6164.281318509815,4,[4.78410806]
10,rbm,7,5002,1,77028.75453293516,0.0078125,871480.8748254795,6808.444334574058,32233.411791469753,10783.770117968794,79,10350.77995932355,6834.358644083322,5,[12.81926671]
