,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,rbm,10,2,0,16.432173472617475,0.20763583481311798,36.06150576342949,7.487660853807747,38.378245973946825,11.032137171290813,2,38.37824533033848,11.0321371402362,2,[1.00000071]
1,rbm,10,502,0,22185.277719396803,0.0009765625,709928.8870206977,693.2899287311501,53692.617857316414,2005.2738666941825,53,18441.460440932467,757.772826550269,6,[2.95776795]
2,rbm,10,1002,0,43932.57277098739,0.0009765625,1405842.3286715965,1372.892899093356,75407.25158947376,3785.0228389091335,73,26236.385179026252,1401.2312273227724,6,[13.1932001]
3,rbm,10,1502,0,65679.17719492475,0.0009765625,2101733.670237592,2052.4742873413984,92490.44071082042,5408.8505212713435,86,23049.458649723667,2107.287879963242,6,[5.47492096]
4,rbm,10,2002,0,87425.60728656873,0.0009765625,2797619.4331701994,2732.050227705273,107140.8188322906,7002.584861606742,97,27644.17073887093,2771.0111508341133,4,[3.8803928]
5,rbm,10,2502,0,109171.96737440853,0.0009765625,3493502.955981073,3411.6239804502666,120227.03963597152,8595.47959800323,107,29321.817337777982,3438.613464028642,5,[11.98894861]
6,rbm,10,3002,0,130918.29238476914,0.0009765625,4189385.3563126125,4091.1966370240357,132199.432064698,10102.945416546065,115,38782.35167263153,4101.572651441817,2,[8.20332027]
7,rbm,10,3502,0,152664.59732302322,0.0009765625,4885267.114336743,4770.768666344476,143325.34061182477,11643.853932274622,123,26920.257044430473,4826.360205396139,6,[6.17704046]
8,rbm,10,4002,0,174410.88970401374,0.0009765625,5581148.47052844,5450.340303250429,153779.7877391428,13061.165499953642,129,32079.03701075032,5477.874763656459,5,[12.52191782]
9,rbm,10,4502,0,196157.17370746506,0.0009765625,6277029.558638882,6129.911678358283,163683.66556484092,14579.956078942872,136,33005.57004647179,6157.451065827659,5,[12.72244829]
10,rbm,10,5002,0,217903.45184337973,0.0009765625,6972910.4589881515,6809.482870105617,173126.86518016405,16038.418415445183,142,32121.39705556893,6853.238561124324,7,[12.48957011]
11,rbm,10,5502,0,239649.7257101082,0.0009765625,7668791.222723463,7489.0539284408815,182175.4619094722,17424.815349054308,147,34071.35398848659,7514.989773740061,4,[9.59375629]
12,rbm,10,6002,0,261395.99637379343,0.0009765625,8364671.88396139,8168.624886681045,190882.39354696995,18824.056099932117,152,35782.96469702687,8195.921144964414,5,[13.35118886]
13,rbm,10,6502,0,283142.26457286166,0.0009765625,9060552.466331573,8848.195767901927,199288.70887443045,20236.873943789713,157,34493.2186489146,8892.073447171573,7,[12.87573155]
14,rbm,10,7002,0,304888.53083495557,0.0009765625,9756432.986718578,9527.766588592362,207428.43738757697,21663.79156428193,162,48783.38327226884,9538.760193384041,2,[8.91469238]
15,rbm,10,7502,0,326634.7955471351,0.0009765625,10452313.457508324,10207.337360847972,215328.93451631005,22999.020616846363,166,51920.759426308854,10220.176752199372,3,[15.37983584]
16,rbm,10,8002,0,348381.05899977346,0.0009765625,11148193.88799275,10886.90809374292,223013.97017888044,24342.467841449794,170,37847.35604977081,10953.223080655178,9,[11.76713746]
17,rbm,10,8502,0,370127.321414973,0.0009765625,11844074.285279136,11566.478794217906,230502.84897682827,25694.552437774288,174,56713.441256404745,11581.714799222751,6,[34.8349073]
18,rbm,10,9002,0,391873.58296551555,0.0009765625,12539954.654896498,12246.049467672361,237812.36119760617,27055.60397208543,178,57232.863358973824,12258.593851829599,3,[16.12891434]
19,rbm,10,9502,0,413619.8437878326,0.0009765625,13235835.001210643,12925.620118369769,244957.2222556902,28425.88221514922,182,57639.728523513244,12938.271623147088,3,[16.12538611]
20,rbm,10,10002,0,435366.1039910872,0.0009765625,13931715.32771479,13605.190749721474,251950.4165931207,29805.59197321985,186,39244.60787485854,13667.459658322507,8,[10.72056413]
0,rbm,10,2,1,17.417193965212117,0.18589769303798676,40.39626273972565,7.50957205067138,42.28394830254854,11.065438688554526,2,42.283948094961076,11.065438688554526,2,[1.]
1,rbm,10,502,1,17924.887711005176,0.0014950413024052978,463585.5050162296,693.0794771956815,35882.34867743376,1940.4265328839383,51,12133.059495674723,755.7744336559823,6,[3.08573727]
2,rbm,10,1002,1,38788.54705757679,0.001252529677003622,1095997.3390847852,1372.7691931206953,60381.130064124365,3615.028365100398,69,17177.110032105185,1425.9913645176387,6,[5.26373871]
3,rbm,10,1502,1,61233.08675442391,0.0011234496487304568,1826877.1606403568,2052.4045043951032,82543.11256833878,5206.089699087357,82,21152.479571651213,2091.6142271423805,5,[6.45728998]
4,rbm,10,2002,1,84121.8478831138,0.0010547451674938202,2590210.3358142665,2732.0118344926427,101709.6880718799,6715.3751146102895,92,27444.949384822718,2758.3600160151436,5,[11.89437914]
5,rbm,10,2502,1,106917.06717117495,0.0010181762045249343,3350700.1541649,3411.6031654687304,118047.76211281025,8277.239496584623,102,24359.387411660617,3448.7671454715296,4,[4.50140648]
6,rbm,10,3002,1,129458.04692757652,0.0009987119119614363,4096462.0493030082,4091.1854455368707,132132.63755933274,9757.276659119398,110,31404.883157350647,4118.392856151103,5,[12.18474784]
7,rbm,10,3502,1,151751.1589974585,0.0009883518796414137,4826988.01392405,4770.762676568409,144554.8132616229,11198.591043673947,117,32145.158675931172,4796.410562621477,4,[9.11089996]
8,rbm,10,4002,1,173853.1247916833,0.0009828375186771154,5545511.849039282,5450.33710550431,155776.25405506932,12666.670876373088,124,34654.93304068428,5477.564103358053,5,[12.68127363]
9,rbm,10,4502,1,195822.53723331526,0.0009799024555832148,6255632.83218677,6129.909973486796,166124.21772653778,14079.820927526505,130,31217.09788274943,6170.073633536639,5,[7.46076332]
10,rbm,10,5002,1,217705.35256365678,0.0009783402783796191,6960238.796542737,6809.481961798247,175817.62794928876,15513.069610026774,136,37372.68238563112,6836.819825922241,5,[13.01146114]
11,rbm,10,5502,1,239533.69226598722,0.0009775087237358093,7661367.374926409,7489.053444735481,185004.4604775979,16967.188207956868,142,30712.28845701203,7578.653706507839,8,[5.44973417]
12,rbm,10,6002,1,261328.61331532948,0.0009770661126822233,8360360.187634052,8168.624629154826,193784.80794061467,18347.68493250823,147,38767.42755393613,8194.345474207486,4,[9.80945343]
13,rbm,10,6502,1,283103.4013902791,0.0009768306044861674,9058065.533718536,8848.195630777596,202227.60352623143,19742.36796643669,152,31660.085581043662,8901.849677658634,5,[4.45646502]
14,rbm,10,7002,1,304866.2511215666,0.0009767052251845598,9755007.211909285,9527.766515584863,210382.7087994008,21151.690006152916,157,37281.4267282015,9589.865917855184,9,[12.61204234]
15,rbm,10,7502,1,326622.10128852027,0.0009766384027898312,10451501.080502605,10207.337322018258,218286.74577429824,22470.60192581073,161,45076.362077196725,10237.099299804542,7,[20.80677684]
16,rbm,10,8002,1,348373.8530621272,0.000976602896116674,11147732.733914971,10886.908073076009,225968.67625853693,23798.17248654324,165,58131.08215292728,10899.201558789615,3,[16.14685636]
