,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,rbm,4,2,0,286.7634918541776,0.13580909402201038,857.0775673499855,116.39892792839012,1473.5322684878631,169.33071950972806,2,1084.0388400417787,147.22233213153626,2,[51.40661438]
1,rbm,4,502,0,124385.46144707748,0.023015331792171374,950516.0663331082,21876.44264044606,1542165.207931078,25020.93677854313,2,143011.77885994848,24290.947645796983,2,[6.00499086]
2,rbm,4,1002,0,248050.9799308422,0.02300392978042466,1896347.1109817228,43623.435780334716,3078359.1804580046,49847.40974665313,2,222874.61793050272,48414.41906120816,2,[6.40944884]
3,rbm,4,1502,0,371716.4313295703,0.023000115203777566,2842178.0139435786,65370.42175034603,4614555.418690693,74673.85009309808,2,298356.4697112702,72507.30452015378,2,[7.00597898]
4,rbm,4,2002,0,495381.8658694822,0.022998205297002593,3788008.881335709,87117.40591982777,6150752.227840979,99500.28223534982,2,363728.6935817843,96649.20441381073,2,[7.00720987]
5,rbm,4,2502,0,619047.29365179,0.02299705851361317,4733839.7344761295,108864.38936781458,7686949.266084944,124326.71108803934,2,429780.2020137387,120764.72308110537,2,[7.23097396]
6,rbm,4,3002,0,742712.7180513648,0.022996293641297204,5679670.580484161,130611.37245465071,9223146.419076694,149153.1382937737,2,494243.8206403282,144880.96643883814,2,[7.41429]
7,rbm,4,3502,0,866378.1405165131,0.022995747132373474,6625501.422414039,152358.35533501403,10759343.637714008,173979.5645575709,2,556988.5042364957,169006.9994255905,2,[7.50959604]
8,rbm,4,4002,0,990043.5617719634,0.022995337156829675,7571332.261793887,174105.33808633225,12295540.897405019,198805.9902324081,2,632496.777865272,193061.4385255008,2,[8.00657498]
9,rbm,4,4502,0,1113708.9822207307,0.022995018231308784,8517163.099473532,195852.3207514243,13831738.18449537,223632.41551423253,2,688241.8941162038,217198.54322754123,2,[8.00692584]
10,rbm,4,5002,0,1237374.402104573,0.022994763055843186,9462993.935962353,217599.3033563352,15367935.490762357,248458.84052101726,2,745027.5872840874,241335.97016973412,2,[8.00705073]
11,rbm,4,5502,0,1361039.821577449,0.022994554252733963,10408824.771585068,239346.28591741403,16904132.81097878,273285.26532774925,2,802783.8959547962,265473.5971739827,2,[8.00721115]
12,rbm,4,6002,0,1484705.2407421158,0.022994380234193056,11354655.606558312,261093.2684455138,18440330.14167169,298111.6899842505,2,861448.5982173497,289611.36349710653,2,[8.00745857]
13,rbm,4,6502,0,1608370.659669651,0.022994232976441674,12300486.441031083,282840.2509486306,19976527.480424058,322938.11452518636,2,920967.6730198595,313749.3378140735,2,[8.00730349]
14,rbm,4,7002,0,1732036.0784107503,0.02299410674719847,13246317.275112506,304587.23343119613,21512724.825496133,347764.53897550364,2,980161.078991931,337856.879606102,2,[8.14354719]
15,rbm,4,7502,0,1855701.4970028682,0.022993997342407427,14192148.10887815,326334.2158985968,23048922.175652646,372590.9633529276,2,1039167.258629324,361977.97993471136,2,[8.21299527]
16,rbm,4,8002,0,1979366.9154736665,0.02299390160848247,15137978.942389484,348081.19835258333,24585119.52990182,397417.38767166575,2,1097813.8548382819,386109.7629751993,2,[8.23560937]
17,rbm,4,8502,0,2103032.3338447586,0.022993817133750035,16083809.775689887,369828.1807962344,26121316.887553785,422243.8119416223,2,1156872.0781538503,410213.30083224556,2,[8.36760997]
18,rbm,4,9002,0,2226697.75213271,0.02299374204218984,17029640.608816482,391575.1632303269,27657514.248034976,447070.2361710194,2,1214744.4900727142,434351.1469375028,2,[8.36387366]
19,rbm,4,9502,0,2350363.170350481,0.022993674852740384,17975471.441794645,413322.14565734647,29193711.6108745,471896.6603666006,2,1273029.7952453056,458468.5131184291,2,[8.4355538]
20,rbm,4,10002,0,2474028.588508858,0.022993614380403156,18921302.274646815,435069.12807827396,30729908.97575823,496723.08453288284,2,1331416.7386082557,482582.0515015684,2,[8.51699928]
0,rbm,4,2,1,336.52687421022836,0.10142732070434304,1164.3834205892533,118.10029062292615,1949.9531082288026,171.50954816528485,2,1471.1578881246419,149.21560237989397,2,[51.82089341]
1,rbm,4,502,1,124385.46144707748,0.023015331792171374,950516.0663331082,21876.44264044606,1542165.207931078,25020.93677854313,2,106059.18692996855,24277.710836031198,2,[6.25603685]
2,rbm,4,1002,1,248050.9799308422,0.02300392978042466,1896347.1109817228,43623.435780334716,3078359.1804580046,49847.40974665313,2,169140.79376917533,48366.65212156298,2,[7.01017745]
3,rbm,4,1502,1,371716.4313295703,0.023000115203777566,2842178.0139435786,65370.42175034603,4614555.418690693,74673.85009309808,2,229472.90014055703,72438.73309458964,2,[7.62690838]
4,rbm,4,2002,1,495381.8658694822,0.022998205297002593,3788008.881335709,87117.40591982777,6150752.227840979,99500.28223534982,2,289242.8163354911,96518.8008358481,2,[8.00910318]
5,rbm,4,2502,1,619047.29365179,0.02299705851361317,4733839.7344761295,108864.38936781458,7686949.266084944,124326.71108803934,2,346019.57045268646,120625.71418373579,2,[8.16489793]
6,rbm,4,3002,1,742712.7180513648,0.022996293641297204,5679670.580484161,130611.37245465071,9223146.419076694,149153.1382937737,2,403577.9296983336,144719.7427769053,2,[8.36855323]
7,rbm,4,3502,1,866378.1405165131,0.022995747132373474,6625501.422414039,152358.35533501403,10759343.637714008,173979.5645575709,2,460668.6666461933,168820.40362116776,2,[8.51737902]
8,rbm,4,4002,1,990043.5617719634,0.022995337156829675,7571332.261793887,174105.33808633225,12295540.897405019,198805.9902324081,2,529431.1111478963,192823.14895734398,2,[9.00837295]
