,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,7,2,0,15.538990956033047,0.23088614642620087,32.33879820085995,7.466580496651111,33.94980616521945,11.000120375186093,2,33.94980560109969,11.000120375186093,2,[1.]
1,heisenberg_fully_connected,7,502,0,5535.351591035862,0.015625,44282.812728286895,691.9189488794827,4757.945330082518,1292.8657162126058,29,2072.279286063458,725.7981413859236,5,[5.76920639]
2,heisenberg_fully_connected,7,1002,0,10972.114602328147,0.015625,87776.91681862518,1371.5143252910184,7208.314089696728,2340.6269642161756,37,2767.9318723720235,1420.0409206914082,6,[5.40216926]
3,heisenberg_fully_connected,7,1502,0,16408.745233885154,0.015625,131269.96187108124,2051.0931542356443,9311.766739813136,3304.835161217007,42,3642.276253702431,2088.806588491768,6,[8.67313203]
4,heisenberg_fully_connected,7,2002,0,21845.34247710306,0.015625,174762.73981682447,2730.6678096378823,11229.530322346856,4236.99166922225,46,4560.28815358324,2776.082867613184,10,[16.74241406]
5,heisenberg_fully_connected,7,2502,0,27281.926317589,0.015625,218255.410540712,3410.240789698625,13026.070646875687,5179.68579838193,50,4933.5028624519655,3460.194283283742,6,[6.05713353]
6,heisenberg_fully_connected,7,3002,0,32718.503443490525,0.015625,261748.0275479242,4089.8129304363156,14734.715299808928,6079.067245245388,53,5725.797473813657,4145.014210070378,8,[9.56458683]
7,heisenberg_fully_connected,7,3502,0,38155.076727619795,0.015625,305240.61382095836,4769.384590952474,16376.396365389963,6984.786150658667,56,6546.960789235985,4814.330039642041,7,[10.23509386]
8,heisenberg_fully_connected,7,4002,0,43591.64760850893,0.015625,348733.18086807145,5448.955951063616,17963.75593138188,7834.763644528783,58,7311.229589259885,5492.249616735846,9,[16.53201661]
9,heisenberg_fully_connected,7,4502,0,49028.2168861838,0.015625,392225.7350894704,6128.527110772975,19507.272869187622,8686.48363454664,60,7943.648213443733,6164.826474957054,5,[7.58695941]
10,heisenberg_fully_connected,7,5002,0,54464.78504103896,0.015625,435718.28032831167,6808.09813012987,21012.72540462233,9609.430358659823,63,8764.402825607742,6842.8689802170165,4,[4.80561469]
11,heisenberg_fully_connected,7,5502,0,59901.35237896815,0.015625,479210.8190317452,7487.669047371019,22486.035988315485,10469.205361376022,65,9379.671487010308,7523.6276966681435,5,[7.91254655]
12,heisenberg_fully_connected,7,6002,0,65337.91910400124,0.015625,522703.3528320099,8167.239888000155,23931.30517931549,11332.172607645323,67,10113.076036878498,8206.70035370984,8,[16.14768178]
13,heisenberg_fully_connected,7,6502,0,70774.48535744687,0.015625,566195.882859575,8846.810669680859,25351.800318858695,12122.171510380322,68,10923.949049706936,8909.233873471314,14,[22.37634377]
14,heisenberg_fully_connected,7,7002,0,76211.05124027396,0.015625,609688.4099221916,9526.381405034244,26749.63690883189,12989.79799408761,70,12020.700537901108,9559.78362626207,7,[16.27704]
15,heisenberg_fully_connected,7,7502,0,81647.61682654766,0.015625,653180.9346123813,10205.952103318457,28127.758982321317,13861.233841660624,72,12530.984309062267,10249.910129541737,15,[36.45772297]
16,heisenberg_fully_connected,7,8002,0,87084.18217183054,0.015625,696673.4573746443,10885.522771478818,29488.20181607971,14653.624461721069,73,12927.191283149994,10931.759038189024,11,[22.52074246]
17,heisenberg_fully_connected,7,8502,0,92520.74731862075,0.015625,740165.978548966,11565.093414827594,30831.400805238794,15530.667684516684,75,13565.031667586472,11621.957263544851,12,[20.41746206]
18,heisenberg_fully_connected,7,9002,0,97957.31229997863,0.015625,783658.498399829,12244.664037497329,32160.233472878743,16324.88333331009,76,14554.637729089649,12289.429113673239,15,[36.46702338]
19,heisenberg_fully_connected,7,9502,0,103393.87714200874,0.015625,827151.01713607,12924.234642751093,33474.35003853654,17207.874168890103,78,15111.946089648492,12962.056282569727,8,[17.89132308]
20,heisenberg_fully_connected,7,10002,0,108830.4418655979,0.015625,870643.5349247832,13603.805233199737,34776.01914966604,18004.335837361512,79,16149.858139593362,13638.335082068003,7,[16.27873692]
0,heisenberg_fully_connected,7,2,1,17.064956061166793,0.19325502216815948,38.8185920932854,7.501887875524611,40.11404030948208,11.053757325277672,2,40.11403990547106,11.053757249192397,2,[1.00000175]
1,heisenberg_fully_connected,7,502,1,5535.351591035862,0.015625,44282.812728286895,691.9189488794827,4742.613002019656,1292.8657162126058,29,1999.4667351949083,729.1846478903867,6,[7.21323411]
2,heisenberg_fully_connected,7,1002,1,10972.114602328147,0.015625,87776.91681862518,1371.5143252910184,7204.439204038739,2340.6269642161756,37,2642.6719007045353,1405.149369635074,4,[3.82977429]
3,heisenberg_fully_connected,7,1502,1,16408.745233885154,0.015625,131269.96187108124,2051.0931542356443,9311.83646876533,3304.835161217007,42,3620.7055647243615,2074.195228482514,4,[8.12689967]
4,heisenberg_fully_connected,7,2002,1,21845.34247710306,0.015625,174762.73981682447,2730.6678096378823,11231.124749291524,4236.99166922225,46,4377.437761233014,2753.6046358273834,4,[8.59539731]
5,heisenberg_fully_connected,7,2502,1,27281.926317589,0.015625,218255.410540712,3410.240789698625,13028.228804860984,5179.68579838193,50,4946.841765698991,3449.8503912995156,7,[11.53608112]
6,heisenberg_fully_connected,7,3002,1,32718.503443490525,0.015625,261748.0275479242,4089.8129304363156,14737.054542478396,6079.067245245388,53,5840.799803388261,4113.182572818946,4,[8.933359]
7,heisenberg_fully_connected,7,3502,1,38155.076727619795,0.015625,305240.61382095836,4769.384590952474,16378.715023413424,6984.786150658667,56,6567.799745605683,4794.350375758641,5,[12.41379676]
8,heisenberg_fully_connected,7,4002,1,43591.64760850893,0.015625,348733.18086807145,5448.955951063616,17965.922634079812,7834.763644528783,58,7119.083169366647,5481.889824165022,4,[5.14603688]
9,heisenberg_fully_connected,7,4502,1,49028.2168861838,0.015625,392225.7350894704,6128.527110772975,19509.24610871408,8686.48363454664,60,7710.763291662087,6163.895476213584,5,[7.88333325]
10,heisenberg_fully_connected,7,5002,1,54464.78504103896,0.015625,435718.28032831167,6808.09813012987,21014.558838462955,9609.430358659823,63,8389.660857854422,6843.694920127833,5,[7.92520796]
11,heisenberg_fully_connected,7,5502,1,59901.35237896815,0.015625,479210.8190317452,7487.669047371019,22487.681412613445,10469.205361376022,65,9239.938531727817,7526.772910459727,8,[16.1472694]
12,heisenberg_fully_connected,7,6002,1,65337.91910400124,0.015625,522703.3528320099,8167.239888000155,23932.778273127842,11332.172607645323,67,10176.455684216682,8190.438587847873,4,[9.95137734]
13,heisenberg_fully_connected,7,6502,1,70774.48535744687,0.015625,566195.882859575,8846.810669680859,25353.06616066985,12122.171510380322,68,10614.885579315378,8891.015111389295,10,[20.09214678]
14,heisenberg_fully_connected,7,7002,1,76211.05124027396,0.015625,609688.4099221916,9526.381405034244,26750.769677850716,12989.79799408761,70,11137.977989721616,9579.015054249492,8,[11.46568273]
15,heisenberg_fully_connected,7,7502,1,81647.61682654766,0.015625,653180.9346123813,10205.952103318457,28128.775294734754,13861.233841660624,72,11782.442092128236,10302.195666420657,10,[7.33918344]
16,heisenberg_fully_connected,7,8002,1,87084.18217183054,0.015625,696673.4573746443,10885.522771478818,29489.074309037438,14653.624461721069,73,12681.171074038906,10969.465242140897,12,[12.66483356]
17,heisenberg_fully_connected,7,8502,1,92520.74731862075,0.015625,740165.978548966,11565.093414827594,30832.187822892185,15530.667684516684,75,13194.611346219453,11603.489960663737,6,[10.82849276]
18,heisenberg_fully_connected,7,9002,1,97957.31229997863,0.015625,783658.498399829,12244.664037497329,32160.910757795315,16324.88333331009,76,14167.55168629583,12282.910433046676,8,[17.5565319]
19,heisenberg_fully_connected,7,9502,1,103393.87714200874,0.015625,827151.01713607,12924.234642751093,33474.96497002725,17207.874168890103,78,14443.525613869031,13009.723677068547,9,[7.32941122]
20,heisenberg_fully_connected,7,10002,1,108830.4418655979,0.015625,870643.5349247832,13603.805233199737,34776.55048110551,18004.335837361512,79,15155.801340560953,13668.21344784008,7,[6.78217316]
0,heisenberg_fully_connected,7,2,2,15.709917765545088,0.22613926231861115,33.03588351673492,7.470710328518,34.84772239811304,11.006391052179204,2,34.84772124881667,11.006391052179204,2,[1.]
1,heisenberg_fully_connected,7,502,2,5535.351591035862,0.015625,44282.812728286895,691.9189488794827,4731.084294608087,1292.8657162126058,29,1874.5279250523797,765.9866971265569,7,[2.78713591]
2,heisenberg_fully_connected,7,1002,2,10972.114602328147,0.015625,87776.91681862518,1371.5143252910184,7188.296340236155,2340.6269642161756,37,2734.141776776473,1419.0396221702933,6,[5.60508419]
3,heisenberg_fully_connected,7,1502,2,16408.745233885154,0.015625,131269.96187108124,2051.0931542356443,9296.162333161785,3304.835161217007,42,3526.6341859796403,2087.0278990851502,5,[6.48609137]
4,heisenberg_fully_connected,7,2002,2,21845.34247710306,0.015625,174762.73981682447,2730.6678096378823,11217.131316270516,4236.99166922225,46,4685.336999847574,2754.8229847735815,5,[11.90517243]
5,heisenberg_fully_connected,7,2502,2,27281.926317589,0.015625,218255.410540712,3410.240789698625,13015.876530716963,5179.68579838193,50,4831.008219019136,3491.2732556202263,8,[4.95645902]
6,heisenberg_fully_connected,7,3002,2,32718.503443490525,0.015625,261748.0275479242,4089.8129304363156,14726.472824892679,6079.067245245388,53,5668.771057558515,4147.258896491444,8,[9.03860567]
7,heisenberg_fully_connected,7,3502,2,38155.076727619795,0.015625,305240.61382095836,4769.384590952474,16369.604944946386,6984.786150658667,56,6408.704724063649,4805.734371990949,5,[7.29870329]
8,heisenberg_fully_connected,7,4002,2,43591.64760850893,0.015625,348733.18086807145,5448.955951063616,17958.335253485617,7834.763644528783,58,7007.887797667803,5552.881776657716,10,[5.8511837]
9,heisenberg_fully_connected,7,4502,2,49028.2168861838,0.015625,392225.7350894704,6128.527110772975,19502.740720051777,8752.493720205903,61,7639.878199537364,6192.47461612429,7,[6.13337287]
10,heisenberg_fully_connected,7,5002,2,54464.78504103896,0.015625,435718.28032831167,6808.09813012987,21008.961472931685,9609.430358659823,63,8616.099330718293,6849.95214733288,9,[17.68058516]
11,heisenberg_fully_connected,7,5502,2,59901.35237896815,0.015625,479210.8190317452,7487.669047371019,22482.929212377854,10469.205361376022,65,9198.449235646847,7536.671590991592,7,[9.63773598]
12,heisenberg_fully_connected,7,6002,2,65337.91910400124,0.015625,522703.3528320099,8167.239888000155,23928.71700531393,11332.172607645323,67,10479.105739318951,8193.01461467196,5,[12.8540414]
13,heisenberg_fully_connected,7,6502,2,70774.48535744687,0.015625,566195.882859575,8846.810669680859,25349.703580834845,12198.582397163578,69,10473.726079392396,8916.82580884754,9,[9.4607547]
14,heisenberg_fully_connected,7,7002,2,76211.05124027396,0.015625,609688.4099221916,9526.381405034244,26747.901764220675,12989.79799408761,70,11358.916150242712,9574.217390275473,7,[10.29664085]
15,heisenberg_fully_connected,7,7502,2,81647.61682654766,0.015625,653180.9346123813,10205.952103318457,28126.278596947202,13861.233841660624,72,14955.314171751521,10216.888439649194,2,[7.71081644]
16,heisenberg_fully_connected,7,8002,2,87084.18217183054,0.015625,696673.4573746443,10885.522771478818,29487.008191402056,14653.624461721069,73,13374.235174376656,10916.259357615867,11,[34.79667118]
17,heisenberg_fully_connected,7,8502,2,92520.74731862075,0.015625,740165.978548966,11565.093414827594,30830.368058208893,15530.667684516684,75,13442.997134291003,11607.461173258283,9,[18.57519369]
18,heisenberg_fully_connected,7,9002,2,97957.31229997863,0.015625,783658.498399829,12244.664037497329,32159.392147668954,16324.88333331009,76,14170.45334659374,12287.846428655364,10,[21.40492792]
19,heisenberg_fully_connected,7,9502,2,103393.87714200874,0.015625,827151.01713607,12924.234642751093,33473.612645433874,17207.874168890103,78,15413.594788407343,12953.39404577108,8,[24.11358326]
20,heisenberg_fully_connected,7,10002,2,108830.4418655979,0.015625,870643.5349247832,13603.805233199737,34775.412550804096,18004.335837361512,79,16112.009618799444,13632.104338159612,7,[20.66665991]
0,heisenberg_fully_connected,7,2,3,16.600122797194544,0.2036638706922531,36.78360616010265,7.491491608585911,38.39939959897524,11.037957629332219,2,38.370219533046104,11.038752272314618,2,[0.91979052]
1,heisenberg_fully_connected,7,502,3,5535.351591035862,0.015625,44282.812728286895,691.9189488794827,4694.849795301918,1319.6814592710812,30,1791.2762257053193,765.8520135276535,7,[2.80150812]
2,heisenberg_fully_connected,7,1002,3,10972.114602328147,0.015625,87776.91681862518,1371.5143252910184,7170.1334592410885,2340.6269642161756,37,2620.2115897015597,1433.3918682750273,7,[4.98682575]
3,heisenberg_fully_connected,7,1502,3,16408.745233885154,0.015625,131269.96187108124,2051.0931542356443,9285.990546972094,3304.835161217007,42,3747.4241807104004,2074.5947473343736,5,[11.76748982]
4,heisenberg_fully_connected,7,2002,3,21845.34247710306,0.015625,174762.73981682447,2730.6678096378823,11211.032865805084,4236.99166922225,46,4117.204787943052,2766.8557821165496,5,[6.73344332]
5,heisenberg_fully_connected,7,2502,3,27281.926317589,0.015625,218255.410540712,3410.240789698625,13011.878202285634,5179.68579838193,50,5034.657792596344,3433.968740605293,4,[8.51563774]
