,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,heisenberg_fully_connected,9,2,0,20.372844616304402,0.13800564408302307,54.84073271603274,7.568330640461014,54.4058292080826,11.154856558104168,2,54.40582889353053,11.154856556603573,2,[1.00000003]
1,heisenberg_fully_connected,9,502,0,11081.675063196044,0.00390625,177306.8010111367,692.6046914497527,14697.778239575118,1724.128047523871,44,5164.582235449705,727.62159845914,5,[5.87603498]
2,heisenberg_fully_connected,9,1002,0,21955.259845675344,0.00390625,351284.1575308055,1372.203740354709,21249.857466690155,3114.296133171365,57,6056.180430341025,1408.866384191792,5,[6.27683962]
3,heisenberg_fully_connected,9,1502,0,32828.540906324655,0.00390625,525256.6545011945,2051.783806645291,26569.433309260592,4407.667884551509,66,7805.905920697735,2076.196268525053,5,[11.86316819]
4,heisenberg_fully_connected,9,2002,0,43701.745331531005,0.00390625,699227.9253044961,2731.359083220688,31239.185717660228,5638.634179412891,73,8504.685818990833,2756.3918625396923,5,[12.03755155]
5,heisenberg_fully_connected,9,2502,0,54574.918988625526,0.00390625,873198.7038180084,3410.9324367890954,35488.7925904259,6837.515792632337,79,8458.460653207763,3447.871157921347,5,[7.25618097]
6,heisenberg_fully_connected,9,3002,0,65448.077229882605,0.00390625,1047169.2356781217,4090.504826867663,39437.38899347947,7992.7453676647065,84,10067.840618015432,4116.25267518394,5,[12.35985581]
7,heisenberg_fully_connected,9,3502,0,76321.22665038684,0.00390625,1221139.6264061895,4770.076665649178,43156.467238882055,9161.806011527427,89,10833.101496143094,4795.639509650584,5,[12.73145235]
8,heisenberg_fully_connected,9,4002,0,87194.37055279246,0.00390625,1395109.9288446794,5449.648159549529,46692.056197385784,10273.462392097028,93,11455.175759468159,5473.877745053906,4,[9.44093629]
9,heisenberg_fully_connected,9,4502,0,98067.51077393047,0.00390625,1569080.1723828875,6129.219423370654,50077.01447722697,11316.978630639931,96,11764.066851237334,6170.148338859396,7,[12.69571244]
10,heisenberg_fully_connected,9,5002,0,108940.64841681095,0.00390625,1743050.3746689751,6808.790526050684,53335.51601799173,12443.706085573232,100,11917.009077200157,6860.3176613124515,6,[6.89903111]
11,heisenberg_fully_connected,9,5502,0,119813.78418380185,0.00390625,1917020.5469408296,7488.361511487616,56485.3062728497,13497.20202949003,103,14098.453577550128,7516.291475826016,7,[20.47226146]
12,heisenberg_fully_connected,9,6002,0,130686.91854339062,0.00390625,2090990.69669425,8167.932408961914,59540.73035525614,14555.34124145853,106,19809.928214261654,8180.2011750995425,3,[14.92619521]
13,heisenberg_fully_connected,9,6502,0,141560.0518200523,0.00390625,2264960.8291208367,8847.503238753268,62513.006269805825,15618.777812104463,109,15695.32792634685,8876.125526457867,8,[24.62383384]
14,heisenberg_fully_connected,9,7002,0,152433.18424563692,0.00390625,2438930.9479301907,9527.074015352307,65411.4078534706,16594.632479100484,111,15958.116057119965,9551.718609250012,4,[9.99616788]
15,heisenberg_fully_connected,9,7502,0,163306.31599021913,0.00390625,2612901.055843506,10206.644749388695,68242.80222576756,17667.041485899386,114,16659.055986915748,10231.027583778314,4,[10.21745736]
16,heisenberg_fully_connected,9,8002,0,174179.44718138775,0.00390625,2786871.154902204,10886.215448836734,71014.65219093718,18745.94600517579,117,17737.52399314005,10913.878003590393,7,[21.61201794]
17,heisenberg_fully_connected,9,8502,0,185052.57791673273,0.00390625,2960841.2466677236,11565.786119795795,73731.19154303374,19729.796730883856,119,17797.907076975316,11608.869709888822,9,[19.15590771]
18,heisenberg_fully_connected,9,9002,0,195925.70827217225,0.00390625,3134811.332354756,12245.356767010766,76397.90018964789,20715.26586084508,121,18123.53556143974,12286.183359548182,7,[13.89009304]
