,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,rbm,12,2,0,780.8214961165318,0.021721446850742274,5850.537706944635,127.08214384966146,36038.296552149586,193.35948708675454,2,11003.548363707545,169.20470765856868,2,[53.42018899]
1,rbm,12,27,0,242633.17112174575,3.1569107783510526e-05,50251861.012100406,1586.406416612988,317029897.9746021,1897.370548841417,2,53496234.373357326,1836.3917624508076,2,[5.30860469]
2,rbm,12,52,0,512951.99286259594,2.5524002603347694e-05,118557456.73342367,3026.060834310187,753457267.1922487,3561.525621763312,2,89566592.29156989,3465.8864814401413,2,[5.24049997]
3,rbm,12,77,0,785434.3149518134,2.3647622244269e-05,188838122.3408039,4465.5725824323845,1203392503.6212285,5224.770433811984,2,112720695.36252876,5089.627389447799,2,[5.49710684]
4,rbm,12,102,0,1053272.201625524,2.294968820967983e-05,257220072.0930362,5903.120455806549,1641589798.2439237,6885.818448543338,2,135088937.09865597,6703.083076247983,2,[6.02968707]
5,rbm,12,127,0,1316598.041901356,2.2684124905976158e-05,323528335.0043513,7338.9571618612035,2066720972.6996732,8545.059520929186,2,142985791.8536727,8326.822485525374,2,[6.02541879]
6,rbm,12,152,0,1577236.9562414836,2.2579706890856687e-05,388570110.3861361,8773.799199066782,2483839635.683565,10203.261380331764,2,148586763.00091395,9949.893478878696,2,[6.02430736]
7,rbm,12,177,0,1836519.603173203,2.253615772689096e-05,452967288.5856571,10208.142260688504,2896873864.1647954,11860.941125848738,2,200223410.36231616,11603.380131166301,2,[5.0207636]
8,rbm,12,202,0,2095169.831300273,2.251611908708775e-05,517063018.646458,11642.252503372723,3307997173.5081825,13518.37471184257,2,158967711.43055487,13195.655729219261,2,[6.02067442]
9,rbm,12,227,0,2353538.7019520984,2.2505518742514448e-05,581024537.3189518,13076.258614492455,3718270151.0902805,15175.695749235289,2,167676242.4177071,14805.048789773373,2,[6.36748911]
10,rbm,12,252,0,2611785.8711366486,2.2498974123703915e-05,644928035.2484905,14510.219176706993,4128176184.607968,16832.965532228904,2,169068264.73154846,16435.460608059926,2,[6.17208928]
11,rbm,12,277,0,2869981.558132737,2.24943590977475e-05,708807038.563803,15944.160056465145,4537927922.76721,18490.211551011307,2,173600074.8436913,18048.532244055677,2,[6.39639178]
12,rbm,12,302,0,3128155.4842722923,2.249079602763339e-05,772675732.2786599,17378.092290181605,4947615229.363661,20147.445883599583,2,177029169.03740534,19670.173810100776,2,[6.41512716]
