,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,15.330688983185729,31.499101692570193,7.461483409687512,33.94842113794156,10.99238217725135,33.087439210144,7.837727600776828,[1000.],6,2,0.23687924444675446,2,rbm,7,0
1,432.2049295975599,4087.8017683751377,45.69720151637474,1558.8485674581204,104.33380478687477,1258.0123744800087,69.68397712147325,[1.93343741],4,8,0.011178918182849884,27,rbm,7,0
2,830.4887566906938,8606.631044912505,80.13723039717758,2362.829020390428,193.68359142312582,1715.389254377651,97.4980904229235,[2.70066831],3,12,0.009311103262007236,52,rbm,7,0
3,1240.560683358896,13463.75630895349,114.30619908594541,3032.621852045548,279.03777145359174,2030.9043872066754,133.01572052986162,[2.77110207],3,15,0.008489918895065784,77,rbm,7,0
4,1646.8115322113179,18276.76702953529,148.3844608973573,3576.7106718420723,369.0522310074696,2152.608294304111,177.36146146124716,[2.83139201],4,18,0.008118747733533382,102,rbm,7,0
5,2045.8188317579263,22943.39596278072,182.42176089210912,4027.4499978883377,448.50770338400133,2388.1852951970004,201.74892279892893,[3.19700568],3,20,0.007950948551297188,127,rbm,7,0
6,2438.967257485822,27483.88953575061,216.43811642271794,4418.210673545968,529.9613291298251,2845.7483652553256,241.6988216255635,[7.03269197],5,22,0.007875090464949608,152,rbm,7,0
7,2828.3197894437335,31940.99570372966,250.44281354150078,4770.150551814275,595.9266104323277,2805.5075454529033,287.8896552043891,[5.74847135],6,23,0.007840795442461967,177,rbm,7,0
8,3215.445900292415,36348.872057405155,284.4405273808481,5095.142903090471,680.5649822224742,2456.471313586554,341.6451224070892,[2.49589649],6,25,0.007825291715562344,202,rbm,7,0
9,3601.33433601125,40729.37633220391,318.4337735483265,5402.154099549952,747.7635866978965,2582.8777065393992,387.7882148455069,[2.63381301],7,26,0.007818282581865788,227,rbm,7,0
10,3986.555377982685,45095.18120712361,352.42399201651585,5694.7069377223925,835.8429162879424,3073.1709088205403,383.4501056798239,[5.86783385],5,28,0.007815114222466946,252,rbm,7,0
11,4371.4227394387435,49453.262180902486,386.4120570444722,5975.584751133575,904.5923108926867,3147.5253540538088,408.958970068176,[6.22289071],4,29,0.007813681848347187,277,rbm,7,0
12,4756.103690673458,53807.32986498226,420.3985288472582,6246.967298161589,973.7588616117695,3069.274126124022,461.2927129489046,[5.74365753],6,30,0.00781303457915783,302,rbm,7,0
13,5140.686320888071,58159.32868554941,454.38378411564867,6510.063350925623,1043.3926349287788,3155.157048602505,487.2153818055067,[5.71031174],5,31,0.007812741212546825,327,rbm,7,0
14,5525.215639288025,62510.24320805804,488.3680864754288,6765.827143385673,1113.530782615931,3220.3089282400074,537.0028012097919,[6.18177605],7,32,0.00781260896474123,352,rbm,7,0
15,5909.715373133165,66860.58582825342,522.3516270281954,7015.045765334802,1184.2011473593975,3026.6637271475643,571.6354200082394,[4.36335783],6,33,0.007812549360096455,377,rbm,7,0
16,6294.197901765451,71210.61842796192,556.3345481498084,7258.385006033415,1255.4247187474014,3723.9311025084708,582.2806184485603,[11.5889539],6,34,0.00781252235174179,402,rbm,7,0
17,6678.669610119682,75560.47158863278,590.3169583690959,7495.854474273358,1301.191668024273,3510.945439928732,613.1536920078763,[6.73087864],4,34,0.00781251024454832,427,rbm,7,0
18,7063.134141909796,79910.21695569735,624.2989420773306,7728.375159587698,1372.8727346390392,3154.360488891639,688.8133125350448,[3.95358096],7,35,0.007812504656612873,452,rbm,7,0
19,7447.593545769325,84259.89235119315,658.2805659399762,7956.463594975336,1445.159120512613,3834.0509254949416,684.7432910575501,[11.68247341],6,36,0.00781250186264515,477,rbm,7,0
20,7832.0486860071915,88609.51050180374,692.2618833193792,8180.460244008528,1490.1326201280508,3074.4302244212217,739.0721402950907,[3.12947781],5,36,0.007812500931322575,502,rbm,7,0
0,16.606546865135712,36.81136531796164,7.491637335423321,38.70863732789098,11.038179061086574,38.70863713941724,11.038179059579747,[1.00000003],2,2,0.2035142481327057,2,rbm,7,1
1,505.2610451898561,5570.862989790682,45.825704967829026,2046.5193188485641,104.81142986818469,1698.9041952083319,86.38591468480013,[1.62373142],6,8,0.008225961588323116,27,rbm,7,1
2,906.2791497795273,10239.184376626283,80.21555888768236,2710.824472983819,204.51326297567363,1894.2694023292788,126.98601034944019,[1.98670694],6,13,0.007834174670279026,52,rbm,7,1
3,1293.5625226761274,14633.81967481243,114.34499243914418,3187.4773610077,291.5689896184745,1998.082657046346,142.15578386622866,[2.74866998],4,16,0.00781374890357256,77,rbm,7,1
4,1678.9772832971564,18995.37124728294,148.4027177532063,3606.052876789401,383.09618231027997,2162.16748304675,167.3376029857104,[3.07315618],3,19,0.00781257264316082,102,rbm,7,1
5,2063.961327973581,23351.049858716447,182.43018575802162,3988.5214741161285,463.8586610706634,2727.276777413562,191.09250528691567,[4.44431725],2,21,0.007812504656612873,127,rbm,7,1
6,2448.7613478128865,27704.572072736035,216.44196931825027,4344.9401783678595,546.5412561821836,2189.3075224174304,271.72278082959104,[2.41217397],6,23,0.0078125,152,rbm,7,1
7,2833.4568330078278,32056.904653107107,250.44456760239927,4680.951906711349,631.285150898761,2749.185470471637,275.8945798186602,[7.23823729],5,25,0.0078125,177,rbm,7,1
8,3218.0862253418977,36408.48947811642,284.4413240477845,4999.723904596279,699.3044930446674,2339.3300648840564,315.85288931831394,[3.06009863],4,26,0.0078125,202,rbm,7,1
9,3602.670978191411,40759.56926500991,318.4341348828899,5304.864181592068,787.2425731249334,2399.013926486105,350.1832520395093,[3.10407406],4,28,0.0078125,227,rbm,7,1
10,3987.22416650707,45110.29193996847,352.42415578100366,5597.310283653809,856.5440748038809,3267.2594669048026,361.56076423304705,[5.08912053],2,29,0.0078125,252,rbm,7,1
11,4371.75421317379,49460.752797056746,386.41213122700583,5879.465272057995,926.1559511766976,3243.3544423705907,415.7089656722058,[11.93725983],7,30,0.0078125,277,rbm,7,1
12,4756.266789024567,53811.0159944262,420.39856245645467,6152.435761131448,996.1514449477636,2923.365389362371,452.61377654619923,[5.77667145],5,31,0.0078125,302,rbm,7,1
13,5140.765851958001,58161.12631058787,454.3837993014677,6417.200467815492,1066.5847039252317,3026.213983519866,501.3591536883989,[6.41781028],7,32,0.0078125,327,rbm,7,1
14,5525.254248292463,62511.1159479581,488.36809334342263,6674.616613452092,1137.496306149582,2609.575624309642,534.0523575003431,[2.99767002],5,33,0.0078125,352,rbm,7,1
15,5909.734077401452,66861.00865823668,522.351630142474,6925.432737845243,1208.9169667005135,2807.947043030405,566.0954996180463,[3.40840832],5,34,0.0078125,377,rbm,7,1
16,6294.206921650444,71210.82234384534,556.3345495612917,7170.2874274698515,1255.4247422891308,3165.41572855467,579.4810310480461,[6.51664296],4,34,0.0078125,402,rbm,7,1
17,6678.67399632015,75560.5707541158,590.3169590165297,7409.139651026869,1327.2173647122322,2738.062153217114,650.6287543842018,[2.85232626],6,35,0.0078125,427,rbm,7,1
18,7063.136250219286,79910.26462359329,624.2989423718226,7643.050778516684,1399.5910131126147,3904.962127408916,633.7236862024718,[5.70897777],2,36,0.0078125,452,rbm,7,1
19,7447.594434925152,84259.91245540431,658.2805660578462,7872.479106602047,1472.5546361910679,2863.342269931104,717.7333095047474,[3.06897691],6,37,0.0078125,477,rbm,7,1
20,7832.049153500801,88609.52107242843,692.2618833783471,8097.440212700043,1518.0561509699367,2943.2583171131637,751.3284055788005,[3.16864362],6,37,0.0078125,502,rbm,7,1
0,16.164250020524126,34.9240400047352,7.481464878936914,37.095670830390716,11.022724499012835,36.679831952693995,7.857592491652766,[1000.],6,2,0.2142210602760315,2,rbm,7,2
1,494.25048013231344,5332.8174346393835,45.8075942229478,1969.7085795652115,104.74415849350953,1600.4986693980286,61.37302361137304,[2.35056085],3,8,0.008589754812419415,27,rbm,7,2
2,902.3029460655773,10150.033630102886,80.21161664568471,2699.8561085055144,204.49134947727495,2118.1319921512054,110.1173176839005,[3.62789996],5,13,0.007902596145868301,52,rbm,7,2
3,1292.7877235482276,14616.365629594035,114.34443694902484,3194.487864482963,291.5651696661035,2438.090166704711,122.71782750467469,[3.91066687],2,16,0.007823041640222073,77,rbm,7,2
4,1678.8518071564283,18992.541192477405,148.40264721967685,3615.432976803563,383.0956091574479,2458.469564667699,169.37984618122152,[5.29964761],4,19,0.007813733071088791,102,rbm,7,2
5,2063.9427779533953,23350.631219403804,182.43017718194008,3997.178095217017,463.85858279525917,2160.7002915849266,236.7449682734714,[2.31186089],6,21,0.007812644354999065,127,rbm,7,2
6,2448.758708859615,27704.51249268666,216.44196828219677,4353.0090791931925,546.541245731402,2388.8978976203025,266.07325452383986,[3.19109063],6,23,0.007812516763806343,152,rbm,7,2
7,2833.456493924791,32056.89699534078,250.4445674867235,4688.666973534209,631.2851496248734,2355.8953596311953,333.99763788041525,[2.18877791],8,25,0.00781250186264515,177,rbm,7,2
8,3218.0862253418977,36408.48947811642,284.4413240477845,5006.851608932881,699.3044930446674,3096.397489351798,293.32053688227074,[4.96396492],2,26,0.0078125,202,rbm,7,2
9,3602.670978191411,40759.56926500991,318.4341348828899,5311.757873999229,767.4467507464233,2546.7813444744024,360.2981006322101,[3.22029468],5,27,0.0078125,227,rbm,7,2
10,3987.22416650707,45110.29193996847,352.42415578100366,5604.112380215234,856.5440748038809,2638.0887370803484,405.4614200527649,[3.30757369],6,29,0.0078125,252,rbm,7,2
11,4371.75421317379,49460.752797056746,386.41213122700583,5886.090338404646,926.1559511766976,2612.674067253467,461.6869679597488,[2.24660611],7,30,0.0078125,277,rbm,7,2
12,4756.266789024567,53811.0159944262,420.39856245645467,6158.94933499226,996.1514449477636,2742.297442119751,454.07112018891337,[2.93352597],4,31,0.0078125,302,rbm,7,2
13,5140.765851958001,58161.12631058787,454.3837993014677,6423.646100055479,1066.5847039252317,2826.774370723404,501.4228120616672,[4.58874069],6,32,0.0078125,327,rbm,7,2
14,5525.254248292463,62511.1159479581,488.36809334342263,6681.023738289739,1137.496306149582,3788.0394380317102,497.2479650105074,[5.77307274],2,33,0.0078125,352,rbm,7,2
