,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,16.43217409349502,36.061508419979205,7.4876608680443155,38.37824802237734,11.032137192920567,38.248468599348094,11.025865771028375,[0.82403227],2,2,0.2076358199119568,2,rbm,10,0
1,1328.2437600934777,37847.354076355245,46.61439430265076,13316.461367490494,115.93504190664692,10938.659030310248,71.66033731509907,[2.01666814],4,9,0.001231642090715468,27,rbm,10,0
2,2513.9937695184303,77905.35345317822,81.12619214257155,19352.180385882057,220.22251815741927,14319.01153576924,99.87405190597836,[2.60700977],3,14,0.0010413429699838161,52,rbm,10,0
3,3657.066309633402,115988.78989834017,115.30540153731752,23328.259045517963,323.33583630950216,15195.676655716747,146.4677553231554,[2.36757186],4,18,0.0009941081516444683,77,rbm,10,0
4,4768.7305492235455,152228.99197192263,149.38541441102262,26333.508132419654,433.9266571109545,19368.289837758217,158.32997189048595,[4.2898143],2,22,0.0009813203942030668,102,rbm,10,0
5,5865.719824793386,187579.16082457814,183.42479469321685,28865.127190537063,535.8377452562253,17063.139829412565,203.96315570427078,[3.22313812],3,25,0.000977852731011808,127,rbm,10,0
6,6956.963328844934,222582.9495603361,217.44405334952873,31142.053801268703,641.9561372881127,17469.403438375808,238.25554379517203,[3.34891354],3,28,0.0009769124444574118,152,rbm,10,0
7,8046.069375659214,257461.71340497312,251.45188207494675,33246.60694357992,733.6406146721072,21257.09260226569,260.83989884412193,[4.80656496],2,30,0.000976657378487289,177,rbm,10,0
8,9134.361387316936,292295.71411723265,285.4525534392277,35224.2596423295,846.8669514306142,21724.16571253153,294.92266140184097,[4.94420022],2,33,0.0009765882277861238,202,rbm,10,0
9,10222.312985640268,327112.8456958823,319.44842323171736,37097.00684590694,943.2494397190892,20047.985562799066,350.95131556547994,[3.64936546],4,35,0.0009765694849193096,227,rbm,10,0
10,11310.098218342835,361922.7978306585,353.4409063902462,38883.18349785108,1041.4884075669963,22560.4093503095,362.96339695444425,[5.23151159],2,37,0.0009765643626451492,252,rbm,10,0
11,12397.786112296628,396729.06100592436,387.4309083799633,40593.92700280288,1141.6143693160818,23046.291145061405,397.2451835823435,[5.16602162],2,39,0.0009765629656612873,277,rbm,10,0
12,13485.408388290434,431533.042703921,421.41903725260585,42238.62933441825,1243.6417379459565,21379.00101033895,455.7999618174083,[5.7541996],5,41,0.0009765626164153218,302,rbm,10,0
13,14572.98294723114,466335.45431139646,455.4057171009731,43825.23344199605,1347.5746167013058,17535.64041128634,518.7587942900487,[2.68634465],6,43,0.0009765625,327,rbm,10,0
14,15660.520090130334,501136.6428841707,489.39125281657294,45358.379135867726,1427.6799358477406,17818.422288330134,569.2304536928406,[2.4815995],7,44,0.0009765625,352,rbm,10,0
15,16748.027820271996,535936.8902487039,523.3758693834999,46843.774552441035,1534.5143287237197,17891.663879452048,572.5577857427893,[2.98127181],5,46,0.0009765625,377,rbm,10,0
16,17835.5115645671,570736.3700661472,557.3597363927219,48287.34947600537,1615.890436730032,23684.025735896175,580.4815889926372,[7.14065924],4,47,0.0009765625,402,rbm,10,0
17,18922.975492192018,605535.2157501446,591.3429841310005,49689.79175764101,1725.661803619421,18627.987755618382,626.6634337114194,[3.4162522],4,49,0.0009765625,427,rbm,10,0
18,20010.422858998743,640333.5314879598,625.3257143437107,51057.02333568712,1808.4020099123743,24215.81824972197,653.2825719737518,[11.67059363],6,50,0.0009765625,452,rbm,10,0
19,21097.856244627685,675131.3998280859,659.3080076446151,52390.85320897987,1921.1133112949071,18235.606028573267,724.28558798002,[2.84932112],6,52,0.0009765625,477,rbm,10,0
20,22185.277719396803,709928.8870206977,693.2899287311501,53692.617863143285,2005.2738666941825,20208.15952275606,746.243743250641,[4.6063645],6,53,0.0009765625,502,rbm,10,0
0,17.417193965212117,40.39626273972565,7.50957205067138,42.28394830254854,11.065438688554526,42.2839480934145,11.065438688554526,[1.],2,2,0.18589769303798676,2,rbm,10,1
1,1057.7299405243964,24096.549865728597,46.42957740074442,8341.99452397905,115.20983707525365,7176.5156559698535,86.79819248832962,[1.91903074],6,9,0.00192681432235986,27,rbm,10,1
2,1859.3443406608073,42756.059937758284,80.85781014855209,10529.546732760784,218.69039014213794,7427.267923844935,129.77289852707813,[1.91339939],6,14,0.001891142688691616,52,rbm,10,1
3,2664.8469167918506,61744.101811886845,115.01356213052699,12380.143208793848,321.23729385387196,8665.98220988129,160.1796438769368,[3.17137785],6,18,0.0018627457320690155,77,rbm,10,1
4,3480.16953220963,81237.02609276724,149.08940609285204,14067.022456016177,431.3816697645401,8490.836706288183,168.70191997558115,[3.13675142],3,22,0.0018352395854890347,102,rbm,10,1
5,4306.17763242287,101256.33987603983,183.13091135508134,15652.627846289639,532.9689004414308,8364.601225210328,227.050602890113,[2.50178374],5,25,0.0018085871124640107,127,rbm,10,1
6,5143.06662138921,121807.90665474936,217.15449348473385,17169.20691401802,638.8049769606332,10834.574128702705,226.1719302334617,[4.72976825],2,28,0.001782761886715889,152,rbm,10,1
7,5990.82104408201,142892.43096942818,251.16751488323771,18633.706032969545,730.2877551278514,11169.03395233144,282.30166259885016,[5.70612126],5,30,0.0017577384132891893,177,rbm,10,1
8,6849.340039285538,164508.3240888856,285.17376998146415,20061.140090544355,823.5572904165891,11347.787597554732,307.5210927228885,[6.24131057],4,32,0.0017334914300590754,202,rbm,10,1
9,7718.479071098089,186652.59522203568,319.1754130185593,21458.081895935702,939.5094450894378,12077.058547238064,328.40276382788795,[5.1795478],2,35,0.0017099971882998943,227,rbm,10,1
10,8598.070519861338,209321.3749741202,353.1737581680259,22830.868186784883,1015.7552462599467,11613.902130905837,394.8769823903175,[5.71531647],6,36,0.0016872321721166372,252,rbm,10,1
11,9487.93115512059,232510.05594313898,387.1696526808407,24184.050986531434,1114.751407116451,10100.848311493026,420.98222487864626,[3.20141918],4,38,0.0016651737969368696,277,rbm,10,1
12,10387.86790246576,256213.45779716928,421.16366754045885,25521.83703461315,1215.6943792271186,10201.790751781655,497.9467875439913,[2.51331946],7,40,0.0016437999438494444,302,rbm,10,1
13,11297.678430554985,280425.7911759569,455.1562015212055,26847.53155831109,1318.5830494098486,12407.43582145596,495.65413522766426,[6.41141594],6,42,0.0016230896580964327,327,rbm,10,1
14,12217.156026276065,305140.8595445026,489.147541870266,28160.5809067527,1397.861197157022,12712.271228364667,523.7129291677663,[5.78302831],5,43,0.0016030221013352275,352,rbm,10,1
15,13146.08773301747,330351.9444289025,523.1379006500326,29465.758761068577,1477.4129564350176,14271.331751323041,532.5751232292081,[5.78568395],2,44,0.0015835774829611182,377,rbm,10,1
16,14084.25761581201,356051.9533614589,557.127438048851,30761.34928756326,1584.329190223105,13876.28482085738,583.3395219415872,[8.93534913],5,46,0.0015647363616153598,402,rbm,10,1
17,15031.446151694381,382233.3812706056,591.1162773387612,32050.452554780128,1665.278714032763,11268.817725218842,639.7813459634522,[3.07450064],5,47,0.001546479994431138,427,rbm,10,1
18,15987.42995168243,408888.29043601867,625.1045149456231,33333.67932962541,1746.6007022153074,13930.772794503828,676.2788581031292,[6.52159731],7,48,0.0015287904534488916,452,rbm,10,1
19,16951.985667049634,436008.50686606753,659.0922276297011,34610.7957517207,1857.6121210025556,11994.14622402468,693.9759339302818,[3.51278714],4,50,0.001511649927124381,477,rbm,10,1
20,17924.887711005176,463585.5050162296,693.0794771956815,35882.34869637203,1940.4265328839383,11916.53337010284,742.2069252133674,[3.15510796],5,51,0.0014950413024052978,502,rbm,10,1
0,17.289994311454798,39.82299647026566,7.506815905060021,41.760943088838594,11.061248510720661,41.76094246294607,11.061248510720661,[1.],2,2,0.18850454688072205,2,rbm,10,2
