,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
7,1412.9197196206267,7992.680920127525,249.77127875398514,1525.622541012726,486.1789701461674,874.8322775840384,292.7061025139079,[5.89771534],7,17,0.03125,177,rbm,5,1
8,1605.220909122327,9080.500721142658,283.76564753570807,1649.8094402632712,545.7758334402323,803.2576504117378,313.29748564041273,[3.18042554],4,18,0.03125,202,rbm,5,1
9,1797.5026780725523,10168.210662928652,317.75658321652037,1768.9274685980959,587.3912194284264,844.6761585831332,347.5271932362127,[3.24360907],4,18,0.03125,227,rbm,5,1
10,1989.7707209940643,11255.84295857079,351.7450924553372,1884.5416872689384,647.3588519316627,886.7939819813664,381.63916750388455,[3.32072253],4,19,0.03125,252,rbm,5,1
11,2182.028704282095,12343.418348332523,385.73182338539135,1996.8895338717937,687.9251438147485,1054.1961929202084,438.8629971545672,[6.18749748],8,19,0.03125,277,rbm,5,1
12,2374.2790952960954,13430.950789706641,419.71721217833255,2106.0954677660893,748.5331630849801,1003.3204557755026,471.0628698908791,[3.42965603],6,20,0.03125,302,rbm,5,1
13,2566.5236154731765,14518.450020611988,453.70156314412463,2213.016213256708,788.3988527716201,1200.2262740220563,462.6434597352361,[5.28743742],2,20,0.03125,327,rbm,5,1
14,2758.763502402404,15605.923041909522,487.68509505967256,2317.3207703677945,849.777622436589,1196.4437901569875,511.9901885173926,[11.5944946],6,21,0.03125,352,rbm,5,1
15,2950.9996686597024,16693.375015908245,521.6679692471326,2419.7621045655214,889.1525143729315,1139.6639813893703,553.4401612527565,[5.78905565],5,21,0.03125,377,rbm,5,1
16,3143.2328019277625,17780.809832728904,555.6503072727783,2520.258131455411,951.3682192625339,1159.1413489875563,615.0467614774707,[4.15991575],7,22,0.03125,402,rbm,5,1
17,3335.4634302535223,18868.23047945607,589.6322024830022,2618.9152518727938,990.3877290722857,1388.1400102285806,598.4683703040668,[5.76746958],2,22,0.03125,427,rbm,5,1
18,3527.6919658289785,19955.639287799786,623.6137277437433,2716.4229962022278,1053.4741885514136,1248.4129005947277,655.9214767230746,[5.86809011],5,23,0.03125,452,rbm,5,1
19,3719.918735112689,21043.038104488536,657.5949407652668,2811.8242229544967,1092.2304590160145,1327.029798092209,700.7713826339807,[7.45260322],7,23,0.03125,477,rbm,5,1
20,3912.144000018108,22130.428411128552,691.5758878477673,2906.2780903507078,1130.668377889104,1371.5448661846247,713.1723788458075,[7.05615535],4,23,0.03125,502,rbm,5,1
0,15.591148620853213,32.550741646926845,7.467845677810628,34.67668658546312,11.00204131974739,34.676686398011704,11.00204131974739,[1.],2,2,0.2294216752052307,2,rbm,5,2
1,256.0155282200624,1448.0332433170984,45.26412013832778,589.5117029813132,94.85185986470165,472.0421461681947,76.30068790556125,[1.82825548],5,7,0.03125903382897377,27,rbm,5,2
2,450.208363180665,2546.762940616658,79.58635138170183,786.9757739042959,170.3584781249731,523.0784344914641,105.63940284886422,[2.33606399],4,10,0.0312500037252903,52,rbm,5,2
3,643.1601121536323,3638.263013540271,113.69571917313347,958.2386136617384,239.00568252623327,594.5728787757587,130.9464206300596,[3.04050028],3,12,0.03125,77,rbm,5,2
4,835.7619274997044,4727.7834111406455,147.74323159814517,1113.6265476749243,309.80543609415736,645.4145376817892,165.73845936568844,[3.11302496],3,14,0.03125,102,rbm,5,2
5,1028.2145286583188,5816.459725830617,181.76436643220677,1258.1898061625334,368.3809591075899,720.1422672054687,215.5178947478465,[3.81299864],5,15,0.03125,127,rbm,5,2
6,1220.5897594538997,6904.698367653676,215.77182398917736,1394.4213262555927,427.0926104663685,815.05933356754,235.80901753128785,[5.96472022],4,16,0.03125,152,rbm,5,2
7,1412.9197196206267,7992.680920127525,249.77127875398514,1524.0635293127586,486.1789701461674,783.5790080637264,315.8529291519899,[2.40816991],7,17,0.03125,177,rbm,5,2
8,1605.220909122327,9080.500721142658,283.76564753570807,1648.457624975518,545.7758334402323,802.3880264334891,313.54151583938943,[3.11883779],4,18,0.03125,202,rbm,5,2
9,1797.5026780725523,10168.210662928652,317.75658321652037,1767.915904029183,587.3912194284264,960.4517727259708,359.03858491812514,[6.71297241],7,18,0.03125,227,rbm,5,2
10,1989.7707209940643,11255.84295857079,351.7450924553372,1883.6475007589036,647.3588519316627,960.4875635338628,389.6125570381782,[5.79700335],6,19,0.03125,252,rbm,5,2
11,2182.028704282095,12343.418348332523,385.73182338539135,1996.221616975998,687.9251438147485,1082.6746577453805,394.53856644281717,[5.16323588],2,19,0.03125,277,rbm,5,2
12,2374.2790952960954,13430.950789706641,419.71721217833255,2105.4920155216896,748.5331630849801,1124.4963479062308,448.0774257774978,[11.98896803],7,20,0.03125,302,rbm,5,2
13,2566.5236154731765,14518.450020611988,453.70156314412463,2212.5635999816927,788.3988527716201,1011.5511792625898,483.9525872384921,[3.49157925],4,20,0.03125,327,rbm,5,2
14,2758.763502402404,15605.923041909522,487.68509505967256,2316.903171647597,849.777622436589,1264.034985480986,496.1789974309673,[5.7735406],2,21,0.03125,352,rbm,5,2
15,2950.9996686597024,16693.375015908245,521.6679692471326,2419.4467783096075,889.1525143729315,1122.818272052098,582.1921954078209,[3.93242464],7,21,0.03125,377,rbm,5,2
16,3143.2328019277625,17780.809832728904,555.6503072727783,2519.9616283346304,951.3682192625339,1112.5586262825757,613.6670286185159,[2.76069024],6,22,0.03125,402,rbm,5,2
17,3335.4634302535223,18868.23047945607,589.6322024830022,2618.6895475886136,990.3877290722857,1198.7223275465071,648.8430730101529,[4.25499664],7,22,0.03125,427,rbm,5,2
18,3527.6919658289785,19955.639287799786,623.6137277437433,2716.2071697482556,1053.4741885514136,1305.130155046087,644.8286426160033,[7.07953726],4,23,0.03125,452,rbm,5,2
19,3719.918735112689,21043.038104488536,657.5949407652668,2811.6585532337913,1092.2304590160145,1416.8704315327263,666.6184506218528,[5.76365002],2,23,0.03125,477,rbm,5,2
20,3912.144000018108,22130.428411128552,691.5758878477673,2906.1512094061663,1130.668377889104,1283.3034548283886,734.3721255060692,[3.49101692],5,23,0.03125,502,rbm,5,2
0,13.82059686643818,25.73469943950803,7.422231535813589,28.442325129902283,10.932834036883195,28.442324136953182,10.932834023829503,[1.0000003],2,2,0.2884133756160736,2,rbm,5,3
1,253.54232334640105,1420.444251778125,45.25605960770376,613.2327531533184,94.82367906049053,496.3047396338515,68.60308921114341,[1.92756797],4,7,0.03186049684882164,27,rbm,5,3
2,450.1341204308515,2545.92780852519,79.58620260070566,817.1792124815106,170.35774127818928,605.1397249939163,112.47107806954287,[2.66352268],5,10,0.03126019611954689,52,rbm,5,3
3,643.1581022637708,3638.240367390458,113.6957162630321,983.7629845324858,239.00566480981374,773.9289453566957,122.03613175768243,[3.65699837],2,12,0.03125019371509552,77,rbm,5,3
4,835.7618773630586,4727.782845727139,147.74323154133666,1135.0137873436042,296.4805994417144,683.175965250168,176.3441844709003,[2.62503797],4,13,0.0312500037252903,102,rbm,5,3
5,1028.2145286583188,5816.459725830617,181.76436643220677,1276.5709138583134,353.8167781830196,764.6820060791605,229.75558315541565,[2.9047135],6,14,0.03125,127,rbm,5,3
6,1220.5897594538997,6904.698367653676,215.77182398917736,1410.2290117246216,411.4121185156049,975.2044109631158,241.86754121125105,[11.50569795],7,15,0.03125,152,rbm,5,3
7,1412.9197196206267,7992.680920127525,249.77127875398514,1537.5746133477394,469.4714207013954,908.9149412948415,285.7147013627945,[5.73832456],6,16,0.03125,177,rbm,5,3
8,1605.220909122327,9080.500721142658,283.76564753570807,1659.864935290825,528.1088305054365,948.731655901797,320.0694902461648,[5.85541334],6,17,0.03125,202,rbm,5,3
9,1797.5026780725523,10168.210662928652,317.75658321652037,1778.078699129621,587.3912194284264,942.0209575699538,367.367213389375,[3.3754701],6,18,0.03125,227,rbm,5,3
10,1989.7707209940643,11255.84295857079,351.7450924553372,1892.764804699833,628.0701116473149,1049.3536425994407,396.70368006117064,[6.02784023],7,18,0.03125,252,rbm,5,3
11,2182.028704282095,12343.418348332523,385.73182338539135,2003.829205641717,687.9251438147485,1168.9352671178654,414.05362282688634,[11.80399737],7,19,0.03125,277,rbm,5,3
12,2374.2790952960954,13430.950789706641,419.71721217833255,2112.6304869607493,748.5331630849801,1121.1000535830563,465.7724379698133,[6.0721171],7,20,0.03125,302,rbm,5,3
13,2566.5236154731765,14518.450020611988,453.70156314412463,2218.4631237272924,788.3988527716201,1061.4613510501445,510.5059294260947,[2.73117565],6,20,0.03125,327,rbm,5,3
14,2758.763502402404,15605.923041909522,487.68509505967256,2322.53281054412,849.777622436589,1101.511915834013,544.2714981139785,[2.83169023],6,21,0.03125,352,rbm,5,3
15,2950.9996686597024,16693.375015908245,521.6679692471326,2424.1521346926306,889.1525143729315,1153.3245944989458,564.3121120051387,[3.2517856],5,21,0.03125,377,rbm,5,3
16,3143.2328019277625,17780.809832728904,555.6503072727783,2524.5130274829867,951.3682192625339,1302.965255926839,578.2374830992103,[6.31253923],4,22,0.03125,402,rbm,5,3
17,3335.4634302535223,18868.23047945607,589.6322024830022,2622.530159876794,990.3877290722857,1256.4256533540906,656.3782135462147,[3.2847794],7,22,0.03125,427,rbm,5,3
18,3527.6919658289785,19955.639287799786,623.6137277437433,2719.531079500173,1029.0370979414456,1268.8311420876817,694.3810058568465,[2.88284977],7,22,0.03125,452,rbm,5,3
19,3719.918735112689,21043.038104488536,657.5949407652668,2814.854819425922,1092.2304590160145,1367.4431349539823,698.3600128450807,[5.98853719],6,23,0.03125,477,rbm,5,3
20,3912.144000018108,22130.428411128552,691.5758878477673,2908.8726486355777,1130.668377889104,1402.802673364803,741.0969290347925,[6.08842095],7,23,0.03125,502,rbm,5,3
0,13.829566147265664,25.767258616459518,7.4224775971870764,28.499843484236766,10.93320709601801,28.499842841920685,10.93320709601801,[1.],2,2,0.28805848956108093,2,rbm,5,4
1,254.82340210205305,1434.702057586459,45.260244742453416,613.9061872328177,94.83831132679632,508.3518254528763,59.822275504762366,[2.54516948],3,7,0.03154679015278816,27,rbm,5,4
2,450.18621679131826,2546.5138089684515,79.58630700336826,811.4990773407449,170.35825833882828,638.6197179582164,145.47069444052352,[1.65454107],8,10,0.03125304356217384,52,rbm,5,4
3,643.1597642867384,3638.2590939942097,113.6957186694608,978.1130885356922,239.00567945992213,747.9129300657056,136.165046300239,[6.46392503],5,12,0.031250033527612686,77,rbm,5,4
4,835.7619274997044,4727.7834111406455,147.74323159814517,1129.882229316779,296.48059983476793,782.5644871832841,172.8927598037385,[5.93839114],5,13,0.03125,102,rbm,5,4
5,1028.2145286583188,5816.459725830617,181.76436643220677,1271.8768796908162,353.8167781830196,773.4751682515088,258.85049358684006,[2.0565353],8,14,0.03125,127,rbm,5,4
6,1220.5897594538997,6904.698367653676,215.77182398917736,1405.9012554694036,411.4121185156049,775.1279067491652,245.36885714738037,[2.85152636],4,15,0.03125,152,rbm,5,4
7,1412.9197196206267,7992.680920127525,249.77127875398514,1533.5537937783822,469.4714207013954,828.4342708892029,289.68294898018314,[2.97223656],5,16,0.03125,177,rbm,5,4
8,1605.220909122327,9080.500721142658,283.76564753570807,1656.102352354553,528.1088305054365,968.7244267262538,304.89487992898717,[5.9340817],4,17,0.03125,202,rbm,5,4
9,1797.5026780725523,10168.210662928652,317.75658321652037,1774.5345722496095,587.3912194284264,918.5878245002664,370.3804029319066,[2.93165279],6,18,0.03125,227,rbm,5,4
10,1989.7707209940643,11255.84295857079,351.7450924553372,1889.6230154543898,647.3588519316627,992.0937774964261,410.89466986496296,[3.64429136],7,19,0.03125,252,rbm,5,4
11,2182.028704282095,12343.418348332523,385.73182338539135,2000.9321007787241,687.9251438147485,1008.612779155302,457.83358938375716,[2.26616185],7,19,0.03125,277,rbm,5,4
12,2374.2790952960954,13430.950789706641,419.71721217833255,2109.8556920741353,748.5331630849801,1018.902160970516,476.441160337249,[2.66456155],6,20,0.03125,302,rbm,5,4
13,2566.5236154731765,14518.450020611988,453.70156314412463,2216.0637883203785,788.3988527716201,1055.2330467922293,497.4441594095503,[2.91543019],5,20,0.03125,327,rbm,5,4
14,2758.763502402404,15605.923041909522,487.68509505967256,2320.211331378238,849.777622436589,1096.370631839413,545.3104500210943,[2.69033547],6,21,0.03125,352,rbm,5,4
15,2950.9996686597024,16693.375015908245,521.6679692471326,2422.1380145453004,889.1525143729315,1198.9967737525278,561.8548817063148,[3.73067643],5,21,0.03125,377,rbm,5,4
16,3143.2328019277625,17780.809832728904,555.6503072727783,2522.546330962815,951.3682192625339,1260.449277828809,602.8704446402305,[6.24954777],7,22,0.03125,402,rbm,5,4
17,3335.4634302535223,18868.23047945607,589.6322024830022,2620.8172335756,990.3877290722857,1219.7143854329497,661.8895248095185,[2.66834049],7,22,0.03125,427,rbm,5,4
18,3527.6919658289785,19955.639287799786,623.6137277437433,2718.0415229971754,1029.0370979414456,1262.9329671458465,679.7702485452692,[3.1271252],6,22,0.03125,452,rbm,5,4
19,3719.918735112689,21043.038104488536,657.5949407652668,2813.380184771919,1092.2304590160145,1305.7505060892545,713.5629981446697,[3.20402993],6,23,0.03125,477,rbm,5,4
20,3912.144000018108,22130.428411128552,691.5758878477673,2907.584637381082,1130.668377889104,1322.853301459737,736.3518767632829,[3.11962295],5,23,0.03125,502,rbm,5,4
0,14.275633932545357,27.41185573551634,7.4345103134332415,29.89292433856505,10.951453790202809,29.892924184819055,10.951453790202809,[1.],2,2,0.27121514081954956,2,rbm,5,5
1,251.80150269571604,1401.1828318015043,45.25033801499123,601.0066111000416,94.80367349570889,481.2332239553902,60.24185322604847,[2.35200674],3,7,0.0322943851351738,27,rbm,5,5
2,449.9126400694839,2543.4372584531397,79.58575861132154,814.4424159506581,170.35554238244353,577.4949616601949,96.24445238004785,[2.72712837],3,10,0.031290631741285324,52,rbm,5,5
3,643.1429127405935,3638.0692238556658,113.69569426996277,982.8679145419335,239.005530918075,769.193012388129,121.7163794729283,[3.91408119],2,12,0.031251657754182816,77,rbm,5,5
4,835.7610250414551,4727.77323371819,147.74323057559312,1135.0112344342542,296.48059275980916,701.1522630192206,165.88136666745908,[3.05769498],3,13,0.03125006705522537,102,rbm,5,5
5,1028.2144670476262,5816.4590306199425,181.7643663748716,1277.0588066920698,353.81677774181253,770.9077047493844,208.20014832242285,[3.46030743],4,14,0.0312500037252903,127,rbm,5,5
6,1220.5897594538997,6904.698367653676,215.77182398917736,1411.026197142778,411.4121185156049,806.7791480887457,283.94083065710686,[2.00193497],7,15,0.03125,152,rbm,5,5
7,1412.9197196206267,7992.680920127525,249.77127875398514,1538.5802139921248,469.4714207013954,811.6316214880796,303.6983313585231,[2.47530468],6,16,0.03125,177,rbm,5,5
8,1605.220909122327,9080.500721142658,283.76564753570807,1661.0175261103861,528.1088305054365,907.5279457287365,341.5974084391943,[3.54329572],7,17,0.03125,202,rbm,5,5
9,1797.5026780725523,10168.210662928652,317.75658321652037,1779.3386357576453,587.3912194284264,973.0960233356565,355.0245202946353,[5.78953472],6,18,0.03125,227,rbm,5,5
10,1989.7707209940643,11255.84295857079,351.7450924553372,1894.1275595921998,628.0701116473149,1011.2611392371247,389.6967354334439,[5.77604127],6,18,0.03125,252,rbm,5,5
11,2182.028704282095,12343.418348332523,385.73182338539135,2005.2406470886528,687.9251438147485,1051.3269599535083,423.41763938046944,[5.98417869],6,19,0.03125,277,rbm,5,5
12,2374.2790952960954,13430.950789706641,419.71721217833255,2114.0801175193906,748.5331630849801,1174.6148028435132,437.8780350895234,[4.30123025],3,20,0.03125,302,rbm,5,5
13,2566.5236154731765,14518.450020611988,453.70156314412463,2219.9214746778352,788.3988527716201,1162.9937870433587,475.9227094859088,[6.17735326],4,20,0.03125,327,rbm,5,5
14,2758.763502402404,15605.923041909522,487.68509505967256,2324.0102961822,849.777622436589,1165.6504377515391,526.511347022975,[6.04545248],6,21,0.03125,352,rbm,5,5
15,2950.9996686597024,16693.375015908245,521.6679692471326,2425.6029354096377,889.1525143729315,1215.4774677513078,568.487966617769,[6.24074017],7,21,0.03125,377,rbm,5,5
16,3143.2328019277625,17780.809832728904,555.6503072727783,2525.9746015048104,928.0865661734123,1260.223582284169,590.1325755275733,[7.46857617],6,21,0.03125,402,rbm,5,5
17,3335.4634302535223,18868.23047945607,589.6322024830022,2623.9450783328666,990.3877290722857,1212.2154780362491,660.8397265640147,[2.78165528],7,22,0.03125,427,rbm,5,5
18,3527.6919658289785,19955.639287799786,623.6137277437433,2720.8879944151654,1029.0370979414456,1323.4818687296695,671.0562961251635,[6.37155311],7,22,0.03125,452,rbm,5,5
19,3719.918735112689,21043.038104488536,657.5949407652668,2816.2198569250595,1092.2304590160145,1354.2858307138504,697.7510387014346,[6.13709835],6,23,0.03125,477,rbm,5,5
20,3912.144000018108,22130.428411128552,691.5758878477673,2910.1727312664407,1130.668377889104,1379.7949844205762,724.6279268468521,[5.78518081],5,23,0.03125,502,rbm,5,5
0,14.728483314509582,29.132221102496306,7.446333047609571,31.445207726096864,10.969388971644193,30.604556661340656,7.822668957268513,[1000.],6,2,0.25560471415519714,2,rbm,5,6
1,250.0605985601562,1382.0508155817683,45.24457584863963,592.5483911469865,94.78352435737486,502.30798903315775,84.32307978886548,[1.66691706],6,7,0.03273727372288704,27,rbm,5,6
2,449.81330980274186,2542.3206817390374,79.58555941782106,815.997354115524,170.35455585371454,568.0110987869981,96.19691948317691,[2.74583373],3,10,0.03130429610610008,52,rbm,5,6
3,643.1374246773698,3638.0073896853337,113.69568632361015,985.871006978359,239.00548254141364,631.986323786765,131.31957164290884,[2.89526064],3,12,0.0312521867454052,77,rbm,5,6
4,835.7606740862556,4727.769275843493,147.74323017793458,1138.679769508106,296.4805900084403,688.8947424133505,165.73906993638758,[3.11278728],3,13,0.03125009313225746,102,rbm,5,6
5,1028.2144670476262,5816.4590306199425,181.7643663748716,1280.970563902622,353.81677774181253,721.5984999284591,234.36528962686495,[2.2554147],6,14,0.0312500037252903,127,rbm,5,6
6,1220.5897594538997,6904.698367653676,215.77182398917736,1414.9895368905813,411.4121185156049,752.7429233241463,256.39538283110653,[2.66899481],5,15,0.03125,152,rbm,5,6
7,1412.9197196206267,7992.680920127525,249.77127875398514,1542.5057697537834,469.4714207013954,879.0674510748402,288.3105638919783,[5.10540781],6,16,0.03125,177,rbm,5,6
8,1605.220909122327,9080.500721142658,283.76564753570807,1664.8650470698578,528.1088305054365,925.877368927931,320.42784160718026,[5.76292766],6,17,0.03125,202,rbm,5,6
9,1797.5026780725523,10168.210662928652,317.75658321652037,1783.0922349576933,587.3912194284264,924.1271904391317,398.1526607021859,[2.49183878],8,18,0.03125,227,rbm,5,6
10,1989.7707209940643,11255.84295857079,351.7450924553372,1897.5298387839227,628.0701116473149,924.6498800110992,393.35132122333545,[3.04362966],5,18,0.03125,252,rbm,5,6
11,2182.028704282095,12343.418348332523,385.73182338539135,2008.5466134976762,687.9251438147485,970.3478097835807,440.17725485904435,[2.88862163],6,19,0.03125,277,rbm,5,6
12,2374.2790952960954,13430.950789706641,419.71721217833255,2117.2752954172142,727.7988418962203,1025.0340059427117,460.80207444855034,[3.32678722],5,19,0.03125,302,rbm,5,6
13,2566.5236154731765,14518.450020611988,453.70156314412463,2222.8006634434105,788.3988527716201,1033.0543050554757,497.1373910588169,[2.97072987],5,20,0.03125,327,rbm,5,6
14,2758.763502402404,15605.923041909522,487.68509505967256,2326.8242841570645,849.777622436589,1075.4456252241794,544.6518528676039,[2.77974502],6,21,0.03125,352,rbm,5,6
15,2950.9996686597024,16693.375015908245,521.6679692471326,2428.1100193630364,889.1525143729315,1113.0323552911898,578.899565376262,[2.80837986],6,21,0.03125,377,rbm,5,6
16,3143.2328019277625,17780.809832728904,555.6503072727783,2528.1965976193555,928.0865661734123,1203.5817251053463,585.5724173974077,[3.78038655],4,21,0.03125,402,rbm,5,6
17,3335.4634302535223,18868.23047945607,589.6322024830022,2626.138170248487,990.3877290722857,1272.0035747721402,625.9326096791489,[7.01095977],6,22,0.03125,427,rbm,5,6
18,3527.6919658289785,19955.639287799786,623.6137277437433,2722.832542523825,1029.0370979414456,1355.4972964257263,653.7573254413987,[6.54875802],5,22,0.03125,452,rbm,5,6
19,3719.918735112689,21043.038104488536,657.5949407652668,2818.150942943556,1092.2304590160145,1282.205484884746,728.3942060733267,[2.92925552],7,23,0.03125,477,rbm,5,6
20,3912.144000018108,22130.428411128552,691.5758878477673,2911.8877806001933,1130.668377889104,1358.524993492352,733.256090187256,[3.71054374],5,23,0.03125,502,rbm,5,6
0,14.769814327924829,29.291781461965957,7.447393241159745,31.699912218311983,10.970997627728387,31.63612730366022,10.96416383440365,[0.81873845],2,2,0.25424855947494507,2,rbm,5,7
1,255.86048132988856,1446.295944407459,45.263617145232885,600.1234005391954,94.85010142453872,476.7219859761819,60.483511873293274,[2.25827819],3,7,0.03129623457789421,27,rbm,5,7
2,450.2078203382301,2546.7568338677493,79.58635029394621,795.8405954207683,170.35847273780547,632.7149956277582,155.9561350449017,[1.54060585],9,10,0.03125007823109627,52,rbm,5,7
3,643.1601121536323,3638.263013540271,113.69571917313347,965.121092657257,239.00568252623327,617.0100648049972,161.41257221466896,[2.24334909],6,12,0.03125,77,rbm,5,7
4,835.7619274997044,4727.7834111406455,147.74323159814517,1119.453337832097,309.80543609415736,674.7485826878317,166.1597972224996,[2.94974799],3,14,0.03125,102,rbm,5,7
5,1028.2145286583188,5816.459725830617,181.76436643220677,1262.662077844545,368.3809591075899,739.7633661208679,216.3015678865271,[3.63795734],5,15,0.03125,127,rbm,5,7
6,1220.5897594538997,6904.698367653676,215.77182398917736,1397.9944607978036,427.0926104663685,771.7390310650735,234.49886017068803,[3.3096156],3,16,0.03125,152,rbm,5,7
7,1412.9197196206267,7992.680920127525,249.77127875398514,1527.008576915715,486.1789701461674,883.0851226906398,270.4039510602433,[5.94418614],4,17,0.03125,177,rbm,5,7
8,1605.220909122327,9080.500721142658,283.76564753570807,1650.761514823524,528.1088305054365,998.0352989210164,292.5715261197016,[4.70238932],2,17,0.03125,202,rbm,5,7
9,1797.5026780725523,10168.210662928652,317.75658321652037,1769.7275940673264,587.3912194284264,898.9021931288754,357.30409503382964,[3.31914743],5,18,0.03125,227,rbm,5,7
10,1989.7707209940643,11255.84295857079,351.7450924553372,1885.23802603191,647.3588519316627,1094.7757433748186,360.6590357963054,[4.93209794],2,19,0.03125,252,rbm,5,7
11,2182.028704282095,12343.418348332523,385.73182338539135,1997.4040161193836,687.9251438147485,951.3696435433386,416.3497058098198,[3.23283185],4,19,0.03125,277,rbm,5,7
12,2374.2790952960954,13430.950789706641,419.71721217833255,2106.561339478065,748.5331630849801,986.1126848283457,475.6395919808607,[2.77311307],6,20,0.03125,302,rbm,5,7
