,hamiltonian,nqubits,beta,trial,AA,Psuc,C,C_depth,F,F_depth,F_r,F_fit,F_fit_depth,F_fit_r,F_fit_params
0,maxcut,15,2,0,13.478155977915657,0.30247756838798523,24.5066467925476,7.412710931153015,27.781711141962642,10.918401920234206,2,25.75153179140063,7.78926071852876,6,[1000.]
1,maxcut,15,27,0,2571.572901890287,0.0003361337585374713,140262.88739911577,47.14709152478291,53460.567352347454,109.68518061797643,8,47811.76151064296,81.41824406180294,5,[1.87571526]
2,maxcut,15,52,0,8491.83773996982,9.370481711812317e-05,877244.6503800702,82.20204953171638,231516.14385636334,204.57914834852025,12,181023.83817416828,113.45210323717646,4,[2.15148702]
3,maxcut,15,77,0,14183.69505142608,6.752056651748717e-05,1726121.4388902488,116.5486974318497,364017.37998212856,306.4904800688988,16,302084.19302359235,143.33952837213076,4,[3.93231498]
4,maxcut,15,102,0,19070.560259164136,6.243084499146789e-05,2413591.932317417,150.68258379916614,433345.34717806487,401.3266129877746,19,315321.94591673306,183.0970209356031,4,[2.99404325]
5,maxcut,15,127,0,23588.248553896094,6.134050636319444e-05,3011771.484041124,184.74358788131212,477127.8693542005,516.3869073314095,23,305219.1343765725,232.33519156273496,5,[2.56556071]
6,maxcut,15,152,0,27987.778507544634,6.110218964749947e-05,3580470.0178336315,218.77455805685636,512228.86324310146,603.9869797195856,25,314843.15169993637,255.55662624268496,4,[2.61138869]
7,maxcut,15,177,0,32353.24198265083,6.104988278821111e-05,4140715.4688173174,252.79019403062983,543599.4443141175,711.8854685609028,28,342833.7540765397,275.9772664636158,3,[3.32322184]
8,maxcut,15,202,0,36708.99937641072,6.10383867751807e-05,4698627.57517368,286.79664724598047,572848.4969812193,824.0718831673746,31,315345.2400420375,338.3550317534243,5,[2.55550377]
9,maxcut,15,227,0,41061.780106509446,6.103586929384619e-05,5255877.152803188,320.79703092300787,600443.6094341234,919.494625215799,33,355671.12489158375,363.06176743828803,5,[4.22689844]
10,maxcut,15,252,0,45413.46372262691,6.103531632106751e-05,5812915.734012139,354.79315057314125,626749.9972163297,1016.8274152333333,35,350006.2428744602,403.83389288924735,5,[3.18150493]
11,maxcut,15,277,0,49764.61509771332,6.103518535383046e-05,6369869.21381232,388.7861481446932,651919.6728717451,1139.0900843788293,38,329072.0783511566,475.0293187172948,7,[2.18214049]
12,maxcut,15,302,0,54115.42562833063,6.103516352595761e-05,6926774.0675584255,422.7767879207911,676073.3616040596,1241.2605974003445,40,338499.7776943819,461.16157219317574,4,[3.0509968]
13,maxcut,15,327,0,58465.99718719341,6.103515625e-05,7483647.6399607565,456.7656030249485,699359.7000660995,1345.3409861995617,42,328148.0174944299,559.1434920419656,8,[2.31126796]
14,maxcut,15,352,0,62816.38102760246,6.103515625e-05,8040496.771533115,490.7529767781442,721868.2247683204,1451.3275140881778,44,345632.35240011796,542.754318627038,5,[3.08639693]
15,maxcut,15,377,0,67166.61659928846,6.103515625e-05,8597326.924708923,524.7391921819411,743650.2550353187,1532.4950489039193,45,340028.5068793565,592.5495610676267,6,[2.88038399]
16,maxcut,15,402,0,71516.73122144923,6.103515625e-05,9154141.596345501,558.7244626675721,764789.9071115982,1641.391776444095,47,348989.3013478758,597.7302067451013,4,[3.21056545]
17,maxcut,15,427,0,75866.74589002541,6.103515625e-05,9710943.473923253,592.7089522658235,785351.418587509,1752.180975598182,49,381570.0454950766,617.4051219660444,3,[3.8315338]
18,maxcut,15,452,0,80216.67700710167,6.103515625e-05,10267734.656909013,626.6927891179818,805388.1407057428,1864.847586658786,51,341133.5974818592,681.0482773624417,5,[2.97858678]
19,maxcut,15,477,0,84566.53757215584,6.103515625e-05,10824516.809235947,660.6760747824675,824895.5212397578,1949.3964879956857,52,354425.5503355834,716.8549473586957,5,[2.75593974]
20,maxcut,15,502,0,88916.33802089535,6.103515625e-05,11381291.266674604,694.6588907882449,843956.7995313576,2064.9571126325945,54,490390.21334028477,705.974963484553,2,[5.55871758]
21,maxcut,15,527,0,93266.08682759758,6.103515625e-05,11938059.11393249,728.6413033406061,862584.7822522387,2150.908223206122,55,361802.39012731396,767.7248502633827,4,[3.45391734]
22,maxcut,15,552,0,97615.79094525237,6.103515625e-05,12494821.240992304,762.6233667597842,880807.6005451805,2269.348046246699,57,497998.5398762817,773.99992513256,2,[5.65523416]
23,maxcut,15,577,0,101965.45613227399,6.103515625e-05,13051578.38493107,796.6051260333905,898653.9523997279,2356.7314013656837,58,463121.87259342644,828.0081256794556,6,[11.64039869]
24,maxcut,15,602,0,106315.08719848258,6.103515625e-05,13608331.16140577,830.5866187381451,916151.4322894227,2478.0274601381047,60,505024.82150921354,841.994870142216,2,[5.75921207]
25,maxcut,15,627,0,110664.68819270824,6.103515625e-05,14165080.088666655,864.5678765055331,933300.8550385281,2566.860274565167,61,410342.2922290648,905.4862109096337,5,[5.82389017]
26,maxcut,15,652,0,115014.2625475658,6.103515625e-05,14721825.606088422,898.5489261528578,950150.7777428533,2656.118884645685,62,344638.651046837,988.3675803548786,7,[2.70314835]
27,maxcut,15,677,0,119363.81319238975,6.103515625e-05,15278568.088625887,932.5297905655449,966691.941571062,2781.2760729932684,64,345666.5966392093,1022.6185464892653,7,[2.71134815]
28,maxcut,15,702,0,123713.34264221009,6.103515625e-05,15835307.858202891,966.5104893922663,982946.1526038421,2872.003253773949,65,355104.4642270719,1022.3280673911767,5,[3.15511456]
29,maxcut,15,727,0,128062.85306849645,6.103515625e-05,16392045.192767546,1000.4910395976285,998939.674827681,2963.1746413894834,66,520674.9453562818,1011.9941055503207,2,[5.96678524]
30,maxcut,15,752,0,132412.346355885,6.103515625e-05,16948780.33355328,1034.4714559053516,1014682.6421887248,3054.797092134985,67,358064.3407304683,1090.2250511524082,5,[3.22426995]
31,maxcut,15,777,0,136761.8241480252,6.103515625e-05,17505513.490947224,1068.4517511564468,1030165.7710401978,3184.792698804518,69,386697.6951185341,1122.407798352257,5,[3.5325784]
32,maxcut,15,802,0,141111.28788490492,6.103515625e-05,18062244.84926783,1102.4319366008197,1045418.0949337053,3277.893472130807,70,415699.47288242273,1148.963137785381,6,[7.24675238]
33,maxcut,15,827,0,145460.73883344687,6.103515625e-05,18618974.5706812,1136.4120221363037,1060450.8413384403,3371.454400909924,71,531651.3424065749,1147.9771091730072,2,[6.1097506]
34,maxcut,15,852,0,149810.17811275017,6.103515625e-05,19175702.798432022,1170.3920165058607,1075272.240379855,3465.4795843323955,72,385791.36317827663,1230.2469183271883,6,[4.78179773]
35,maxcut,15,877,0,154159.60671503923,6.103515625e-05,19732429.659525022,1204.371927461244,1089890.1541172722,3559.972561043883,73,470942.5232457757,1237.1445193765865,6,[11.9079521]
36,maxcut,15,902,0,158509.0255231481,6.103515625e-05,20289155.266962957,1238.3517618995945,1104312.0893726107,3654.936375879569,74,403983.4387473327,1282.1111199466611,5,[5.61711639]
