,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,11.37298928620645,17.60267938539127,7.348022563628124,21.138873951734542,10.820460443446658,18.423432374510845,7.690635830118737,[1000.],5,2,0.41743773221969604,2,weighted_maxcut,11,0
1,670.6024408413657,9763.966554826826,46.05788345721892,4248.8827022874175,89.5208138153797,3816.0921062154116,71.44992837450876,[1.67011555],4,6,0.004717128351330757,27,weighted_maxcut,11,0
2,1754.6152706728476,38099.51123983231,80.80614810773888,11292.472503687008,176.33622826446694,9529.052693384367,108.45365620984539,[2.45218808],4,10,0.0021209234837442636,52,weighted_maxcut,11,0
3,2723.052591430803,64459.61592079889,115.0335029114786,15089.134192524622,259.26554164129357,12292.35123382192,135.3562843809263,[2.5213603],3,13,0.0017845825059339404,77,weighted_maxcut,11,0
4,3642.6880170079626,88975.85509520033,149.1323233146336,17600.27732161785,333.34760008257103,13032.77442675783,230.34736962551133,[1.8723665],8,15,0.0016760987928137183,102,weighted_maxcut,11,0
5,4565.221434004825,113770.65752065851,183.18648406960915,19751.316781878963,424.7409950551287,13684.076728318701,230.11547236545618,[2.03848901],5,18,0.0016101382207125425,127,weighted_maxcut,11,0
6,5506.3778008984145,139582.9307497798,217.21994461185,21801.182575947514,504.57194802599327,15038.836753236992,298.7967759596849,[2.44392798],8,20,0.0015562070766463876,152,weighted_maxcut,11,0
7,6469.605094186464,166595.73598910103,251.24166489748404,23810.870020238348,586.6969788005488,14809.839618786029,312.07261368069544,[2.23418225],6,22,0.0015080918092280626,177,weighted_maxcut,11,0
8,7454.683871730947,194815.70988795962,285.25580231391854,25796.97765499346,671.125489811618,16303.297745189286,405.48165411290654,[1.99738176],10,24,0.0014642340829595923,202,weighted_maxcut,11,0
9,8460.338854475202,224194.38777158136,319.2646089137109,27764.86696121631,757.8414222578983,17079.360516890803,388.0541854603105,[3.03588127],7,26,0.0014240526361390948,227,weighted_maxcut,11,0
