,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,13.861016620147728,25.881584995113528,7.423339095356235,28.4380509940638,10.934513256026678,28.43805022088321,10.934513231641318,[1.00000055],2,2,0.28681933879852295,2,weighted_maxcut,5,0
1,179.0819104199087,713.2038147480167,44.9665719342444,335.1358539576994,86.00424238847157,261.55825695362574,59.8753369788835,[2.25801643],3,6,0.06304869800806046,27,weighted_maxcut,5,0
2,317.0608634864178,1268.1740650826366,79.26955291283483,466.6291309937105,148.7295414914022,339.6296544293992,101.00440210963328,[3.43821094],4,8,0.06250683963298798,52,weighted_maxcut,5,0
3,453.47949963430335,1813.9168092410655,113.36994923963381,579.896286605616,213.54235687270744,363.7339699896201,140.30803323770212,[2.5233291],4,10,0.06250008195638657,77,weighted_maxcut,5,0
4,589.6505204014467,2358.6020816057867,147.41263010036167,683.3259063636439,267.9414300271357,452.21426408706174,183.03246633214343,[4.72601541],6,11,0.0625,102,weighted_maxcut,5,0
5,725.7230164092889,2902.8920656371556,181.43075410232223,780.046470326643,308.41904521399624,469.31445154549755,215.66659980337027,[3.53751763],5,11,0.0625,127,weighted_maxcut,5,0
6,861.7446232310157,3446.9784929240627,215.43615580775392,871.8911089840791,362.5144862092275,497.3380439982601,233.69062490956443,[3.31903564],3,12,0.0625,152,weighted_maxcut,5,0
7,997.7364702890006,3990.9458811560025,249.43411757225016,960.3122083668692,417.33332999090817,595.3528400935708,309.9704115920254,[4.14453017],8,13,0.0625,177,weighted_maxcut,5,0
8,1133.7094116108435,4534.837646443374,283.4273529027109,1045.2636540981946,455.98319839701674,610.1698992845077,311.07757143088634,[5.98714123],5,13,0.0625,202,weighted_maxcut,5,0
9,1269.669595054876,5078.678380219504,317.417398763719,1127.9212256853696,511.50232130272974,619.2610421277831,335.8926178641158,[3.68157732],3,14,0.0625,227,weighted_maxcut,5,0
10,1405.620763552992,5622.483054211968,351.405190888248,1208.197283725493,549.4418312377375,682.6953700558793,372.2158101019049,[6.18764258],4,14,0.0625,252,weighted_maxcut,5,0
11,1541.565326312479,6166.261305249916,385.3913315781198,1286.9338188104016,605.8393231016768,748.8029445500258,437.0200181082787,[6.26309814],8,15,0.0625,277,weighted_maxcut,5,0
12,1677.5049042873413,6710.019617149365,419.37622607183533,1363.5708351204364,643.3445958902926,736.2152129215057,487.9433426173508,[2.57151833],7,15,0.0625,302,weighted_maxcut,5,0
13,1813.4406281837157,7253.762512734863,453.36015704592893,1439.334036158579,680.4583480776264,755.2930962176457,483.0673549164269,[3.44320673],4,15,0.0625,327,weighted_maxcut,5,0
14,1949.3733107725725,7797.49324309029,487.3433276931431,1513.2702401384267,737.9114423090659,808.1224264702165,556.8937433441881,[2.61488074],7,16,0.0625,352,weighted_maxcut,5,0
15,2085.3035512980487,8341.214205192195,521.3258878245122,1586.2583589795902,774.8199373482919,846.5972132205957,565.6467260748559,[4.70831513],6,16,0.0625,377,weighted_maxcut,5,0
16,2221.2318012768333,8884.927205107333,555.3079503192083,1658.6130669626302,833.2595682890181,884.1744722844808,595.525929215873,[3.59607559],5,17,0.0625,402,weighted_maxcut,5,0
17,2357.158407378321,9428.633629513284,589.2896018445803,1729.256081574783,870.0306635272465,969.3363688199433,613.6812547133616,[11.64265146],6,17,0.0625,427,weighted_maxcut,5,0
18,2493.0836401882866,9972.334560753146,623.2709100470717,1799.3912998401922,906.5713166948807,964.4351634726002,659.4475112281857,[6.89063297],6,17,0.0625,452,weighted_maxcut,5,0
19,2629.007713995881,10516.030855983525,657.2519284989703,1869.0746133380032,942.9091779862318,1012.0075363922119,679.3258125643188,[6.53743161],4,17,0.0625,477,weighted_maxcut,5,0
20,2764.9308007107484,11059.723202842993,691.2327001776871,1937.3814087382425,1002.6121905637981,1034.9352253644888,727.7614263195342,[6.94183079],6,18,0.0625,502,weighted_maxcut,5,0
0,13.23394862104159,23.648786633851177,7.405766681224763,26.2847557380339,10.90787806609648,26.284755101248656,10.907878041840014,[1.00000055],2,2,0.3131563067436218,2,weighted_maxcut,5,1
1,178.83771037827532,711.2780791134047,44.96543277871016,343.2759443362259,86.0005389484956,281.7155770274374,66.34405808439708,[2.40796044],4,6,0.06321779638528824,27,weighted_maxcut,5,1
2,317.0525872520522,1268.1082375938058,79.26952929030574,473.41990148973264,148.72943580877785,334.2562750546693,95.6570636672487,[2.68846559],3,8,0.06251006573438644,52,weighted_maxcut,5,1
3,453.4792543502314,1813.9148550472028,113.36994873482664,584.6056934430065,201.89148435767274,407.93487790242114,134.5793033099335,[4.24214471],4,9,0.06250014901161194,77,weighted_maxcut,5,1
4,589.6505204014467,2358.6020816057867,147.41263010036167,686.7928195681577,254.9485466817754,457.25198309486893,167.68805531988184,[5.04060256],4,10,0.0625,102,weighted_maxcut,5,1
5,725.7230164092889,2902.8920656371556,181.43075410232223,782.6483890694374,308.41904521399624,478.480846173861,199.51704161581478,[3.17540655],3,11,0.0625,127,weighted_maxcut,5,1
6,861.7446232310157,3446.9784929240627,215.43615580775392,873.9916231264338,362.5144862092275,522.3453935162082,233.7337130739311,[3.30171594],3,12,0.0625,152,weighted_maxcut,5,1
7,997.7364702890006,3990.9458811560025,249.43411757225016,962.0708065283801,417.33332999090817,548.0799802639633,277.6124005021129,[3.20935835],4,13,0.0625,177,weighted_maxcut,5,1
8,1133.7094116108435,4534.837646443374,283.4273529027109,1046.445766895071,455.98319839701674,669.2676573817192,309.95826329208,[11.6685608],7,13,0.0625,202,weighted_maxcut,5,1
9,1269.669595054876,5078.678380219504,317.417398763719,1128.9734447213766,511.50232130272974,661.125617478418,394.5039599848887,[2.64933365],8,14,0.0625,227,weighted_maxcut,5,1
10,1405.620763552992,5622.483054211968,351.405190888248,1208.937636703325,549.4418312377375,667.4747326653651,404.03842221730304,[2.87904448],6,14,0.0625,252,weighted_maxcut,5,1
11,1541.565326312479,6166.261305249916,385.3913315781198,1287.6234590001113,605.8393231016768,732.914658823462,414.66426069350035,[5.91736736],5,15,0.0625,277,weighted_maxcut,5,1
12,1677.5049042873413,6710.019617149365,419.37622607183533,1364.075948169464,643.3445958902926,763.4800787256013,459.39097003366896,[5.33500649],6,15,0.0625,302,weighted_maxcut,5,1
13,1813.4406281837157,7253.762512734863,453.36015704592893,1439.709011898704,680.4583480776264,777.2161672214742,507.1894230233544,[2.97331146],6,15,0.0625,327,weighted_maxcut,5,1
14,1949.3733107725725,7797.49324309029,487.3433276931431,1513.638517587569,737.9114423090659,839.5077729331294,517.7231453898917,[5.89897241],5,16,0.0625,352,weighted_maxcut,5,1
15,2085.3035512980487,8341.214205192195,521.3258878245122,1586.540497025524,774.8199373482919,876.4311509142979,558.7345440896836,[6.28600827],6,16,0.0625,377,weighted_maxcut,5,1
16,2221.2318012768333,8884.927205107333,555.3079503192083,1658.8588047070903,811.4575451960961,961.045049628143,584.1741319290534,[12.05051124],7,16,0.0625,402,weighted_maxcut,5,1
17,2357.158407378321,9428.633629513284,589.2896018445803,1729.4782172126968,870.0306635272465,929.7682464924148,659.4871111500379,[2.72558042],7,17,0.0625,427,weighted_maxcut,5,1
18,2493.0836401882866,9972.334560753146,623.2709100470717,1799.5673159495625,906.5713166948807,952.375889941743,667.1784466647346,[2.99302048],5,17,0.0625,452,weighted_maxcut,5,1
19,2629.007713995881,10516.030855983525,657.2519284989703,1869.2150847244009,942.9091779862318,1008.3078271393225,709.4688737431159,[3.58378667],6,17,0.0625,477,weighted_maxcut,5,1
20,2764.9308007107484,11059.723202842993,691.2327001776871,1937.5276666211385,1002.6121905637981,1036.4869128994023,762.1635172605802,[2.790613],7,18,0.0625,502,weighted_maxcut,5,1
0,11.937644040898336,19.345265192490263,7.366523220499257,22.461930385442468,10.848450216254047,22.461929763851664,10.848450168676752,[1.00000107],2,2,0.3807920515537262,2,weighted_maxcut,5,2
1,173.13655589162806,667.0526953606039,44.93837922326345,337.31928714308094,78.05904866690975,280.66439505776196,60.34467770142925,[2.02031291],3,5,0.06736855953931808,27,weighted_maxcut,5,2
2,315.9327487715466,1259.216936574567,79.26632722862406,485.80875355994726,138.71292189689208,359.9759017720906,105.03685584460501,[2.26394692],4,7,0.06294890493154526,52,weighted_maxcut,5,2
3,453.3268732113028,1812.701027415895,113.36963507352105,597.8950725198684,201.88981166747865,416.02439815137484,150.8027029328431,[2.22662822],5,9,0.06254182755947113,77,weighted_maxcut,5,2
4,589.6320209080438,2358.4545641333507,147.41260033892527,698.7945911131587,254.94836440183911,470.2385172902178,197.36380898157753,[2.18773547],6,10,0.06250389665365219,102,weighted_maxcut,5,2
5,725.7208855984493,2902.8750641891634,181.43075128894952,793.680751817233,308.4190258777126,528.3754198048781,242.4865717854123,[2.40712813],7,11,0.06250036507844925,127,weighted_maxcut,5,2
6,861.7443652559537,3446.9764337449383,215.4361555189373,884.3536826814785,362.514484017,550.1870581143334,267.4338371190159,[2.40734937],6,12,0.06250003725290298,152,weighted_maxcut,5,2
7,997.7364702890006,3990.9458811560025,249.43411757225016,971.061773675164,401.3021701578538,604.7969588030147,268.3920488812149,[3.20748148],3,12,0.0625,177,weighted_maxcut,5,2
8,1133.7094116108435,4534.837646443374,283.4273529027109,1055.0921893431575,455.98319839701674,662.0813976751758,303.3021843420538,[2.96249905],3,13,0.0625,202,weighted_maxcut,5,2
9,1269.669595054876,5078.678380219504,317.417398763719,1137.0214562025944,493.910177664378,662.0181385225027,347.50248486160245,[2.98049724],4,13,0.0625,227,weighted_maxcut,5,2
10,1405.620763552992,5622.483054211968,351.405190888248,1216.438230559179,549.4418312377375,730.6737219379836,370.80914599871363,[3.41202272],3,14,0.0625,252,weighted_maxcut,5,2
11,1541.565326312479,6166.261305249916,385.3913315781198,1294.5343591574947,586.8689070692287,772.8217650917079,422.26418801051074,[5.97790106],6,14,0.0625,277,weighted_maxcut,5,2
12,1677.5049042873413,6710.019617149365,419.37622607183533,1370.731261043247,643.3445958902926,771.9247111560926,462.16279966591594,[2.82970419],5,15,0.0625,302,weighted_maxcut,5,2
13,1813.4406281837157,7253.762512734863,453.36015704592893,1445.68359214773,680.4583480776264,843.5640978611984,491.6491268474237,[5.85682372],6,15,0.0625,327,weighted_maxcut,5,2
14,1949.3733107725725,7797.49324309029,487.3433276931431,1519.6368079745248,737.9114423090659,864.0858255902389,535.2196214715497,[3.97875261],6,16,0.0625,352,weighted_maxcut,5,2
15,2085.3035512980487,8341.214205192195,521.3258878245122,1591.9553607795292,774.8199373482919,934.9057908842816,551.2374075290359,[6.14130516],5,16,0.0625,377,weighted_maxcut,5,2
16,2221.2318012768333,8884.927205107333,555.3079503192083,1663.7418678951967,811.4575451960961,936.6816742067188,602.8716425258003,[4.18010071],6,16,0.0625,402,weighted_maxcut,5,2
17,2357.158407378321,9428.633629513284,589.2896018445803,1734.4406712268537,870.0306635272465,956.5547644712703,633.0177177251794,[2.97602191],5,17,0.0625,427,weighted_maxcut,5,2
18,2493.0836401882866,9972.334560753146,623.2709100470717,1804.0630314464102,906.5713166948807,1079.449877017505,652.828853235299,[11.95731136],7,17,0.0625,452,weighted_maxcut,5,2
19,2629.007713995881,10516.030855983525,657.2519284989703,1873.2829724854907,942.9091779862318,1054.6077022581237,714.8792219916438,[4.42538445],7,17,0.0625,477,weighted_maxcut,5,2
20,2764.9308007107484,11059.723202842993,691.2327001776871,1941.7036365969557,1002.6121905637981,1089.1773326768657,732.5647085838749,[3.58268262],5,18,0.0625,502,weighted_maxcut,5,2
0,11.886806018305984,19.18508732126542,7.364895189203424,22.27076729867123,10.845986474070223,20.166832760583272,7.741773967077943,[1000.],6,2,0.383886456489563,2,weighted_maxcut,5,3
1,176.19799501175717,690.6262455866587,44.95301712692822,350.2323646777212,78.10242949867701,308.1193520598243,58.44268606084242,[2.89926573],3,5,0.06509022414684296,27,weighted_maxcut,5,3
2,316.85554301956347,1266.5414894795886,79.26896669091745,487.79651181703764,138.72396153702536,362.62336658728617,104.88372425312119,[2.30687212],4,7,0.0625869482755661,52,weighted_maxcut,5,3
3,453.4677809487159,1813.8234468961778,113.36992512167195,596.8408214849247,201.89135843401667,422.43624937532104,130.9953446195905,[2.73320684],3,9,0.06250328570604324,77,weighted_maxcut,5,3
4,589.6499190522197,2358.5972862930817,147.4126291329436,696.9532004981668,254.94854075662954,471.44068563453374,182.72008655465189,[3.02002276],5,10,0.06250012665987015,102,weighted_maxcut,5,3
5,725.7229729231664,2902.891718666841,181.43075404490628,791.4801168480703,308.41904481937706,542.4548134651859,208.68076154111856,[5.3887145],5,11,0.0625000074505806,127,weighted_maxcut,5,3
6,861.7446232310157,3446.9784929240627,215.43615580775392,881.9123952208549,362.5144862092275,611.5458082469751,276.73563733620944,[3.82241414],8,12,0.0625,152,weighted_maxcut,5,3
7,997.7364702890006,3990.9458811560025,249.43411757225016,968.3904938688695,401.3021701578538,680.8604865323498,275.70171459935295,[11.48441248],7,12,0.0625,177,weighted_maxcut,5,3
8,1133.7094116108435,4534.837646443374,283.4273529027109,1052.305968389726,455.98319839701674,673.1337826166096,309.78774773589487,[6.44623092],5,13,0.0625,202,weighted_maxcut,5,3
9,1269.669595054876,5078.678380219504,317.417398763719,1134.16625848364,493.910177664378,676.3510463812909,355.27310395974143,[3.47945521],5,13,0.0625,227,weighted_maxcut,5,3
10,1405.620763552992,5622.483054211968,351.405190888248,1213.5215612543425,549.4418312377375,735.6913288405847,388.2019956213595,[5.85691443],6,14,0.0625,252,weighted_maxcut,5,3
