,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
11,543.5791464218969,768.7370010930372,384.3685005465186,516.645810269279,429.92507705528084,401.7686458383844,390.5216264841788,[6.81307156],2,5,0.5,277,weighted_maxcut,9,0
12,591.6391011640636,836.7040408964464,418.3520204482232,557.6968586600631,464.1284510812031,440.34131467926187,424.1113626666207,[7.29416961],2,5,0.5,302,weighted_maxcut,9,0
13,639.697985887913,904.6695674654394,452.3347837327197,598.7084834468833,498.2997633619691,471.59445203095703,458.32333497220975,[7.20120845],2,5,0.5,327,weighted_maxcut,9,0
14,687.7560265125369,972.6339002978597,486.31695014892983,638.6963262631735,546.5800076735015,504.19395088689123,492.51653202268653,[7.1198068],2,6,0.5,352,weighted_maxcut,9,0
15,735.8133895391429,1040.5972748619733,520.2986374309867,678.6163729076081,580.7904366316149,538.0262768282796,526.5693486861152,[7.15642194],2,6,0.5,377,weighted_maxcut,9,0
16,783.8702003799649,1108.559868517462,554.279934258731,718.5042856509066,614.9740629928745,571.6458623400553,560.790224854359,[7.0388019],2,6,0.5,402,weighted_maxcut,9,0
17,831.926555296618,1176.5218173988078,588.2609086994039,758.3653256139717,649.1352809237967,605.8506988937877,594.6580634886741,[7.22560693],2,6,0.5,427,weighted_maxcut,9,0
18,879.9825294046287,1244.483227735407,622.2416138677034,798.2036645022696,683.2775735492559,642.8550508414223,629.995163884247,[12.55201832],3,6,0.5,452,weighted_maxcut,9,0
19,928.0381821776946,1312.444183635769,656.2220918178845,838.0226527868742,717.403737487856,677.1971419616054,663.8945696040564,[12.77055647],3,6,0.5,477,weighted_maxcut,9,0
20,976.0935613177274,1380.4047525605845,690.2023762802922,877.8250123603824,751.5160440836219,712.2392985921123,697.7162149055977,[13.07881616],3,6,0.5,502,weighted_maxcut,9,0
0,14.045075971895509,26.55561603827643,7.428340535274581,29.3405425728973,10.942096906234932,29.34054327296216,10.942096906234932,[1.],2,2,0.27972766757011414,2,weighted_maxcut,9,1
1,517.5711771133907,5843.103708582427,45.84548499200438,2326.822267393183,96.87588653514705,2123.691565597819,75.15029038475029,[2.50158783],5,7,0.007846084423363209,27,weighted_maxcut,9,1
2,1136.1022562741746,16050.244338781167,80.41798675877891,4493.142410599576,184.79281983914223,3297.6021040591013,108.23186463891892,[2.2503902],4,11,0.005010390188544989,52,weighted_maxcut,9,1
3,1750.2033235714737,26723.759024324987,114.62502977415642,6032.643313066589,268.9131521040675,4510.186070219875,158.3043516383228,[3.25769601],6,14,0.004289255477488041,77,weighted_maxcut,9,1
4,2338.138245599868,36760.85130913377,148.715012325585,7111.179291543598,357.8018601799082,4504.104016508821,179.3194046573744,[2.59450043],4,17,0.004045472480356693,102,weighted_maxcut,9,1
5,2905.0622817214576,46178.40396978345,182.75613999572045,7928.803075400433,451.48708412130526,5232.673657193786,216.37688192104326,[4.33340004],5,20,0.003957610577344894,127,weighted_maxcut,9,1
6,3459.956777446545,55224.77457375479,216.7741017359908,8607.04251959906,533.2771280101672,5318.787226144346,246.3440338715782,[3.3402698],4,22,0.00392530532553792,152,weighted_maxcut,9,1
7,4008.841988337257,64083.36284146827,250.7798182690938,9209.142573023862,617.1779285333432,4913.732938808475,308.58308658033366,[2.4142127],6,24,0.003913337364792824,177,weighted_maxcut,9,1
8,4554.9152156966375,72854.03032440429,284.7783784891709,9764.662660373348,703.2446877255807,5042.689684213057,357.1545256510816,[2.33036188],7,26,0.003908889833837748,202,weighted_maxcut,9,1
9,5099.7155369246275,81585.16916285205,318.7723801324443,10288.568087190422,791.4913297329923,6102.67160290227,367.1194014026192,[5.7541031],7,28,0.0039072344079613686,227,weighted_maxcut,9,1
10,5643.947277192972,90298.91533368382,352.763272405018,10786.630698121315,861.027303046517,5969.457218703291,383.46663850868845,[3.63796084],4,29,0.0039066169410943985,252,weighted_maxcut,9,1
11,6187.922457408744,99005.02439290387,386.7519307600707,11265.859337566031,952.614964985693,5721.89620042025,448.9711238885387,[3.83844816],7,31,0.0039063869044184685,277,weighted_maxcut,9,1
12,6731.778595349006,107707.75134085074,420.73892076151384,11727.341381038706,1023.6618069748154,5393.511555418732,467.4333113187121,[2.84603248],5,32,0.003906301222741604,302,weighted_maxcut,9,1
13,7275.576259183316,116408.93566823703,454.72462744657923,12174.805687048423,1095.1109062164178,7276.6371536379065,485.6608269562788,[11.8350679],7,33,0.00390626909211278,327,weighted_maxcut,9,1
14,7819.342189825701,125109.36318077396,488.709323803705,12608.596428780656,1191.290402166431,6007.599123229776,521.2664618417148,[3.5300579],4,35,0.00390625698491931,352,weighted_maxcut,9,1
15,8363.08836325172,133809.36595807772,522.6932096327907,13030.330029235547,1264.421113743001,5847.5828831609915,580.4120222329464,[3.24294678],6,36,0.003906252793967724,377,weighted_maxcut,9,1
16,8906.821899903027,142509.13341003688,556.6764351049296,13441.521255210508,1338.0384193585605,6507.882824617876,588.6715731753226,[3.80005056],4,37,0.003906250931322575,402,weighted_maxcut,9,1
17,9450.54527898621,151208.71545103786,590.6591151426617,13842.962182767478,1412.1646910928082,6110.52617452297,635.8317810728299,[3.44653343],5,38,0.003906250465661287,427,weighted_maxcut,9,1
18,9994.261432999247,159908.18292798795,624.6413395624529,14235.383572924455,1486.817438410016,5754.371339883071,718.9937037601932,[2.4572965],8,39,0.00390625,452,weighted_maxcut,9,1
19,10537.97086907725,168607.533905236,658.6231793173281,14619.447927770498,1562.010378668258,6666.909514319314,700.7845863522639,[6.3025206],6,40,0.00390625,477,weighted_maxcut,9,1
20,11081.675063196044,177306.8010111367,692.6046914497527,14995.763216909041,1637.7542490572787,6749.6834869764125,727.839061427792,[5.81699488],5,41,0.00390625,502,weighted_maxcut,9,1
0,14.673556201104313,28.92083080013531,7.444919306604408,31.59028221752022,10.967243955354789,31.476439534622383,10.954760637582444,[0.78174356],2,2,0.25742411613464355,2,weighted_maxcut,9,2
1,578.6504964562481,7289.026153127125,45.93705524096815,2809.247982381577,105.22472868132941,2493.3940134182017,85.42649771108593,[1.88607782],6,8,0.006302221212536097,27,weighted_maxcut,9,2
2,1212.9360237385592,18281.279225832957,80.47652352488329,4965.680568069141,195.4953666183607,4071.9529746167955,157.6858963145733,[1.78088269],9,12,0.004402127582579851,52,weighted_maxcut,9,2
3,1805.3850379635132,28428.333675858474,114.65375257187274,6244.146433312241,281.35229159926007,4360.446368629887,133.5816924323025,[2.84773005],3,15,0.00403308030217886,77,weighted_maxcut,9,2
4,2369.5209020369693,37751.098393102475,148.72757467146818,7126.1904180153215,371.76651301926904,4686.117305917756,168.22559912474142,[3.01799089],3,18,0.0039396886713802814,102,weighted_maxcut,9,2
5,2920.860874696801,46680.71341848055,182.76130814138395,7840.022531281144,466.8733891444367,4504.050350061784,238.36678838727516,[2.28126114],6,21,0.003915135283023119,127,weighted_maxcut,9,2
6,3467.365663025775,55461.01045123371,216.77615577706683,8472.335713663535,549.9038956685066,4610.378395124807,273.6344411020409,[2.35060977],6,23,0.003908622544258833,152,weighted_maxcut,9,2
7,4012.162990348696,64189.377937044665,250.7806178915111,9057.117771353254,634.9768911788365,5271.363271807276,270.7750314847573,[3.50967658],3,25,0.00390688655897975,177,weighted_maxcut,9,2
8,4556.359032815126,72900.14551366051,284.77868582615895,9607.876574119833,722.1584907083993,5306.705165840389,331.4796357932727,[4.19468622],6,27,0.003906421363353729,202,weighted_maxcut,9,2
9,5100.329556103968,81604.78649668195,318.7724972716569,10132.121214101955,811.4714968173959,4968.143303422299,406.7145008315489,[2.2555906],8,29,0.003906296566128731,227,weighted_maxcut,9,2
10,5644.203985062076,90307.11842756986,352.7633167759783,10633.889067516395,881.9115954103207,4978.792811673708,398.8002376391711,[2.77218212],5,30,0.003906262572854757,252,weighted_maxcut,9,2
11,6188.028578589828,99008.41594791562,386.75194752725037,11116.073576267803,974.4864304268533,6149.365212029185,431.6995050278349,[6.8125841],7,32,0.003906253259629011,277,weighted_maxcut,9,2
12,6731.82203080881,107709.13965301172,420.7389270815303,11581.870780317358,1046.3656910796979,5115.305584902776,480.4319341754037,[2.75772496],6,33,0.003906250931322575,302,weighted_maxcut,9,2
13,7275.594077587088,116409.5052413934,454.724629849193,12032.914163909694,1142.2497772603128,5471.448961630425,511.8404390042781,[3.17854429],6,35,0.00390625,327,weighted_maxcut,9,2
14,7819.349194940196,125109.58711904314,488.70932468376225,12470.02989917351,1215.7002212665413,5347.226841695584,547.9934528589539,[2.96465707],6,36,0.00390625,352,weighted_maxcut,9,2
15,8363.09135976287,133809.4617562059,522.6932099851794,12895.432165442448,1289.5852712329925,5972.694884729271,554.8106355604748,[3.70566003],4,37,0.00390625,377,weighted_maxcut,9,2
16,8906.822963559993,142509.16741695988,556.6764352224995,13310.020300091383,1363.9360030030434,5592.566038970265,684.9101472633706,[2.17955386],10,38,0.00390625,402,weighted_maxcut,9,2
17,9450.545843223901,151208.73349158242,590.6591152014938,13714.623816898476,1438.7768077617795,6668.276291789017,614.467416093142,[6.54398792],4,39,0.00390625,427,weighted_maxcut,9,2
18,9994.261432999247,159908.18292798795,624.6413395624529,14110.00187602199,1514.1269203323036,5528.616954021127,685.6583177503609,[2.97908141],6,40,0.00390625,452,weighted_maxcut,9,2
19,10537.97086907725,168607.533905236,658.6231793173281,14496.845817350468,1590.0015485862634,5837.295605214196,692.8443519916515,[3.42319581],4,41,0.00390625,477,weighted_maxcut,9,2
20,11081.675063196044,177306.8010111367,692.6046914497527,14875.784057605742,1666.4127211205475,5610.897859201164,786.8957286586818,[2.56024177],8,42,0.00390625,502,weighted_maxcut,9,2
0,12.63454712452997,21.606486383137696,7.388141607630828,24.875985467205478,10.881178336623844,22.70818306980204,7.764856774798691,[1000.],6,2,0.34194090962409973,2,weighted_maxcut,9,3
1,362.1737141818051,2879.60070270274,45.5513846489655,1218.1362289051322,95.85403306692967,1067.5273140868192,78.49534508064076,[1.4869582],5,7,0.015818646177649498,27,weighted_maxcut,9,3
2,716.0184164017221,6408.20328243658,80.00407446991814,1917.8357484585144,172.41960588964002,1511.4807331250709,97.5513575426892,[2.57083831],3,10,0.012484634295105934,52,weighted_maxcut,9,3
3,1087.6913179041692,10361.087434572499,114.18419258739921,2521.044109503019,253.98450443703481,1976.3933932225082,145.492375094556,[1.80903363],4,13,0.011020483449101448,77,weighted_maxcut,9,3
4,1474.8928463072668,14670.242179894763,148.28036793213698,3080.2466679436448,327.1579707712203,2437.6033930846197,181.32161355971746,[5.88747759],6,15,0.010107561014592648,102,weighted_maxcut,9,3
5,1871.9479325014324,19218.201614073118,182.33699137750418,3601.267102182056,402.573286185318,2312.150267515808,221.9850315869917,[2.890503],5,17,0.009487723931670189,127,weighted_maxcut,9,3
6,2274.6057313053475,23911.847810359788,216.37103388745965,4085.39421073497,480.3436264931555,2559.2300529256113,255.61839806100357,[3.2001781],5,19,0.009048695676028728,152,weighted_maxcut,9,3
7,2679.9968830099815,28684.700083252468,250.39074043296836,4535.620550253229,560.490521582359,3441.7498036633006,278.8642057881535,[11.1987856],7,21,0.008729069493710995,177,weighted_maxcut,9,3
8,3086.248770590489,33491.23528094473,284.40072138487636,4952.907766417016,624.6111165479938,3193.1795449086376,309.46204879448726,[4.82032984],4,22,0.008491795510053635,202,weighted_maxcut,9,3
9,3492.1982889137657,38301.83115521235,318.40380789294454,5343.011833037437,689.0662212568454,3358.3319974788,348.919743820229,[5.84896072],5,23,0.008313017897307873,227,weighted_maxcut,9,3
10,3897.17972815924,43098.55240767406,352.401855401319,5707.676828475286,774.1777490106953,3199.461074786641,398.5965337825051,[4.39894657],6,25,0.008176651783287525,252,weighted_maxcut,9,3
11,4300.864185406311,47871.68138437876,386.3961366384485,6050.379902564777,840.4162383088257,3168.0992303313296,419.15361061052863,[3.05983083],4,26,0.008071497082710266,277,weighted_maxcut,9,3
12,4703.142724639197,52617.04654937209,420.3875538238581,6374.370185849272,907.1648782651878,3543.3179238538746,460.61878120871086,[5.89294947],6,27,0.007989569567143917,302,weighted_maxcut,9,3
13,5104.041590045716,57334.00722640238,454.3767619459149,6682.094583225853,974.4615475897183,3386.319239060261,498.4064019504235,[3.21172617],5,28,0.007925082929432392,327,weighted_maxcut,9,3
14,5503.663011252408,62024.00533746893,488.36424504706144,6975.750422519204,1042.3337669375808,4268.51257877084,519.1187022781185,[11.78378268],7,29,0.007873794063925743,352,weighted_maxcut,9,3
15,5902.149774359742,66689.66691804776,522.3503665385304,7257.27134006494,1110.8016055893734,3523.851081612515,556.0378428146903,[3.14411984],4,30,0.00783255323767662,377,weighted_maxcut,9,3
16,6299.658816260916,71334.12871938424,556.3354023346998,7528.328705604103,1179.879659559051,4423.248942848871,587.6889235151543,[11.80654195],7,31,0.007799007464200258,402,weighted_maxcut,9,3
17,6696.3480615907965,75960.68310731734,590.3195643806849,7790.357065529458,1249.5784475122757,3469.2892454675043,666.7851036493118,[2.55175997],7,32,0.007771383039653301,427,weighted_maxcut,9,3
18,7092.367997321351,80572.54639801128,624.3030170717012,8044.523066664238,1293.5885895483966,3729.329182393451,669.7614514774965,[3.27498734],5,32,0.00774833420291543,452,weighted_maxcut,9,3
19,7487.856030051195,85172.7021227963,658.2858888982878,8291.153922490175,1363.875394370347,3840.0853364562854,691.8866019184547,[3.38950861],4,33,0.007728836499154568,477,weighted_maxcut,9,3
20,7882.936659980556,89763.88498354716,692.2682813545244,8531.84165603758,1434.8123804513064,4709.133545622718,724.2356586640616,[12.01861544],7,34,0.007712102495133877,502,weighted_maxcut,9,3
0,17.29699695124246,39.85445205158444,7.50696818373135,41.143074766314506,11.061480010939214,41.1202394521678,11.062216334075845,[0.9181136],2,2,0.1883595883846283,2,weighted_maxcut,9,4
1,364.26399070478186,2912.6317864920984,45.55613776500731,1093.6121853799477,103.80866015346425,868.0128787215933,76.28775615780864,[2.03069198],5,8,0.01564088463783264,27,weighted_maxcut,9,4
2,639.2165355396023,5113.731065108469,79.90208599258528,1419.7863400551555,192.4225102744905,1056.651888988587,100.97485336091748,[3.96878998],4,12,0.015625007450580597,52,weighted_maxcut,9,4
3,912.1660560708265,7297.328448566612,114.02075700885331,1696.5517551611265,277.1273650168929,1001.3321950716955,152.36152538384954,[2.34742809],5,15,0.015625,77,weighted_maxcut,9,4
4,1184.5860922692373,9476.688738153898,148.07326153365466,1944.9630977573433,352.84192475777553,1139.0379698362078,221.50522593297828,[2.19772558],8,17,0.015625,102,weighted_maxcut,9,4
5,1456.7800792931025,11654.24063434482,182.09750991163781,2174.1484481036973,430.4968254943338,1173.297141261104,200.6510780841867,[3.32988838],3,19,0.015625,127,weighted_maxcut,9,4
6,1728.856758419339,13830.854067354712,216.10709480241738,2388.1464156773304,494.0470207837751,1247.8423293744274,244.10040510552608,[3.42472814],4,20,0.015625,152,weighted_maxcut,9,4
7,2000.8647613090907,16006.918090472725,250.10809516363634,2590.871481641157,557.5946491403017,1238.4641477988512,317.87697636109704,[2.37017332],7,21,0.015625,177,weighted_maxcut,9,4
8,2272.8291016807266,18182.632813445813,284.1036377100908,2784.0912438564656,621.360750108786,1450.6110184984002,305.3458330841239,[6.08840772],4,22,0.015625,202,weighted_maxcut,9,4
9,2544.763960725379,20358.111685803033,318.0954950906724,2969.29147517709,685.4860792437835,1674.1183814640729,326.88308221161316,[5.05550312],2,23,0.015625,227,weighted_maxcut,9,4
10,2816.6779782744998,22533.423826195998,352.08474728431247,3147.6884302594144,750.0637845193099,1442.233196752491,381.44827381963836,[3.63689671],4,24,0.015625,252,weighted_maxcut,9,4
11,3088.5767185794075,24708.61374863526,386.07208982242594,3320.275299963062,815.1572464991632,1501.7107520430623,405.2544843507018,[3.98105679],3,25,0.015625,277,weighted_maxcut,9,4
12,3360.4639270242687,26883.71141619415,420.0579908780336,3487.8675038320034,880.8104389236204,1612.6411070188635,457.31866420128983,[6.44187794],6,26,0.015625,302,weighted_maxcut,9,4
13,3632.3422171824227,29058.73773745938,454.04277714780284,3650.4759041751504,924.565692334151,1513.2456514776675,496.5340491198682,[3.32102647],5,26,0.015625,327,weighted_maxcut,9,4
14,3904.213468313505,31233.70774650804,488.0266835391881,3809.099027366892,990.6600507788521,1964.0483003137583,496.93357232825304,[5.59900163],2,27,0.015625,352,weighted_maxcut,9,4
15,4176.079066331269,33408.63253065015,522.0098832914086,3964.323177080503,1033.552336831676,1766.6338565050069,544.2607826153528,[6.58450114],4,27,0.015625,377,weighted_maxcut,9,4
16,4447.940055725784,35583.52044580627,555.992506965723,4115.630277423046,1100.2368738526366,1852.607820999148,586.3884276898688,[6.53171171],5,28,0.015625,402,weighted_maxcut,9,4
17,4719.797238602477,37758.37790881981,589.9746548253096,4264.36362854844,1167.6022700018452,1965.7438180611289,615.3198311467372,[11.74353279],6,29,0.015625,427,weighted_maxcut,9,4
18,4991.651241136764,39933.20992909411,623.9564051420955,4409.830566275579,1209.8428562669965,1804.995957939071,643.9719730878486,[4.176324],3,29,0.015625,452,weighted_maxcut,9,4
19,5263.502559301349,42108.02047441079,657.9378199126686,4553.102492264233,1277.9036243427374,1722.3769565285888,731.534568249495,[2.79096803],7,30,0.015625,477,weighted_maxcut,9,4
20,5535.351591035862,44282.812728286895,691.9189488794827,4693.547924975133,1319.6814592710812,2000.1547882392076,733.8026352197269,[8.13079382],7,30,0.015625,502,weighted_maxcut,9,4
0,10.71955743780891,15.686404167700568,7.325382569135252,19.23193188599159,10.786231428453801,16.420785385542423,7.6683307244145915,[1000.],5,2,0.46698927879333496,2,weighted_maxcut,9,5
1,440.18879236714974,4238.8212209142375,45.712277736464145,1988.1142407667971,80.33718151246785,1819.87425730127,70.12831427751414,[1.81016043],4,5,0.010784195736050606,27,weighted_maxcut,9,5
2,1129.167923779631,15855.993331378559,80.41250859822034,5051.860163487892,164.1016962989135,4216.11269434185,109.31483551664353,[1.97688989],4,9,0.0050714267417788506,52,weighted_maxcut,9,5
3,1771.1845439686672,27365.689102524044,114.63605674392277,6870.431855278103,232.6078174420643,5345.568653727623,156.19622497526765,[2.04045449],5,11,0.004189043305814266,77,weighted_maxcut,9,5
4,2356.3347186962346,37333.42397142025,148.72231678465144,7909.426469254013,316.75401927597846,6805.197827076404,172.8595481547685,[4.33261031],4,14,0.003983623813837767,102,weighted_maxcut,9,5
5,2915.844427871687,46520.924006262154,182.7596701734879,8644.608356815834,391.1088740140869,7302.0788303014815,211.45523653431334,[5.68775415],5,16,0.003928547725081444,127,weighted_maxcut,9,5
6,3465.4865200256313,55401.04545551061,216.77563522016163,9259.642940800237,467.8820120786191,6608.2516023117505,257.29515612353873,[3.14884512],5,18,0.003912843763828278,152,weighted_maxcut,9,5
7,4011.471405676349,64167.29353070409,250.78045142824973,9815.94092367397,547.0942171303894,7290.850477204885,272.3112909670792,[2.9487399],3,20,0.003908228594809771,177,weighted_maxcut,9,5
8,4556.108901896395,72892.15534608367,284.77863258923185,10336.186774386173,610.3616351472564,7660.045004489509,316.3599820068106,[5.5679557],5,21,0.003906848840415478,202,weighted_maxcut,9,5
9,5100.240518750178,81601.94169121556,318.77248028647494,10828.467202852797,693.3251870566166,7807.361904286204,350.6005884657592,[5.67246754],5,23,0.003906432539224625,227,weighted_maxcut,9,5
10,5644.172611528636,90306.11586709328,352.7633113532931,11301.855407064697,778.6659316327897,7258.401513443337,393.31803030151787,[3.7512247],5,25,0.003906305879354477,252,weighted_maxcut,9,5
11,6188.017855296101,99008.07323668826,386.75194583297963,11756.61134073423,845.0594543882569,6810.600477620042,478.5302625066036,[2.16991433],8,26,0.003906266763806343,277,weighted_maxcut,9,5
12,6731.818411155097,107709.02395896547,420.7389265548591,12197.509466344636,934.0654642932615,7535.71556775625,535.0231318219182,[1.72682859],9,28,0.00390625512227416,302,weighted_maxcut,9,5
13,7275.592339200477,116409.44967303536,454.7246296147911,12623.485658744006,1002.3179106816895,7261.30814239578,511.06709608265214,[3.28481081],6,29,0.003906251862645149,327,weighted_maxcut,9,5
14,7819.348727931978,125109.57218980027,488.7093246250917,13038.637616377535,1071.122194491269,8752.070050049022,521.7064440788242,[8.48387359],6,30,0.003906250465661287,352,weighted_maxcut,9,5
15,8363.09135976287,133809.4617562059,522.6932099851794,13443.589084579271,1140.500629663436,7905.2746252699835,612.8858810133372,[3.74359247],9,31,0.00390625,377,weighted_maxcut,9,5
16,8906.822963559993,142509.16741695988,556.6764352224995,13837.510789214974,1235.7280436521028,7181.69946426609,651.2508253545651,[2.32715422],8,33,0.00390625,402,weighted_maxcut,9,5
17,9450.545843223901,151208.73349158242,590.6591152014938,14222.906495325591,1307.0076969220643,8033.911870190669,680.9224956946829,[3.88595277],9,34,0.00390625,427,weighted_maxcut,9,5
18,9994.261432999247,159908.18292798795,624.6413395624529,14600.36064036261,1378.8819578727648,7313.150731366314,704.1400982617685,[2.45381263],7,35,0.00390625,452,weighted_maxcut,9,5
19,10537.97086907725,168607.533905236,658.6231793173281,14970.38034658027,1451.3585340363888,8807.86349035029,728.6377598596208,[6.34161257],9,36,0.00390625,477,weighted_maxcut,9,5
20,11081.675063196044,177306.8010111367,692.6046914497527,15333.446563358304,1524.442969610705,7829.059735342094,752.2709176852583,[3.257325],6,37,0.00390625,502,weighted_maxcut,9,5
0,14.701719792241594,29.02912619845437,7.445644879972184,31.50083984488447,10.96834482845053,31.50083968066293,10.968344826636912,[1.00000004],2,2,0.25648877024650574,2,weighted_maxcut,9,6
1,341.8005952267988,2567.4406410194415,45.50354350198559,1048.1313035659905,95.68741598884995,843.692369151503,68.90887355820347,[2.02232126],4,7,0.017723308876156807,27,weighted_maxcut,9,6
2,740.9224583806604,6859.093534275887,80.03478689852791,2020.3415161869393,182.8281353236681,1638.5324638070028,100.17426745067439,[4.37528793],4,11,0.011668420396745205,52,weighted_maxcut,9,6
3,1173.8074451408825,12059.21116320788,114.25489608075242,2901.624805403451,266.5244260084793,2396.0444683295195,122.7493871728723,[3.78410627],2,14,0.009474491700530052,77,weighted_maxcut,9,6
4,1602.6566455909117,17312.813294376818,148.3588068549761,3598.2536174654565,341.3517275851507,2370.4564521682214,175.42010828923026,[3.30373593],4,16,0.008569306693971157,102,weighted_maxcut,9,6
5,2018.1077589919475,22327.65149327617,182.40874675645964,4141.837491983041,418.1499780874207,2343.512648240547,224.56999073522096,[2.483158],5,18,0.008169634267687798,127,weighted_maxcut,9,6
6,2422.017047579143,27104.044355836613,216.43141155429674,4583.734922238409,497.1334289880291,2719.818133233869,275.1848018490019,[3.34230776],7,20,0.007985207252204418,152,weighted_maxcut,9,6
7,2818.110908133972,31711.271010696335,250.4393181801163,4962.309636104963,560.9869207002364,2746.908591344254,300.7787172721637,[3.27822819],6,21,0.007897485978901386,177,weighted_maxcut,9,6
8,3209.3695159834415,36211.855136249236,284.4386914553047,5300.304071320191,643.4217124573262,3139.316504573703,315.0869939383174,[5.64834354],5,23,0.00785485003143549,202,weighted_maxcut,9,6
9,3597.7547497217147,40648.57334770931,318.43280521614156,5612.361445328491,708.7388792672054,3182.908079545852,349.9071651313646,[5.5805124],5,24,0.00783380027860403,227,weighted_maxcut,9,6
10,3984.4668336856384,45048.00852000845,352.4234804228784,5906.273086098666,774.4469396675333,2886.7395928278233,395.27563054487723,[3.15562261],5,25,0.007823286578059196,252,weighted_maxcut,9,6
11,4370.215025397801,49425.975150947095,386.41178671508175,6185.9636377978795,861.8241065929849,3257.651131563792,426.4212597631463,[5.82412044],6,27,0.007817990146577358,277,weighted_maxcut,9,6
12,4755.411135535287,53791.67907041364,420.39838612160133,6454.737998244336,929.3392046942247,3500.8512145513355,474.8479641524939,[6.49265964],8,28,0.007815305143594742,302,weighted_maxcut,9,6
13,5140.292097729033,58150.41854718214,454.38370883842816,6714.655286345211,997.3801592345417,3216.037850709878,529.1422578218557,[3.74816547],8,29,0.007813937030732632,327,weighted_maxcut,9,6
14,5524.992580865389,62505.20118773474,488.368046795561,6966.988438830652,1065.9771666657173,3965.1141472856075,518.7174661990405,[11.98362826],7,30,0.00781323853880167,352,weighted_maxcut,9,6
15,5909.590094399475,66857.75380296512,522.3516061689102,7212.699924003929,1135.1522914694478,3086.5618448752307,611.2325984013261,[2.58803114],8,31,0.007812879979610443,377,weighted_maxcut,9,6
16,6294.127998969979,71209.03811944426,556.334537210949,7452.210755897417,1179.8657765516143,3532.193771361141,605.6927535676571,[6.23178343],7,31,0.00781269557774067,402,weighted_maxcut,9,6
17,6678.630932180148,75559.59714063632,590.3169526599443,7686.179741825053,1249.535070409857,3163.69657717977,649.5188664462626,[2.99950584],6,32,0.007812600582838058,427,weighted_maxcut,9,6
18,7063.113058918618,79909.7402798646,624.2989391324202,7915.341221595637,1319.8354250147102,3578.72853349188,666.8423874655118,[3.81756097],5,33,0.007812551222741604,452,weighted_maxcut,9,6
19,7447.581542196781,84259.62094528115,658.2805643487353,8140.1613402561625,1390.7713452227924,3647.9257731035254,708.6939532651324,[6.26641034],7,34,0.007812527008354664,477,weighted_maxcut,9,6
20,7832.042141105411,88609.36251332285,692.2618824938293,8360.986463632498,1434.6970639781096,3270.9284023903783,753.1931124209023,[2.91754209],6,34,0.00781251396983862,502,weighted_maxcut,9,6
0,16.366813187740586,35.78237810231896,7.486159057299746,37.23575749978912,11.029855532246266,37.224987722028025,11.030985205622455,[0.94034634],2,2,0.20921356976032257,2,weighted_maxcut,9,7
1,255.59842348838845,1443.3619383928362,45.26276629027246,590.710664340734,94.84712684602756,480.8294200684561,84.16764999003178,[1.71066396],6,7,0.03135926276445389,27,weighted_maxcut,9,7
2,450.20497044741614,2546.724773915066,79.58634458327155,791.6248319888546,170.35844445538356,522.9851225820747,96.07945932960958,[2.79324218],3,10,0.031250469386577606,52,weighted_maxcut,9,7
