,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,10.090707483322191,13.944075383236736,7.3021964322125745,17.52700401019733,10.751203268358445,14.599627236120375,7.645494088722093,[1000.],5,2,0.5236773490905762,2,weighted_maxcut,10,0
1,417.64668438118747,3819.415221379892,45.668968379819404,1906.128237492383,80.21049080923339,1777.480161918477,70.88696320923371,[1.5327683],4,5,0.011957057751715183,27,weighted_maxcut,10,0
2,1256.0540294522461,19596.51849584784,80.5077557647551,6580.735275990525,154.20341321176022,5697.011539939208,120.50588117400301,[1.66321044],5,8,0.004108268301934004,52,weighted_maxcut,10,0
3,2162.123719900353,40713.805212584266,114.82048793392588,10690.100963118783,221.58079675480923,8783.9341493051,146.0122341690334,[2.15259959],4,10,0.0028201856184750795,77,weighted_maxcut,10,0
4,3062.3844701120383,62953.986005132894,148.96910009826462,13846.251333935408,304.8688897872094,10712.096202731827,205.83923407527834,[1.91367443],6,13,0.0023663172032684088,102,weighted_maxcut,10,0
5,3935.6140342535764,84618.72161071368,183.04528279061856,16218.203388897506,378.444293205873,12557.728866147014,215.44153987920004,[2.59377836],4,15,0.0021631771232932806,127,weighted_maxcut,10,0
6,4778.588380464216,105189.2699893733,217.083994519731,18027.484118090008,454.4663936937658,14773.43017568391,239.48097482561377,[2.60694947],3,17,0.002063746564090252,152,weighted_maxcut,10,0
7,5596.902856448418,124751.42852738558,251.1019068422442,19463.451243541083,515.6975770911795,13981.753466990145,319.90763731003665,[2.66074994],7,18,0.0020128178875893354,177,weighted_maxcut,10,0
8,6397.729162876397,143563.08190371087,285.1076885419044,20655.94648884898,595.5194032704225,15362.765447674019,322.9623869259732,[4.19081376],5,20,0.0019859401509165764,202,weighted_maxcut,10,0
9,7186.944524705356,161865.22107906433,319.10605166975546,21698.360421761532,677.7849308823949,16886.283203938758,366.2326344391639,[6.19041153],7,22,0.0019714306108653545,227,weighted_maxcut,10,0
10,7968.687942631474,179835.87991039763,353.09965707999316,22642.921651481956,742.180182376298,16555.201898027426,395.3626957125282,[5.55012829],6,23,0.0019634549971669912,252,weighted_maxcut,10,0
11,8745.688562927817,197595.01694202065,387.0900674695133,23512.4033925635,828.2185236957624,15701.397324294076,422.9893160044438,[2.68193654],4,25,0.0019590072333812714,277,weighted_maxcut,10,0
12,9519.695691624178,215220.35030216115,421.07823880917607,24336.856392641006,894.5294871106561,14857.386960507529,532.658300543815,[2.0451644],9,26,0.0019564982503652573,302,weighted_maxcut,10,0
