,AA,C,C_depth,F,F_depth,F_fit,F_fit_depth,F_fit_params,F_fit_r,F_r,Psuc,beta,hamiltonian,nqubits,trial
0,12.600860736809052,21.49438134683254,7.387125442056716,24.654635316303875,10.879639443478933,22.59053303998992,7.763847615643241,[1000.],6,2,0.3436770439147949,2,weighted_maxcut,6,0
1,250.06815012227406,1382.1335235272438,45.24460093116579,614.0342796684704,86.90599236724422,553.7398182005718,85.15990816914015,[1.49055212],6,6,0.03273533284664154,27,weighted_maxcut,6,0
2,449.6533758789457,2540.5233684000677,79.5852385985583,829.9726634212433,160.23538279002867,710.6638203936981,156.26504282633925,[1.50790044],9,9,0.03132631629705429,52,weighted_maxcut,6,0
3,643.1165558536484,3637.7722648112963,113.69565610631034,995.360640006563,227.15929833322664,689.5446283419843,162.97869390004308,[2.01812486],6,11,0.03125419840216637,77,weighted_maxcut,6,0
4,835.7588190446561,4727.7483557585765,147.74322807603068,1145.1795239207584,296.4805754655284,836.0423856969643,172.92361406568028,[5.92706936],5,13,0.031250230967998505,102,weighted_maxcut,6,0
5,1028.2143438262733,5816.457640199093,181.76436626020129,1284.8243138743533,353.81677685939815,815.5714563840279,200.6735338138123,[3.02614457],3,14,0.031250011175870895,127,weighted_maxcut,6,0
6,1220.5897594538997,6904.698367653676,215.77182398917736,1417.3325267413409,411.4121185156049,868.1113679486573,235.05994015958345,[3.08919135],3,15,0.03125,152,weighted_maxcut,6,0
7,1412.9197196206267,7992.680920127525,249.77127875398514,1543.9399919531536,469.4714207013954,887.6815967664434,279.2550766934123,[3.04918072],4,16,0.03125,177,weighted_maxcut,6,0
8,1605.220909122327,9080.500721142658,283.76564753570807,1665.728436337164,528.1088305054365,943.9940150954341,333.1043009925806,[3.28020783],6,17,0.03125,202,weighted_maxcut,6,0
9,1797.5026780725523,10168.210662928652,317.75658321652037,1783.5842750850982,587.3912194284264,1149.6354358183069,345.6092798654528,[11.56959976],7,18,0.03125,227,weighted_maxcut,6,0
10,1989.7707209940643,11255.84295857079,351.7450924553372,1897.56466877258,628.0701116473149,1073.6811536724733,389.89657638492196,[5.7266106],6,18,0.03125,252,weighted_maxcut,6,0
11,2182.028704282095,12343.418348332523,385.73182338539135,2008.4668533610454,687.9251438147485,1042.7630082278372,428.2514552097384,[2.97375501],5,19,0.03125,277,weighted_maxcut,6,0
12,2374.2790952960954,13430.950789706641,419.71721217833255,2117.045299813665,727.7988418962203,1261.5194889911616,448.58694244554283,[11.7265363],7,19,0.03125,302,weighted_maxcut,6,0
13,2566.5236154731765,14518.450020611988,453.70156314412463,2222.5409794262896,788.3988527716201,1128.9901361123561,485.4990054755564,[3.09633348],4,20,0.03125,327,weighted_maxcut,6,0
14,2758.763502402404,15605.923041909522,487.68509505967256,2326.545486767081,849.777622436589,1228.6847365616534,539.2216516667779,[5.22858766],7,21,0.03125,352,weighted_maxcut,6,0
15,2950.9996686597024,16693.375015908245,521.6679692471326,2427.8224189079106,889.1525143729315,1189.827344504762,566.4004785084113,[2.87014842],5,21,0.03125,377,weighted_maxcut,6,0
16,3143.2328019277625,17780.809832728904,555.6503072727783,2527.934004172561,928.0865661734123,1353.750021638473,578.8066118579416,[6.07626267],4,21,0.03125,402,weighted_maxcut,6,0
17,3335.4634302535223,18868.23047945607,589.6322024830022,2625.8804030162582,990.3877290722857,1275.347729034037,646.7686534368686,[2.9370206],6,22,0.03125,427,weighted_maxcut,6,0
18,3527.6919658289785,19955.639287799786,623.6137277437433,2722.6184247183087,1029.0370979414456,1488.9328340737275,653.799708959033,[11.98351304],7,22,0.03125,452,weighted_maxcut,6,0
19,3719.918735112689,21043.038104488536,657.5949407652668,2817.942164538552,1092.2304590160145,1527.0191811434408,687.9495153228963,[12.01889487],7,23,0.03125,477,weighted_maxcut,6,0
20,3912.144000018108,22130.428411128552,691.5758878477673,2911.7273111997824,1130.668377889104,1381.4793195341256,750.1179185772223,[2.88767024],6,23,0.03125,502,weighted_maxcut,6,0
0,15.777011380736507,33.31149259068735,7.472318672909791,35.15114516154555,11.008833363624277,34.98849938482799,7.848499030134519,[1000.],6,2,0.2243165373802185,2,weighted_maxcut,6,1
1,255.90499816220628,1446.7946493178683,45.263761595520585,593.3188750628741,94.85060641727245,460.5106665629983,67.75692626267711,[2.1932698],4,7,0.031285546720027924,27,weighted_maxcut,6,1
2,450.20814604345725,2546.7604979135904,79.58635094659928,791.4594343888094,170.3584759701045,537.5207042508634,95.75941306351606,[2.92154858],3,10,0.031250033527612686,52,weighted_maxcut,6,1
3,643.1601121536323,3638.263013540271,113.69571917313347,962.3356461629362,239.00568252623327,581.2332097836446,151.75685602412398,[2.2567819],5,12,0.03125,77,weighted_maxcut,6,1
4,835.7619274997044,4727.7834111406455,147.74323159814517,1117.398816703116,309.80543609415736,627.2003314971502,186.5192524605876,[2.51085542],5,14,0.03125,102,weighted_maxcut,6,1
5,1028.2145286583188,5816.459725830617,181.76436643220677,1261.3390193290302,368.3809591075899,718.6771904449805,200.75420310278105,[2.99444751],3,15,0.03125,127,weighted_maxcut,6,1
6,1220.5897594538997,6904.698367653676,215.77182398917736,1397.0735287181853,427.0926104663685,724.0932406996242,268.49950041863707,[2.45912582],6,16,0.03125,152,weighted_maxcut,6,1
7,1412.9197196206267,7992.680920127525,249.77127875398514,1526.3257143929543,486.1789701461674,759.6365371574151,279.3434952292755,[3.02702409],4,17,0.03125,177,weighted_maxcut,6,1
8,1605.220909122327,9080.500721142658,283.76564753570807,1650.3354912054995,528.1088305054365,975.3956098121209,310.7000608553457,[11.76970231],7,17,0.03125,202,weighted_maxcut,6,1
9,1797.5026780725523,10168.210662928652,317.75658321652037,1769.3770800034135,587.3912194284264,844.0530559072872,372.5840638986849,[2.62811582],6,18,0.03125,227,weighted_maxcut,6,1
10,1989.7707209940643,11255.84295857079,351.7450924553372,1884.940061110316,647.3588519316627,887.2426155816815,392.9173093666947,[3.1235646],5,19,0.03125,252,weighted_maxcut,6,1
11,2182.028704282095,12343.418348332523,385.73182338539135,1997.190493804084,687.9251438147485,999.1380710059116,415.99478279824075,[5.8226135],5,19,0.03125,277,weighted_maxcut,6,1
12,2374.2790952960954,13430.950789706641,419.71721217833255,2106.3691892667043,748.5331630849801,953.8015085165209,462.75839574796714,[2.96500273],5,20,0.03125,302,weighted_maxcut,6,1
13,2566.5236154731765,14518.450020611988,453.70156314412463,2213.225564548535,788.3988527716201,993.9162667800676,496.48419080000764,[3.08937524],5,20,0.03125,327,weighted_maxcut,6,1
14,2758.763502402404,15605.923041909522,487.68509505967256,2317.5153396632854,849.777622436589,1085.686611231123,546.7053603463305,[4.05882852],7,21,0.03125,352,weighted_maxcut,6,1
15,2950.9996686597024,16693.375015908245,521.6679692471326,2419.9125536873235,889.1525143729315,1186.4339428743388,551.0643600815511,[6.54611976],5,21,0.03125,377,weighted_maxcut,6,1
16,3143.2328019277625,17780.809832728904,555.6503072727783,2520.400565660719,951.3682192625339,1118.946206086203,586.8891313653988,[3.4361486],4,22,0.03125,402,weighted_maxcut,6,1
17,3335.4634302535223,18868.23047945607,589.6322024830022,2619.0264359324055,990.3877290722857,1157.0705357886166,620.9642344095912,[3.46877887],4,22,0.03125,427,weighted_maxcut,6,1
18,3527.6919658289785,19955.639287799786,623.6137277437433,2716.52994316797,1053.4741885514136,1247.8509848402546,643.3374357968826,[4.09879681],3,23,0.03125,452,weighted_maxcut,6,1
